Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500033,Force Motors Limited,FORCEMOT,FORCE MOTORS LTD.-$,Active,A ,10.00,INE451A01017,Passenger Cars & Utility Vehicles,Equity,Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles,3.8,N,27.51,N,-0.69,Y,-16.18,Y,-3.38,Y,742.75,N,C,,2025-04-05
500038,Balrampur Chini Mills Ltd.,BALRAMCHIN,BALRAMPUR CHINI MILLS LTD.,Active,A ,1.00,INE119A01028,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,6.04,N,28.84,N,-24.69,Y,-24.23,Y,22.95,Y,233.4,N,C,,2025-04-05
500048,BEML Ltd,BEML,BEML LTD.,Active,A ,10.00,INE258A01016,Construction Vehicles,Equity,Industrials,Capital Goods,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,0.45,N,26.61,N,-43.56,Y,-37.3,Y,-24.31,Y,354.58,N,C,,2025-04-05
500327,Pil Italica Lifestyle Limited,PILITA,Pil Italica Lifestyle Ltd,Active,B ,1.00,INE600A01035,Plastic Products - Consumer,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Plastic Products - Consumer,7.69,N,23.27,N,-19.14,Y,-6.15,Y,4.81,Y,93.81,N,C,,2025-04-05
500330,Raymond Limited,RAYMOND,RAYMOND LTD.,Active,A ,10.00,INE301A01014,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",4.29,N,17.2,N,-22.23,Y,-40.18,Y,-30.07,Y,354.24,N,C,,2025-04-05
500335,Birla Corporation Ltd.,BIRLACORPN,BIRLA CORPORATION LTD.,Active,A ,10.00,INE340A01012,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,6.23,N,20.56,N,-27.44,Y,-29.92,Y,-34.61,Y,60.84,N,C,,2025-04-05
500338,PRISM JOHNSON LIMITED.,PRSMJOHNSN,Prism Johnson Ltd,Active,A ,10.00,INE010A01011,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,-0.95,N,22.9,N,-42.53,Y,-36.89,Y,-37.67,Y,136.19,N,C,,2025-04-05
500339,Rain Industries Limited,RAIN,Rain Industries Ltd,Active,A ,2.00,INE855B01025,Petrochemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Petrochemicals,4.74,N,15.15,N,-24.01,Y,-26.96,Y,-20.07,Y,57.38,N,C,,2025-04-05
500294,NCC Limited,NCC,NCC Limited,Active,A ,2.00,INE868B01028,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,3.02,N,20.52,N,-43.42,Y,-45.56,Y,-26.59,Y,490.74,N,C,,2025-04-05
500296,Nahar Spinning Mills Ltd.,NAHARSPING,NAHAR SPINNING MILLS LTD.,Active,B ,5.00,INE290A01027,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,14.23,N,20.66,N,-28.26,Y,-41.62,Y,-29.75,Y,441.71,N,C,,2025-04-05
