Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500023,Asian Hotels (North) Limited,ASIANHOTNR,Asian Hotels (North) Limited,Active,B ,10.0,INE363A01022,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,0.35,N,26.42,N,26.65,N,57.59,N,10.07,Y,216.53,N,C,,2025-01-22
500219,Jain Irrigation Systems Ltd.,JISLJALEQS,JAIN IRRIGATION SYSTEMS LTD.,Active,A ,2.0,INE175A01038,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial,8.5,N,16.43,N,4.01,Y,-13.04,Y,12.46,Y,1306.94,N,C,,2025-01-22
522217,Gujarat Apollo Industries Ltd.,GUJAPOLLO,GUJARAT APOLLO INDUSTRIES LTD.,Active,T ,10.0,INE826C01016,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,10.57,N,22.56,N,-13.4,Y,29.7,N,17.21,Y,139.91,N,C,,2025-01-22
523754,MAHINDRA EPC IRRIGATION LIMITED,MAHEPC,Mahindra EPC Irrigation Ltd,Active,B ,10.0,INE215D01010,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,31.17,N,16.65,Y,-16.27,Y,-29.45,Y,-22.41,Y,12.7,Y,C,2,2025-01-22
523792,Mazda Ltd.,MAZDA,MAZDA LTD.-$,Active,B ,10.0,INE885E01034,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,-1.67,N,22.3,N,14.94,Y,3.31,Y,1.82,Y,423.81,N,C,,2025-01-22
526027,Cubex Tubings Ltd,CUBEXTUB,CUBEX TUBINGS LTD.,Active,B ,10.0,INE144D01012,Aluminium- Copper & Zinc Products,Equity,Industrials,Capital Goods,Industrial Products,"Aluminium, Copper & Zinc Products",13.45,N,46.37,N,-3.58,Y,2.79,Y,37.97,Y,722.31,N,C,,2025-01-22
527001,Ashapura Minechem Ltd,ASHAPURMIN,ASHAPURA MINECHEM LTD.,Active,A ,2.0,INE348A01023,Industrial Minerals,Equity,Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,22.05,N,34.02,N,28.3,Y,-2.76,Y,-5.88,Y,1255.35,N,C,,2025-01-22
531179,Arman Financial Services Limited,ARMANFIN,ARMAN FINANCIAL SERVICES LTD.,Active,B ,10.0,INE109C01017,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),9.45,N,17.48,N,-31.26,Y,-48.97,Y,-48.91,Y,238.71,N,C,,2025-01-22
532395,AXISCADES TECHNOLOGIES LIMITED,AXISCADES,Axiscades Technologies Ltd,Active,B ,5.0,INE555B01013,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,9.5,N,31.86,N,4.78,Y,1.79,Y,-27.61,Y,1373.71,N,C,,2025-01-22
532523,Biocon Ltd.,BIOCON,BIOCON LTD.,Active,A ,5.0,INE376G01013,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,2.22,N,18.51,N,-8.05,Y,-2.82,Y,19.09,N,-6.15,Y,C,1,2025-01-22
532738,Tantia Constructions Limited,TCLCONS,TANTIA CONSTRUCTIONS LTD.,Active,T ,1.0,INE388G01026,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,19.23,N,46.27,N,-12.15,Y,-25.26,Y,21.79,Y,1502.8,N,C,,2025-01-22
532822,VODAFONE IDEA LIMITED,IDEA,Vodafone Idea Ltd,Active,A ,10.0,INE669E01016,Telecom - Cellular & Fixed line services,Equity,Telecommunication,Telecommunication,Telecom - Services,Telecom - Cellular & Fixed line services,6.85,N,25.3,N,-29.32,Y,-56.83,Y,-53.89,Y,89.74,N,C,,2025-01-22
532930,BGR ENERGY SYSTEMS LIMITED,BGRENERGY,BGR ENERGY SYSTEMS LTD.,Active,T ,10.0,INE661I01014,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,8.22,N,52.84,N,69.07,N,124.7,N,-6.0,Y,243.39,N,C,,2025-01-22
533163,ARSS Infrastructure Projects Limited,ARSSINFRA,ARSS INFRASTRUCTURE PROJECTS LTD.,Active,T ,10.0,INE267I01010,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,4.98,N,46.5,N,9.09,Y,-10.6,Y,-21.39,Y,35.55,Y,C,6,2025-01-22
534600,JTL INDUSTRIES LIMITED,JTLIND,JTL Industries Ltd,Active,A ,2.0,INE391J01024,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,5.66,N,15.54,N,-15.18,Y,-14.91,Y,-28.42,Y,,N,C,,2025-01-22
534675,PROZONE REALTY LIMITED,PROZONER,Prozone Realty Ltd,Active,B ,2.0,INE195N01013,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",7.63,N,58.51,N,-9.19,Y,-23.51,Y,-35.51,Y,107.56,N,C,,2025-01-22
538451,Worth Investment & Trading Co Limited,WORTH,Worth Investment & Trading Co Ltd,Active,X ,1.0,INE114O01020,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,3.4,N,40.64,N,-22.2,Y,1.63,Y,-6.53,Y,235.14,N,C,,2025-01-22
540798,Future Supply Chain Solutions Limited,FSC,Future Supply Chain Solutions Ltd,Active,Z ,10.0,INE935Q01015,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider,-5.08,N,18.52,N,-22.04,Y,-51.4,Y,-84.41,Y,-98.33,Y,C,10,2025-01-22
540879,Apollo Micro Systems Limited,APOLLO,Apollo Micro Systems Ltd,Active,B ,1.0,INE713T01028,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,13.98,N,54.6,N,-12.18,Y,-16.07,Y,-26.93,Y,1406.4,N,C,,2025-01-22
540937,MEDICO REMEDIES LIMITED,MEDICO,Medico Remedies Ltd,Active,T ,2.0,INE630Y01024,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,12.32,N,36.68,N,5.44,Y,28.42,Y,-44.4,Y,,N,C,,2025-01-22
541352,Megastar Foods Limited,MEGASTAR,Megastar Foods Ltd,Active,B ,10.0,INE00EM01016,Other Food Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Other Food Products,1.67,N,15.02,N,-14.9,Y,-9.11,Y,-36.64,Y,,N,C,,2025-01-22
541770,CreditAccess Grameen Ltd.,CREDITACC,CreditAccess Grameen Ltd,Active,A ,10.0,INE741K01010,Microfinance Institutions,Equity,Financial Services,Financial Services,Finance,Microfinance Institutions,6.54,N,16.14,N,-36.13,Y,-44.73,Y,-52.9,Y,112.06,N,C,,2025-01-22
543264,Nureca Limited,NURECA,Nureca Ltd,Active,B ,10.0,INE0DSF01015,Medical Equipment & Supplies,Equity,Healthcare,Healthcare,Healthcare Equipment & Supplies,Medical Equipment & Supplies,0.23,N,46.64,N,-23.75,Y,1.25,Y,-31.33,Y,,N,C,,2025-01-22
543767,BODHI TREE MULTIMEDIA LIMITED,BTML,Bodhi Tree Multimedia Ltd,Active,B ,1.0,INE0EEJ01023,Digital Entertainment,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Digital Entertainment,-0.16,N,17.34,N,-13.84,Y,-25.66,Y,-49.09,Y,,N,C,,2025-01-22
543911,Atal Realtech Limited,ATALREAL,Atal Realtech Ltd,Active,B ,2.0,INE0ALR01029,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",5.89,N,17.9,N,48.04,N,43.64,N,0.67,Y,,N,C,,2025-01-22
