Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500034,Bajaj Finance Limited,BAJFINANCE,Bajaj Finance Limited,Active,A ,2.0,INE296A01024,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),0.58,N,18.51,N,-0.19,Y,4.86,Y,6.42,Y,261.68,N,C,,2025-02-08
500108,Mahanagar Telephone Nigam Ltd.,MTNL,MAHANAGAR TELEPHONE NIGAM LTD.,Active,A ,10.0,INE153A01019,Telecom - Cellular & Fixed line services,Equity,Telecommunication,Telecommunication,Telecom - Services,Telecom - Cellular & Fixed line services,17.52,N,21.8,N,-11.41,Y,6.67,Y,0.07,Y,558.83,N,C,,2025-02-08
500116,IDBI Bank Ltd,IDBI,IDBI BANK LTD.,Active,A ,10.0,INE008A01015,Private Sector Bank,Equity,Financial Services,Financial Services,Banks,Private Sector Bank,2.01,N,20.08,N,-16.63,Y,-19.18,Y,-20.38,Y,248.02,N,C,,2025-02-08
500186,Hindustan Oil Exploration Co. Ltd.,HINDOILEXP,HINDUSTAN OIL EXPLORATION CO.LTD.,Active,A ,10.0,INE345A01011,Oil Exploration & Production,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Oil Exploration & Production,11.74,N,18.31,N,-12.88,Y,-15.51,Y,3.63,Y,369.07,N,C,,2025-02-08
500313,Oil Country Tubular Ltd.,OILCOUNTUB,OIL COUNTRY TUBULAR LTD.,Active,T ,10.0,INE591A01010,Oil Equipment & Services,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Oil Equipment & Services,11.49,N,33.47,N,26.62,Y,70.87,N,28.28,Y,1431.95,N,C,,2025-02-08
500327,Pil Italica Lifestyle Limited,PILITA,Pil Italica Lifestyle Ltd,Active,B ,1.0,INE600A01035,Plastic Products - Consumer,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Plastic Products - Consumer,5.34,N,23.02,N,-17.42,Y,11.64,Y,-7.52,Y,226.0,N,C,,2025-02-08
500336,Surya Roshni Ltd.,SURYAROSNI,SURYA ROSHNI LTD.,Active,A ,5.0,INE335A01020,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,4.97,N,15.85,N,-30.33,Y,-20.26,Y,-32.3,Y,1115.95,N,C,,2025-02-08
500356,Shree Rama Newsprint Limited,RAMANEWS,SHREE RAMA NEWSPRINT LTD.,Active,B ,10.0,INE278B01020,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,-0.61,N,15.45,N,-13.65,Y,-15.44,Y,-7.03,Y,38.15,N,C,,2025-02-08
500429,Uniphos Enterprises Limited.,UNIENTER,UNIPHOS ENTERPRISES LTD.,Active,B ,2.0,INE037A01022,Trading - Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Trading - Chemicals,1.65,N,15.43,N,-12.4,Y,-11.62,Y,-2.81,Y,226.87,N,C,,2025-02-08
500540,Premier Limited,PREMIER,PREMIER LTD.,Active,T ,10.0,INE342A01018,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,-3.7,N,25.81,N,-21.01,Y,-43.62,Y,-11.62,Y,151.54,N,C,,2025-02-08
500870,Castrol India Ltd,CASTROLIND,CASTROL INDIA LTD.,Active,A ,5.0,INE172A01027,Lubricants,Equity,Energy,"Oil, Gas & Consumable Fuels",Petroleum Products,Lubricants,18.89,N,16.75,Y,-16.49,Y,-23.79,Y,-4.11,Y,59.01,N,C,,2025-02-08
501343,Motor & General Finance (M.G.F.) Lt,MOTOGENFIN,MOTOR & GENERAL FINANCE LTD.,Active,B ,5.0,INE861B01023,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,7.42,N,19.37,N,-25.31,Y,-25.72,Y,-34.99,Y,84.72,N,C,,2025-02-08
505714,Gabriel India Ltd.,GABRIEL,GABRIEL INDIA LTD.-$,Active,A ,1.0,INE524A01029,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,3.57,N,18.61,N,-2.83,Y,-9.53,Y,15.93,Y,477.32,N,C,,2025-02-08
506074,Arshiya Limited,ARSHIYA,Arshiya Limited,Active,Z ,2.0,INE968D01022,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider,2.93,N,24.84,N,-12.9,Y,-32.5,Y,-52.7,Y,-71.2,Y,C,4,2025-02-08
511034,Jindal Drilling & Industries Ltd.,JINDRILL,JINDAL DRILLING & INDUSTRIES LTD.,Active,B ,5.0,INE742C01031,Offshore Support Solution Drilling,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Offshore Support Solution Drilling,-2.01,N,29.48,N,20.24,Y,13.25,Y,0.86,Y,1438.95,N,C,,2025-02-08
512070,UPL Limited,UPL,UPL Limited,Active,A ,2.0,INE628A01036,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1.76,N,20.18,N,-5.87,Y,-1.59,Y,2.85,Y,49.1,N,C,,2025-02-08
512573,Avanti Feeds ltd.,AVANTIFEED,AVANTI FEEDS LTD.-$,Active,A ,1.0,INE871C01038,Animal Feed,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Animal Feed,-0.39,N,22.57,N,-0.9,Y,-0.85,Y,9.66,Y,53.49,N,C,,2025-02-08
513250,Jyoti Structures Ltd.,JYOTISTRUC,JYOTI STRUCTURES LTD.,Active,A ,2.0,INE197A01024,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,4.63,N,21.06,N,-25.85,Y,-8.74,Y,-21.94,Y,1829.6,N,C,,2025-02-08
515145,Hindusthan National Glass & Industr,HINDNATGLS,HINDUSTHAN NATIONAL GLASS & INDUSTRIES LTD.-$,Active,T ,2.0,INE952A01022,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,5.0,N,21.81,N,-20.36,Y,-9.21,Y,10.07,Y,-20.39,Y,C,,2025-02-08
516072,Vishnu Chemicals Limited,VISHNU,VISHNU CHEMICALS LTD.,Active,B ,2.0,INE270I01022,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,11.29,N,26.39,N,-9.87,Y,-14.84,Y,16.08,Y,1489.38,N,C,,2025-02-08
523754,MAHINDRA EPC IRRIGATION LIMITED,MAHEPC,Mahindra EPC Irrigation Ltd,Active,T ,10.0,INE215D01010,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,4.34,N,34.51,N,-18.31,Y,-32.22,Y,-26.27,Y,5.99,Y,C,12,2025-02-08
526668,Kamat Hotels (India) ltd.,KAMATHOTEL,KAMAT HOTELS (INDIA) LTD.,Active,B ,10.0,INE967C01018,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,8.73,N,48.75,N,6.53,Y,2.21,Y,-34.04,Y,1027.48,N,C,,2025-02-08
526953,Venus Remedies Ltd.,VENUSREM,VENUS REMEDIES LTD.,Active,B ,10.0,INE411B01019,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,25.04,N,24.82,Y,-10.31,Y,-24.97,Y,-23.54,Y,131.99,N,C,,2025-02-08
527001,Ashapura Minechem Ltd,ASHAPURMIN,ASHAPURA MINECHEM LTD.,Active,B ,2.0,INE348A01023,Industrial Minerals,Equity,Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,4.41,N,15.02,N,40.49,N,15.02,N,7.82,Y,1631.49,N,C,,2025-02-08
530715,Alps Industries Ltd.,ALPSINDUS,ALPS INDUSTRIES LTD.,Active,T ,10.0,INE093B01015,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-0.69,N,33.95,N,-41.49,Y,-40.58,Y,19.47,Y,183.75,N,C,,2025-02-08
531179,Arman Financial Services Limited,ARMANFIN,ARMAN FINANCIAL SERVICES LTD.,Active,B ,10.0,INE109C01017,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),4.62,N,20.27,N,-15.7,Y,-36.55,Y,-46.66,Y,303.06,N,C,,2025-02-08
531213,Manappuram Finance Limited,MANAPPURAM,MANAPPURAM FINANCE LTD.,Active,A ,2.0,INE522D01027,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),6.58,N,21.68,N,-3.07,Y,-15.25,Y,-3.03,Y,54.45,N,C,,2025-02-08
531449,GRM Overseas Ltd.,GRMOVER,GRM OVERSEAS LTD.,Active,B ,2.0,INE192H01020,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products,3.9,N,19.46,N,-21.53,Y,-11.26,Y,-3.84,Y,,N,C,,2025-02-08
531553,DISHA RESOURCES LIMITED,DRL,Disha Resources Ltd,Active,XT,10.0,INE193D01019,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,-5.9,N,48.62,N,-3.33,Y,-45.59,Y,-20.77,Y,100.0,N,C,,2025-02-08
532149,Bank of India,BANKINDIA,BANK OF INDIA,Active,A ,10.0,INE084A01016,Public Sector Bank,Equity,Financial Services,Financial Services,Banks,Public Sector Bank,2.16,N,17.5,N,-10.67,Y,-22.72,Y,-37.8,Y,188.73,N,C,,2025-02-08
532343,TVS Motor Company Ltd.,TVSMOTOR,TVS MOTOR COMPANY LTD.,Active,A ,1.0,INE494B01023,2/3 Wheelers,Equity,Consumer Discretionary,Automobile and Auto Components,Automobiles,2/3 Wheelers,-1.81,N,19.71,N,-18.29,Y,-7.77,Y,11.63,Y,584.02,N,C,,2025-02-08
532440,MPS Limited,MPSLTD,MPS LTD.,Active,B ,10.0,INE943D01017,E-Learning,Equity,Consumer Discretionary,Consumer Services,Other Consumer Services,E-Learning,3.94,N,49.67,N,-10.23,Y,-9.66,Y,21.3,Y,657.82,N,C,,2025-02-08
