Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500033,Force Motors Limited,FORCEMOT,FORCE MOTORS LTD.-$,Active,A ,10.00,INE451A01017,Passenger Cars & Utility Vehicles,Equity,Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles,10.25,N,21.31,N,-1.43,Y,-23.3,Y,11.82,Y,641.21,N,C,,2025-03-22
500333,Pix Transmissions Ltd.,PIXTRANS,PIX TRANSMISSIONS LTD.,Active,B ,10.00,INE751B01018,Rubber,Equity,Industrials,Capital Goods,Industrial Products,Rubber,9.68,N,19.22,N,-33.7,Y,-2.42,Y,14.39,Y,,N,C,,2025-03-22
500378,Jindal Saw Ltd.,JINDALSAW,JINDAL SAW LTD.,Active,A ,1.00,INE324A01032,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,8.72,N,21.63,N,-21.86,Y,-28.58,Y,19.86,Y,668.36,N,C,,2025-03-22
500407,Swaraj Engines Ltd.,SWARAJENG,SWARAJ ENGINES LTD.,Active,B ,10.00,INE277A01016,Compressors- Pumps & Diesel Engines,Equity,Industrials,Capital Goods,Industrial Products,"Compressors, Pumps & Diesel Engines",17.74,N,40.45,N,-5.19,Y,-8.49,Y,22.35,Y,94.42,N,C,,2025-03-22
501301,Tata Investment Corporation Ltd.,TATAINVEST,TATA INVESTMENT CORPORATION LTD.,Active,A ,10.00,INE672A01018,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,1.85,N,18.84,N,-19.99,Y,-16.64,Y,-37.6,Y,625.8,N,C,,2025-03-22
502137,Deccan Cements Ltd.,DECCANCE,DECCAN CEMENTS LTD.-$,Active,B ,5.00,INE583C01021,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,-6.32,N,28.83,N,7.82,Y,-8.74,Y,15.13,Y,120.87,N,C,,2025-03-22
505160,Talbros Automotive Components Ltd.,TALBROAUTO,TALBROS AUTOMOTIVE COMPONENTS LTD.,Active,B ,2.00,INE187D01029,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,23.21,N,16.55,Y,-21.69,Y,-36.79,Y,-1.33,Y,1056.46,N,C,,2025-03-22
505192,SML ISUZU LIMITED,SMLISUZU,SML ISUZU LIMITED,Active,B ,10.00,INE294B01019,Commercial Vehicles,Equity,Industrials,Capital Goods,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,29.6,N,29.06,Y,-28.82,Y,-44.18,Y,-35.98,Y,193.46,N,C,,2025-03-22
506618,Punjab Chemicals and Crop Protection Ltd.,PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$,Active,B ,10.00,INE277B01014,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,6.21,N,18.55,N,-27.65,Y,-40.86,Y,-31.41,Y,65.41,N,C,,2025-03-22
509488,Graphite India Ltd.,GRAPHITE,GRAPHITE INDIA LTD.,Active,A ,2.00,INE371A01025,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories,3.9,N,17.77,N,-13.36,Y,-25.58,Y,-33.03,Y,113.14,N,C,,2025-03-22
509557,GARWARE TECHNICAL FIBRES LIMITED,GARFIBRES,Garware Technical Fibres Ltd,Active,A ,10.00,INE276A01018,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,9.01,N,19.6,N,-21.22,Y,-2.88,Y,12.25,Y,172.12,N,C,,2025-03-22
509631,HEG Ltd.,HEG,HEG LTD.,Active,A ,2.00,INE545A01024,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories,5.96,N,23.54,N,-16.38,Y,-16.39,Y,-1.61,Y,86.18,N,C,,2025-03-22
511218,Shriram Finance Limited,SHRIRAMFIN,Shriram Finance Ltd,Active,A ,2.00,INE721A01047,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),7.8,N,20.7,N,-1.8,Y,-12.89,Y,18.54,Y,323.67,N,C,,2025-03-22
512573,Avanti Feeds ltd.,AVANTIFEED,AVANTI FEEDS LTD.-$,Active,A ,1.00,INE871C01038,Animal Feed,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Animal Feed,10.57,N,41.13,N,10.83,Y,-6.0,Y,38.33,Y,43.91,N,C,,2025-03-22
519156,Vadilal Industries Ltd.,VADILALIND,VADILAL INDUSTRIES LTD.-$,Active,B ,10.00,INE694D01016,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Dairy Products,8.42,N,44.24,N,0.21,Y,-6.71,Y,13.11,Y,590.63,N,C,,2025-03-22
522157,Banka (India) Ltd.,BANKA,BANKA (INDIA) LTD.,Delisted,XD,10.00,INE148C01015, ,Equity,-,-,-,-,7.86,N,33.72,N,-27.69,Y,-38.68,Y,-30.21,Y,178.55,N,C,,2025-03-22
522034,Shanthi Gears Ltd.,SHANTIGEAR,SHANTHI GEARS LTD.,Active,B ,1.00,INE631A01022,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,8.79,N,16.65,N,-16.45,Y,-30.05,Y,-14.0,Y,378.22,N,C,,2025-03-22
524709,NACL Industries Limited,NACLIND,NACL Industries Ltd,Active,B ,1.00,INE295D01020,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,11.87,N,58.54,N,25.84,Y,8.02,Y,9.63,Y,84.04,N,C,,2025-03-22
