Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500356,Shree Rama Newsprint Limited,RAMANEWS,SHREE RAMA NEWSPRINT LTD.,Active,B ,10.00,INE278B01020,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,-18.64,N,31.39,N,2.21,Y,-1.97,Y,8.74,Y,62.45,N,C,,2025-03-08
502137,Deccan Cements Ltd.,DECCANCE,DECCAN CEMENTS LTD.-$,Active,B ,5.00,INE583C01021,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,8.74,N,25.84,N,11.0,Y,-1.55,Y,6.35,Y,176.48,N,C,,2025-03-08
504918,Sandur Manganese & Iron Ores Ltd.,SANDUMA,SANDUR MANGANESE & IRON ORES LTD.,Active,A ,10.00,INE149K01016,Coal,Equity,Energy,"Oil, Gas & Consumable Fuels",Consumable Fuels,Coal,19.23,N,23.84,N,-16.41,Y,-30.74,Y,-7.38,Y,,N,C,,2025-03-08
505368,SEMAC CONSULTANTS LIMITED,SEMAC,Semac Consultants Ltd-$,Active,T ,10.00,INE617A01013,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,-7.74,N,18.19,N,-26.1,Y,-47.04,Y,-89.35,Y,-13.01,Y,C,8,2025-03-08
500013,Ansal Properties & Infrastructure Ltd.,ANSALAPI,ANSAL PROPERTIES & INFRASTRUCTURE LTD.,Active,Z ,5.00,INE436A01026,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-18.86,Y,-40.07,Y,-26.73,N,-11.22,N,-23.69,N,86.15,N,G,,2025-03-08
500042,BASF India Ltd,BASF,BASF INDIA LTD.,Active,A ,10.00,INE373A01013,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,6.9,N,6.53,N,-48.81,Y,-38.91,N,28.13,N,267.96,N,G,,2025-03-08
500356,Shree Rama Newsprint Limited,RAMANEWS,SHREE RAMA NEWSPRINT LTD.,Active,B ,10.00,INE278B01020,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,-18.64,Y,31.39,N,2.21,N,-1.97,N,8.74,N,62.45,N,G,,2025-03-08
501295,Industrial Investment Trust Ltd.,IITL,INDUSTRIAL INVESTMENT TRUST LTD.,Active,T ,10.00,INE886A01014,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),-5.01,N,-30.48,Y,7.71,N,56.86,N,84.09,N,579.76,N,G,,2025-03-08
505368,SEMAC CONSULTANTS LIMITED,SEMAC,Semac Consultants Ltd-$,Active,T ,10.00,INE617A01013,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,-7.74,N,18.19,N,-26.1,N,-47.04,N,-89.35,Y,-13.01,Y,G,,2025-03-08
506579,Oriental Carbon & Chemicals Ltd.,OCCL,ORIENTAL CARBON & CHEMICALS LTD.-$,Active,B ,10.00,INE321D01016,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,3.81,N,-15.94,N,-24.03,N,-31.05,N,-72.3,Y,-69.55,Y,G,,2025-03-08
506642,Sadhana Nitrochem Ltd.,SADHNANIQ,SADHANA NITROCHEM LTD.,Active,T ,1.00,INE888C01040,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,7.11,N,-21.19,N,-34.15,N,-55.77,Y,-55.59,N,,N,G,,2025-03-08
511333,VLS Finance Limited,VLSFINANCE,VLS FINANCE LTD.,Active,B ,10.00,INE709A01018,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,-3.19,N,-30.68,Y,-30.76,N,-9.83,N,4.84,N,541.18,N,G,,2025-03-08
511726,Vipul Limited,VIPULLTD,VIPUL LTD.,Active,T ,1.00,INE946H01037,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",5.44,N,-20.88,N,-54.68,Y,-61.81,Y,-47.44,N,-5.18,N,G,,2025-03-08
512161,SECUREKLOUD TECHNOLOGIES LIMITED,SECURKLOUD,Securekloud Technologies Ltd,Active,B ,5.00,INE650K01021,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,1.12,N,-31.6,Y,-19.73,N,-17.13,N,-48.23,N,25.49,N,G,,2025-03-08
512237,Jai Corp Limited,JAICORPLTD,JAI CORP LTD.,Active,A ,1.00,INE070D01027,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial,8.43,N,-28.11,N,-58.92,Y,-59.63,Y,-55.34,N,77.62,N,G,,2025-03-08
