Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500033,Force Motors Limited,FORCEMOT,FORCE MOTORS LTD.-$,Active,A ,10.00,INE451A01017,Passenger Cars & Utility Vehicles,Equity,Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles,25.51,N,30.48,N,-3.97,Y,-24.94,Y,2.29,Y,673.62,N,C,,2025-03-26
500407,Swaraj Engines Ltd.,SWARAJENG,SWARAJ ENGINES LTD.,Active,B ,10.00,INE277A01016,Compressors- Pumps & Diesel Engines,Equity,Industrials,Capital Goods,Industrial Products,"Compressors, Pumps & Diesel Engines",21.64,N,41.37,N,-11.42,Y,-17.3,Y,18.2,Y,87.86,N,C,,2025-03-26
500333,Pix Transmissions Ltd.,PIXTRANS,PIX TRANSMISSIONS LTD.,Active,B ,10.00,INE751B01018,Rubber,Equity,Industrials,Capital Goods,Industrial Products,Rubber,11.54,N,16.05,N,-36.61,Y,-0.73,Y,13.06,Y,,N,C,,2025-03-26
504741,Indian Hume Pipe Co. Ltd.,INDIANHUME,INDIAN HUME PIPE CO.LTD.,Active,B ,2.00,INE323C01030,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,27.65,N,18.6,Y,-20.61,Y,-40.5,Y,13.41,Y,95.4,N,C,,2025-03-26
505192,SML ISUZU LIMITED,SMLISUZU,SML ISUZU LIMITED,Active,B ,10.00,INE294B01019,Commercial Vehicles,Equity,Industrials,Capital Goods,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,56.34,N,47.18,Y,-31.1,Y,-43.39,Y,-40.04,Y,194.73,N,C,,2025-03-26
506618,Punjab Chemicals and Crop Protection Ltd.,PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$,Active,B ,10.00,INE277B01014,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,3.99,N,19.14,N,-28.8,Y,-42.3,Y,-30.03,Y,60.21,N,C,,2025-03-26
509631,HEG Ltd.,HEG,HEG LTD.,Active,A ,2.00,INE545A01024,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories,6.7,N,18.92,N,-15.2,Y,-12.92,Y,-6.48,Y,99.7,N,C,,2025-03-26
513108,Gandhi Special Tubes Ltd.,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,Active,B ,5.00,INE524B01027,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,2.79,N,15.34,N,-21.83,Y,-23.35,Y,-17.23,Y,214.43,N,C,,2025-03-26
519156,Vadilal Industries Ltd.,VADILALIND,VADILAL INDUSTRIES LTD.-$,Active,B ,10.00,INE694D01016,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Dairy Products,6.45,N,39.3,N,1.94,Y,-5.97,Y,8.74,Y,600.05,N,C,,2025-03-26
520113,Vesuvius India Ltd.,VESUVIUS,VESUVIUS INDIA LTD.,Active,A ,10.00,INE386A01015,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories,6.86,N,21.89,N,-31.71,Y,-30.23,Y,14.59,Y,316.53,N,C,,2025-03-26
522157,Banka (India) Ltd.,BANKA,BANKA (INDIA) LTD.,Delisted,XD,10.00,INE148C01015, ,Equity,-,-,-,-,0.72,N,17.48,N,-36.49,Y,-41.59,Y,-40.17,Y,176.94,N,C,,2025-03-26
522261,Dolphin Offshore Enterprises (India) ltd.,DOLPHIN,DOLPHIN OFFSHORE ENTERPRISES (INDIA) LTD.-$,Active,T ,1.00,INE920A01037,Offshore Support Solution Drilling,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Offshore Support Solution Drilling,8.24,N,20.47,N,-56.05,Y,-66.25,Y,-27.18,Y,673.52,N,C,,2025-03-26
524709,NACL Industries Limited,NACLIND,NACL Industries Ltd,Active,B ,1.00,INE295D01020,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,-7.44,N,70.15,N,24.95,Y,8.92,Y,4.69,Y,83.75,N,C,,2025-03-26
530355,ASIAN ENERGY SERVICES LTD,ASIANENE,Asian Energy Services Ltd,Active,B ,10.00,INE276G01015,Oil Equipment & Services,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Oil Equipment & Services,18.71,N,20.16,N,-25.5,Y,-40.84,Y,1.79,Y,,N,C,,2025-03-26
500013,Ansal Properties & Infrastructure Ltd.,ANSALAPI,ANSAL PROPERTIES & INFRASTRUCTURE LTD.,Active,Z ,5.00,INE436A01026,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",2.08,N,-47.66,Y,-35.16,N,-27.56,N,-28.06,N,68.14,N,G,,2025-03-26
500039,Banco Products (India) Ltd.,BANCOINDIA,BANCO PRODUCTS (INDIA) LTD.-$,Active,B ,2.00,INE213C01025,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,9.72,N,13.11,N,-44.93,Y,-7.85,N,8.76,N,767.46,N,G,,2025-03-26
500279,Mirc Electronics Ltd,MIRCELECTR,MIRC ELECTRONICS LTD.,Active,B ,1.00,INE831A01028,Consumer Electronics,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Consumer Electronics,7.2,N,-15.8,N,-22.08,N,-51.51,Y,-19.32,N,120.28,N,G,,2025-03-26
502937,Kesoram Industries Ltd,KESORAMIND,KESORAM INDUSTRIES LTD.,Active,A ,10.00,INE087A01019,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,-22.94,Y,-97.17,Y,-1.51,N,2.85,N,32.34,N,596.36,N,G,,2025-03-26
503031,Peninsula Land Limited,PENINLAND,PENINSULA LAND LTD.,Active,T ,2.00,INE138A01028,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-2.41,N,-8.04,N,-45.6,Y,-56.43,Y,-44.56,N,463.16,N,G,,2025-03-26
504807,Summit Securities Limited,SUMMITSEC,SUMMIT SECURITIES LTD.,Delisted,B ,10.00,INE852A01016, ,Equity,-,-,-,-,28.51,N,22.15,N,-50.23,Y,-26.78,N,28.94,N,383.49,N,G,,2025-03-26
533306,SUMMIT SECURITIES LTD.,SUMMITSEC,SUMMIT SECURITIES LTD.,Active,B ,10.00,INE519C01017,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,28.51,N,22.15,N,-50.23,Y,-26.78,N,28.94,N,383.49,N,G,,2025-03-26
