Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report
506405,DMCC SPECIALITY CHEMICALS LIMITED,DMCC,DMCC Speciality Chemicals Ltd,Active,B ,10.0,INE505A01010,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,26.68,N,28.1,N,0.5,Y,-17.82,Y,-2.63,Y,,N,C
507205,Tilaknagar Industries Ltd,TI,TILAKNAGAR INDUSTRIES LTD.-$,Active,A ,10.0,INE133E01013,Breweries & Distilleries,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Beverages,Breweries & Distilleries,-1.65,N,37.56,N,15.83,Y,20.48,Y,4.18,Y,1467.84,N,C
507779,Kanpur Plastipack Limited,KANPRPLA,KANPUR PLASTIPACK LTD.,Active,B ,10.0,INE694E01014,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,22.39,N,19.31,Y,-5.12,Y,9.52,Y,-3.18,Y,,N,C
507910,FIBERWEB (INDIA) LTD.,FIBERWEB,FIBERWEB (INDIA) LTD.,Active,T ,10.0,INE296C01020,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,14.19,N,43.17,N,-27.23,Y,20.0,Y,32.29,Y,,N,C
511034,Jindal Drilling & Industries Ltd.,JINDRILL,JINDAL DRILLING & INDUSTRIES LTD.,Active,B ,5.0,INE742C01031,Offshore Support Solution Drilling,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Offshore Support Solution Drilling,7.83,N,21.06,N,0.93,Y,-11.61,Y,-11.01,Y,685.27,N,C
512608,Bhandari Hosiery Exports Ltd.,BHANDARI,BHANDARI HOSIERY EXPORTS LTD.,Active,B ,1.0,INE474E01029,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,15.28,N,17.33,N,-8.61,Y,-15.1,Y,-3.24,Y,520.19,N,C
513509,Kalyani Forge Ltd.,KALYANIFRG,KALYANI FORGE LTD.,Active,B ,10.0,INE314G01014,Castings & Forgings,Equity,Industrials,Capital Goods,Industrial Products,Castings & Forgings,2.5,N,31.66,N,-17.16,Y,7.17,Y,6.53,Y,251.81,N,C
516092,3P LAND HOLDINGS LTD.,3PLAND,3P Land Holdings Ltd,Active,T ,2.0,INE105C01023,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,8.11,N,60.52,N,5.64,Y,20.34,Y,34.3,Y,728.42,N,C
519600,CCL Products (India) Ltd.,CCL,CCL PRODUCTS (INDIA) LTD.,Active,A ,2.0,INE421D01022,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee,1.21,N,17.99,N,4.38,Y,16.15,Y,6.72,Y,186.68,N,C
521180,Super Spinning Mills Ltd.,SUPERSPIN,SUPER SPINNING MILLS LTD.,Active,T ,1.0,INE662A01027,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,8.07,N,21.7,N,8.58,Y,43.04,N,20.37,Y,213.33,N,C
523025,Safari Industries (India) Ltd.,SAFARI,SAFARI INDUSTRIES (INDIA) LTD.,Active,A ,2.0,INE429E01023,Plastic Products - Consumer,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Plastic Products - Consumer,7.32,N,18.14,N,2.79,Y,7.31,Y,-1.31,Y,609.32,N,C
523391,Nahar Polyfilms Ltd.,NAHARPOLY,NAHAR POLYFILMS LTD.,Active,T ,5.0,INE308A01027,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,1.68,N,24.9,N,-25.62,Y,11.96,Y,-0.35,Y,484.49,N,C
523610,ITI Limited (Indian Teleph.Ind.Ltd),ITI,ITI LTD.,Active,A ,10.0,INE248A01017,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,4.3,N,26.14,N,-24.75,Y,-25.72,Y,-17.24,Y,177.45,N,C
524109,Kabra Extrusion Technik Ltd,KABRAEXTRU,KABRA EXTRUSIONTECHNIK LTD.,Active,B ,5.0,INE900B01029,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,1.61,N,19.57,N,8.13,Y,11.19,Y,2.76,Y,548.39,N,C
524394,Vimta Labs Ltd.,VIMTALABS,VIMTA LABS LTD.-$,Active,B ,2.0,INE579C01029,Healthcare Research- Analytics & Technology,Equity,Healthcare,Healthcare,Healthcare Services,"Healthcare Research, Analytics & Technology",3.4,N,61.29,N,6.17,Y,4.42,Y,30.13,Y,471.72,N,C
524518,Krebs Biochemicals & Industries Ltd.,KREBSBIO,KREBS BIOCHEMICALS & INDUSTRIES LTD.-$,Active,T ,10.0,INE268B01013,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-14.94,N,31.42,N,-9.46,Y,9.58,Y,2.26,Y,-19.1,Y,C
526325,Orient Press ltd.,ORIENTLTD,ORIENT PRESS LTD.,Active,B ,10.0,INE609C01024,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,11.62,N,19.61,N,3.89,Y,8.15,Y,40.78,N,11.48,Y,C
526662,Rajdarshan Industries Ltd.,ARENTERP,RAJDARSHAN INDUSTRIES LTD.,Active,T ,10.0,INE610C01014,Trading - Minerals,Equity,Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Minerals,1.43,N,27.74,N,-19.77,Y,-2.65,Y,17.33,Y,196.3,N,C
527001,Ashapura Minechem Ltd,ASHAPURMIN,ASHAPURA MINECHEM LTD.,Active,A ,2.0,INE348A01023,Industrial Minerals,Equity,Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,20.97,N,48.0,N,-34.3,Y,-25.51,Y,-27.62,Y,558.95,N,C
531543,Jindal Worldwide Ltd.,JINDWORLD,JINDAL WORLDWIDE LTD.,Active,A ,1.0,INE247D01039,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,21.81,N,25.11,N,-16.83,Y,-12.58,Y,-6.84,Y,411.72,N,C
532310,Shree Rama Multi-tech Ltd.,SHREERAMA,SHREE RAMA MULTI-TECH LTD.,Active,T ,5.0,INE879A01019,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,0.46,N,51.79,N,11.07,Y,24.18,Y,-2.63,Y,607.48,N,C
532309,GE Power India Limited,GEPIL,GE Power India Ltd,Active,B ,10.0,INE878A01011,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,4.65,N,19.92,N,-30.44,Y,-0.91,Y,54.94,N,-53.85,Y,C
532369,Ramco Industries Ltd,RAMCOIND,RAMCO INDUSTRIES LTD.,Active,B ,1.0,INE614A01028,Other Construction Materials,Equity,Commodities,Construction Materials,Other Construction Materials,Other Construction Materials,6.55,N,26.54,N,0.62,Y,8.29,Y,17.33,Y,32.97,N,C
532416,Next Mediaworks Ltd,NEXTMEDIA,NEXT MEDIAWORKS LTD.,Active,T ,10.0,INE747B01016,Media & Entertainment,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,3.94,N,44.8,N,-7.42,Y,-11.48,Y,-4.72,Y,-1.29,Y,C
532523,Biocon Ltd.,BIOCON,BIOCON LTD.,Active,A ,5.0,INE376G01013,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,4.24,N,17.64,N,-11.23,Y,1.67,Y,33.94,N,4.03,Y,C
532624,Jindal Photo Limited,JINDALPHOT,JINDAL PHOTO LTD.,Active,B ,10.0,INE796G01012,Household Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products,Household Products,3.35,N,22.22,N,-18.4,Y,17.27,Y,1.73,Y,5493.39,N,C
532654,McLeod Russel India Limited,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,Active,B ,5.0,INE942G01012,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee,21.09,N,39.6,N,3.26,Y,9.96,Y,28.29,Y,725.51,N,C
532686,Kernex Microsystems (India) Ltd.,KERNEX,KERNEX MICROSYSTEMS (INDIA) LTD.,Active,B ,10.0,INE202H01019,Transport Related Services,Equity,Services,Services,Transport Services,Transport Related Services,6.4,N,44.52,N,18.58,Y,46.44,N,22.55,Y,3709.65,N,C
532716,Gillanders Arbuthnot & Co. Ltd.,GILLANDERS,GILLANDERS ARBUTHNOT & CO.LTD.,Active,B ,10.0,INE047B01011,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee,7.38,N,34.06,N,1.5,Y,2.41,Y,-14.17,Y,235.06,N,C
532826,Raj Television Network Ltd,RAJTV,RAJ TELEVISION NETWORK LTD.,Active,T ,5.0,INE952H01027,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,4.29,N,56.65,N,-31.59,Y,-52.01,Y,-14.22,Y,11.72,Y,C
532895,Nagreeka Capital & Infrastructure Limited,NAGREEKCAP,NAGREEKA CAPITAL & INFRASTRUCTURE LTD.,Active,B ,5.0,INE245I01016,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,3.66,N,52.7,N,-9.62,Y,17.4,Y,33.43,Y,247.1,N,C
532900,PAISALO DIGITAL LIMITED,PAISALO,Paisalo Digital Ltd,Active,A ,1.0,INE420C01059,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),12.37,N,23.99,N,-30.28,Y,-32.72,Y,13.95,Y,251.32,N,C
532927,eClerx Services Limited,ECLERX,ECLERX SERVICES LTD.,Active,A ,10.0,INE738I01010,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),Equity,Services,Services,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),2.75,N,20.14,N,19.29,Y,18.8,Y,10.79,Y,622.76,N,C
532935,Aries Agro Limited,ARIES,ARIES AGRO LTD.,Active,B ,10.0,INE298I01015,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers,-0.93,N,33.42,N,-11.14,Y,-3.61,Y,31.42,Y,364.18,N,C
532946,Bang Overseas Ltd,BANG,BANG OVERSEAS LTD.,Active,B ,10.0,INE863I01016,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,21.65,N,16.83,Y,6.5,Y,7.68,Y,-17.83,Y,200.92,N,C
532952,Nahar Capital & Financial Services Ltd.,NAHARCAP,NAHAR CAPITAL & FINANCIAL SERVICES LTD.,Active,B ,5.0,INE049I01012,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,-3.83,N,16.24,N,-6.59,Y,0.6,Y,3.68,Y,337.89,N,C
532960,Dhani Services Limited,DHANI,Dhani Services Ltd,Active,A ,2.0,INE274G01010,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services,0.13,N,33.09,N,7.88,Y,3.93,Y,47.1,N,-70.24,Y,C
532967,KIRI INDUSTRIES LIMITED,KIRIINDUS,KIRI INDUSTRIES LTD.,Active,B ,10.0,INE415I01015,Dyes And Pigments,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Dyes And Pigments,6.73,N,54.65,N,15.34,Y,6.89,Y,42.14,Y,-12.49,Y,C
533121,EXPLEO SOLUTIONS LIMITED,EXPLEOSOL,Expleo Solutions Ltd,Active,B ,10.0,INE201K01015,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,7.08,N,18.41,N,-9.27,Y,-8.99,Y,-7.09,Y,311.09,N,C
533296,Future Market Networks Limited,FMNL,FUTURE MARKET NETWORKS LTD.,Active,T ,10.0,INE360L01017,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,8.13,N,36.38,N,114.59,N,132.83,N,147.26,N,-40.04,Y,C
533520,Yaari Digital Integrated Services Ltd,YAARI,Yaari Digital Integrated Services Ltd,Active,B ,2.0,INE126M01010,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,-10.09,N,24.76,N,14.38,Y,6.29,Y,16.87,Y,-84.72,Y,C
533982,Tera Software Ltd.,TERASOFT,TERA SOFTWARE LTD.,Active,B ,10.0,INE482B01010,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,-7.77,N,145.97,N,10.17,Y,63.38,Y,86.37,Y,241.61,N,C
534742,ZUARI AGRO CHEMICALS LIMITED,ZUARI,ZUARI AGRO CHEMICALS LTD.,Active,B ,10.0,INE840M01016,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers,15.81,N,29.85,N,-11.41,Y,1.28,Y,26.17,Y,138.71,N,C
535789,Sammaan Capital Limited,SAMMAANCAP,Sammaan Capital Ltd,Active,A ,2.0,INE148I01020,Housing Finance Company,Equity,Financial Services,Financial Services,Finance,Housing Finance Company,2.01,N,15.44,N,-13.3,Y,-15.61,Y,-11.71,Y,-50.17,Y,C
536773,JINDAL POLY INVESTMENT AND FINANCE COMPANY LIMITED,JPOLYINVST,Jindal Poly Investment and Finance Company Ltd,Active,B ,10.0,INE147P01019,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,-3.45,N,24.93,N,-15.96,Y,5.85,Y,4.74,Y,6646.79,N,C
538365,INCREDIBLE INDUSTRIES LIMITED,INCREDIBLE,Incredible Industries Ltd,Active,T ,10.0,INE452L01012,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,11.6,N,26.12,N,-16.26,Y,-4.49,Y,9.2,Y,12.89,Y,C
538836,Monte Carlo Fashions Limited,MONTECARLO,Monte Carlo Fashions Ltd,Active,B ,10.0,INE950M01013,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,11.01,N,17.26,N,12.24,Y,11.29,Y,11.95,Y,252.57,N,C
539148,Shivalik Rasayan Ltd.,SHIVALIK,Shivalik Rasayan Ltd,Active,B ,5.0,INE788J01021,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,20.85,N,20.66,Y,-9.06,Y,-9.73,Y,-11.27,Y,,N,C
539963,Zeal Aqua Limited,ZEAL,Zeal Aqua Ltd,Active,T ,1.0,INE819S01025,Seafood,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Seafood,1.76,N,20.6,N,-19.72,Y,-26.84,Y,-31.07,Y,,N,C
540425,Shankara Building Products Limited,SHANKARA,Shankara Building Products Ltd,Active,B ,10.0,INE274V01019,Speciality Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Speciality Retail,4.14,N,35.53,N,-25.98,Y,-28.29,Y,-31.32,Y,2.45,Y,C
540701,Dishman Carbogen Amcis Limited,DCAL,Dishman Carbogen Amcis Ltd,Active,A ,2.0,INE385W01011,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,7.15,N,27.7,N,-0.27,Y,-15.37,Y,12.19,Y,130.36,N,C
541546,GAYATRI HIGHWAYS LTD,GAYAHWS,Gayatri Highways Ltd,Active,T ,2.0,INE287Z01012,Road Assets–Toll- Annuity- Hybrid-Annuity,Equity,Services,Services,Transport Infrastructure,"Road Assets–Toll, Annuity, Hybrid-Annuity",0.0,N,27.34,N,0.76,Y,20.91,Y,2.31,Y,343.33,N,C
542580,Aartech Solonics Limited,AARTECH,Aartech Solonics Ltd,Active,B ,5.0,INE01C001026,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,10.77,N,33.82,N,-15.63,Y,-26.63,Y,27.51,Y,,N,C
543396,One 97 Communications Limited,PAYTM,One 97 Communications Ltd,Active,A ,1.0,INE982J01020,Financial Technology (Fintech),Equity,Financial Services,Financial Services,Financial Technology (Fintech),Financial Technology (Fintech),-1.78,N,18.47,N,44.0,N,103.9,N,-17.4,Y,,N,C
543427,Medplus Health Services Limited,MEDPLUS,Medplus Health Services Ltd,Active,A ,2.0,INE804L01022,Pharmacy Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Pharmacy Retail,7.69,N,18.06,N,-0.97,Y,-2.19,Y,-18.96,Y,,N,C
543437,Motilal Oswal Mutual Fund,MONQ50,Motilal Oswal Nasdaq Q 50 ETF,Active,B ,10.0,INF247L01AU3, ,Equity,-,-,-,-,14.73,N,27.33,N,7.39,Y,5.96,Y,21.96,Y,,N,C
543535,We Win Limited,WEWIN,We Win Ltd,Active,B ,10.0,INE082W01014,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),Equity,Services,Services,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),5.66,N,15.22,N,-4.83,Y,-15.43,Y,-4.73,Y,147.31,N,C
543715,Indiabulls Enterprises Limited,IEL,Indiabulls Enterprises Ltd,Active,B ,2.0,INE059901020,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,-0.05,N,41.41,N,5.96,Y,-3.77,Y,25.19,Y,,N,C
543896,Avalon Technologies Limited,AVALON,Avalon Technologies Ltd,Active,A ,2.0,INE0LCL01028,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,1.15,N,55.69,N,15.54,Y,17.25,Y,24.69,Y,,N,C
543986,South West Pinnacle Exploration Limited,SOUTHWEST,South West Pinnacle Exploration Ltd,Active,B ,10.0,INE980Y01015,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,6.53,N,24.62,N,5.59,Y,-7.46,Y,-38.5,Y,529.66,N,C
590013,Xpro India Ltd.,XPROINDIA,XPRO INDIA LTD.,Active,B ,10.0,INE445C01015,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,5.21,N,31.04,N,10.93,Y,2.87,Y,22.67,Y,7064.3,N,C
