Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report
500235,Kalyani Steels Ltd,KSL,KALYANI STEELS LTD.,Active,B ,5.0,INE907A01026,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,21.9,N,64.78,N,-0.4,Y,-6.91,Y,55.32,Y,325.51,N,C
500260,The Ramco Cements Limited,RAMCOCEM,The Ramco Cements Limited,Active,A ,1.0,INE331A01037,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,1.44,N,15.76,N,11.0,Y,17.29,N,-11.73,Y,29.41,N,C
500265,Maharashtra Seamless Ltd.,MAHSEAMLES,MAHARASHTRA SEAMLESS LTD.,Active,A ,5.0,INE271B01025,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,-4.01,N,23.05,N,-2.49,Y,-23.86,Y,-40.87,Y,337.04,N,C
500279,Mirc Electronics Ltd,MIRCELECTR,MIRC ELECTRONICS LTD.,Active,T ,1.0,INE831A01028,Consumer Electronics,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Consumer Electronics,5.16,N,22.87,N,-16.19,Y,-9.32,Y,6.79,Y,189.64,N,C
500284,Lords Chloro Alkali Ltd,LORDSCHLO,LORDS CHLORO ALKALI LTD.,Active,B ,10.0,INE846D01012,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,1.95,N,21.51,N,-8.86,Y,6.22,Y,-21.71,Y,,N,C
500296,Nahar Spinning Mills Ltd.,NAHARSPING,NAHAR SPINNING MILLS LTD.,Active,B ,5.0,INE290A01027,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,5.59,N,29.64,N,-24.46,Y,-9.84,Y,-19.12,Y,673.82,N,C
500302,Piramal Enterprises Limited,PEL,PIRAMAL ENTERPRISES LTD.,Active,A ,2.0,INE140A01024,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),-3.53,N,16.82,N,6.17,Y,26.75,N,12.78,Y,46.48,N,C
500330,Raymond Limited,RAYMOND,RAYMOND LTD.,Active,A ,10.0,INE301A01014,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-6.67,N,18.64,N,-18.88,Y,-30.1,Y,-11.05,Y,263.89,N,C
500339,Rain Industries Limited,RAIN,Rain Industries Ltd,Active,A ,2.0,INE855B01025,Petrochemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Petrochemicals,-2.5,N,23.45,N,-4.73,Y,-7.69,Y,-0.64,Y,76.63,N,C
500343,AMJ LAND HOLDINGS LIMITED,AMJLAND,AMJ Land Holdings Ltd,Active,T ,2.0,INE606A01024,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",10.06,N,41.03,N,-8.16,Y,34.7,Y,23.88,Y,164.43,N,C
500350,RSWM Limited,RSWM,RSWM LTD.,Active,B ,10.0,INE611A01016,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,1.09,N,24.7,N,-22.05,Y,-4.49,Y,-13.66,Y,238.3,N,C
500380,JK Lakshmi Cement Limited,JKLAKSHMI,JK LAKSHMI CEMENT LTD.,Active,A ,5.0,INE786A01032,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,-0.39,N,20.53,N,-11.12,Y,-10.28,Y,-22.18,Y,154.35,N,C
500387,Shree Cements Ltd.,SHREECEM,SHREE CEMENT LTD.,Active,A ,10.0,INE070A01015,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,3.83,N,18.45,N,-3.05,Y,-6.21,Y,-14.02,Y,10.03,Y,C
500404,Sunflag Iron & Steel Co. Ltd.,SUNFLAG,SUNFLAG IRON & STEEL CO.LTD.,Active,A ,10.0,INE947A01014,Iron & Steel,Equity,Commodities,Metals & Mining,Ferrous Metals,Iron & Steel,4.22,N,37.22,N,-10.09,Y,-2.99,Y,-5.09,Y,491.9,N,C
500456,Pasupati Acrylon Ltd.,PASUPTAC,PASUPATI ACRYLON LTD.,Active,T ,10.0,INE818B01023,Petrochemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Petrochemicals,-2.74,N,16.59,N,-15.19,Y,11.51,Y,10.62,Y,,N,C
500464,UCAL LIMITED,UCAL,Ucal  Ltd,Active,B ,10.0,INE139B01016,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,4.28,N,22.29,N,4.99,Y,0.63,Y,17.34,Y,,N,C
500690,Gujarat State Fertilizers & Chem.Ltd,GSFC,GUJARAT STATE FERTILIZERS & CHEMICALS LTD.,Active,A ,2.0,INE026A01025,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers,-0.73,N,16.26,N,-14.07,Y,-15.83,Y,-14.17,Y,280.8,N,C
501455,Greaves Cotton Ltd.,GREAVESCOT,GREAVES COTTON LTD.,Active,A ,2.0,INE224A01026,Compressors- Pumps & Diesel Engines,Equity,Industrials,Capital Goods,Industrial Products,"Compressors, Pumps & Diesel Engines",-5.7,N,43.81,N,-3.59,Y,23.28,Y,19.24,Y,33.72,Y,C
501831,Coastal Corporation Limited,COASTCORP,COASTAL CORPORATION LTD.,Active,B ,10.0,INE377E01016,Seafood,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Seafood,2.72,N,17.68,N,-15.23,Y,-6.79,Y,-12.3,Y,,N,C
502219,BOROSIL RENEWABLES LIMITED,BORORENEW,Borosil Renewables Ltd,Active,A ,1.0,INE666D01022,Glass - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Glass - Industrial,4.86,N,42.49,N,-14.15,Y,-11.85,Y,1.47,Y,708.78,N,C
502820,DCM Ltd.,DCM,DCM LTD.,Active,T ,10.0,INE498A01018,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,17.13,N,27.69,N,-11.63,Y,24.75,Y,18.97,Y,396.99,N,C
502986,Vardhman Textiles Limted,VTL,VARDHMAN TEXTILES LTD.,Active,A ,2.0,INE825A01020,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,5.99,N,23.83,N,-7.42,Y,-0.44,Y,14.11,Y,137.07,N,C
503169,Ruby Mills Ltd.,RUBYMILLS,RUBY MILLS LTD.,Active,B ,5.0,INE301D01026,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-0.82,N,37.96,N,-11.03,Y,7.79,Y,-2.15,Y,188.05,N,C
503310,Swan Energy Ltd.,SWANENERGY,SWAN ENERGY LTD.,Active,A ,1.0,INE665A01038,Diversified,Equity,Diversified,Diversified,Diversified,Diversified,-0.36,N,42.57,N,-24.99,Y,-12.28,Y,12.99,Y,388.25,N,C
503722,Banswara Syntex Ltd.,BANSWRAS,BANSWARA SYNTEX LTD.-$,Active,B ,5.0,INE629D01020,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,3.35,N,27.78,N,-5.31,Y,-9.44,Y,-4.83,Y,160.99,N,C
503811,Siyaram Silk Mills Ltd.,SIYSIL,SIYARAM SILK MILLS LTD.-$,Active,B ,2.0,INE076B01028,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,29.78,N,70.45,N,39.5,Y,49.93,Y,26.1,Y,290.5,N,C
504212,Universal Cables Ltd.,UNIVCABLES,UNIVERSAL CABLES LTD.,Active,B ,10.0,INE279A01012,Cables - Electricals,Equity,Industrials,Capital Goods,Industrial Products,Cables - Electricals,3.49,N,21.39,N,-9.97,Y,4.5,Y,20.1,Y,409.14,N,C
504286,DELTA MANUFACTURING LIMITED ,DELTAMAGNT,Delta Manufacturing Ltd,Active,B ,10.0,INE393A01011,Other Industrial Products,Equity,Industrials,Capital Goods,Industrial Products,Other Industrial Products,-2.42,N,30.51,N,0.49,Y,-12.7,Y,2.45,Y,250.39,N,C
504112,Nelco Ltd,NELCO,NELCO LTD.,Active,B ,10.0,INE045B01015,Computers Hardware & Equipments,Equity,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments,4.34,N,62.61,N,-5.31,Y,21.27,Y,18.52,Y,351.18,N,C
504879,ORIENT CERATECH LIMITED,ORIENTCER,Orient Ceratech Ltd-$,Active,B ,1.0,INE569C01020,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories,17.47,N,27.23,N,-21.02,Y,-18.68,Y,-22.47,Y,,N,C
505075,Setco Automotive Limited,SETCO,SETCO AUTOMOTIVE LTD.,Active,T ,2.0,INE878E01021,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,19.46,N,93.36,N,-16.75,Y,-19.68,Y,20.24,Y,37.53,Y,C
505400,Texmaco Infrastructure & Holdings Ltd,TEXINFRA,TEXMACO INFRASTRUCTURE & HOLDINGS LTD.,Active,B ,1.0,INE435C01024,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,-2.98,N,26.66,N,-5.06,Y,21.12,Y,19.26,Y,276.78,N,C
505533,WESTLIFE FOODWORLD LIMITED,WESTLIFE,Westlife Foodworld Ltd,Active,A ,2.0,INE274F01020,Restaurants,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Restaurants,2.58,N,16.67,N,-12.38,Y,-15.92,Y,-18.29,Y,76.52,N,C
505537,Zee Entertainment Enterprises Ltd.,ZEEL,ZEE ENTERTAINMENT ENTERPRISES LTD.,Active,A ,1.0,INE256A01028,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,-1.62,N,17.69,N,-14.47,Y,-13.16,Y,-57.46,Y,-44.85,Y,C
505714,Gabriel India Ltd.,GABRIEL,GABRIEL INDIA LTD.-$,Active,A ,1.0,INE524A01029,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,0.77,N,22.1,N,-16.38,Y,14.49,Y,-0.59,Y,390.96,N,C
506197,Bliss GVS Pharma Limited,BLISSGVS,BLISS GVS PHARMA LTD.,Active,B ,1.0,INE416D01022,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,10.57,N,37.88,N,1.36,Y,8.23,Y,-8.97,Y,26.7,Y,C
506405,DMCC SPECIALITY CHEMICALS LIMITED,DMCC,DMCC Speciality Chemicals Ltd,Active,B ,10.0,INE505A01010,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,10.62,N,44.13,N,5.23,Y,-8.51,Y,-5.49,Y,,N,C
507580,IVP Ltd.,IVP,IVP LTD.,Active,B ,10.0,INE043C01018,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,-2.67,N,15.76,N,6.29,Y,21.68,N,-19.03,Y,456.34,N,C
507779,Kanpur Plastipack Limited,KANPRPLA,KANPUR PLASTIPACK LTD.,Active,B ,10.0,INE694E01014,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,5.49,N,15.98,N,2.49,Y,8.27,Y,-6.73,Y,,N,C
508814,Cosmo First Limited,COSMOFIRST,Cosmo First Ltd,Active,B ,10.0,INE757A01017,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,12.84,N,28.35,N,-16.07,Y,31.74,N,25.01,Y,329.82,N,C
509488,Graphite India Ltd.,GRAPHITE,GRAPHITE INDIA LTD.,Active,A ,2.0,INE371A01025,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories,-2.36,N,16.45,N,-8.96,Y,-17.41,Y,-5.58,Y,156.02,N,C
509635,Hindustan Composites Ltd,HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,Active,B ,5.0,INE310C01029,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,-2.96,N,25.46,N,-26.7,Y,7.71,Y,-2.31,Y,200.0,N,C
509631,HEG Ltd.,HEG,HEG LTD.,Active,A ,10.0,INE545A01016,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories,-0.9,N,34.78,N,1.37,Y,-13.44,Y,18.59,Y,141.04,N,C
509692,Indian Card Clothing Ltd,INDIANCARD,INDIAN CARD CLOTHING CO.LTD.,Active,B ,10.0,INE061A01014,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,22.31,N,55.06,N,-9.29,Y,-5.84,Y,2.88,Y,165.31,N,C
511194,ICDS Ltd.,ICDSLTD,ICDS LTD.,Active,T ,10.0,INE613B01010,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,27.32,N,65.38,N,15.87,Y,16.79,Y,-0.42,Y,,N,C
511431,Vakrangee Limited,VAKRANGEE,Vakrangee Limited-$,Active,A ,1.0,INE051B01021,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,7.8,N,34.83,N,7.86,Y,-9.64,Y,20.16,Y,-37.58,Y,C
512381,STARTECK FINANCE LIMITED,STARTECK,Starteck Finance Ltd,Active,B ,10.0,INE992I01013,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),-6.17,N,15.34,N,3.71,Y,4.09,Y,1.72,Y,,N,C
512519,Donear Industries Ltd,DONEAR,DONEAR INDUSTRIES LTD.-$,Active,T ,2.0,INE668D01028,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,29.73,N,63.57,N,-16.99,Y,10.11,Y,9.02,Y,324.77,N,C
512608,Bhandari Hosiery Exports Ltd.,BHANDARI,BHANDARI HOSIERY EXPORTS LTD.,Active,B ,1.0,INE474E01029,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-2.9,N,22.22,N,-7.32,Y,-17.71,Y,4.19,Y,644.19,N,C
512626,Orbit Exports Ltd.,ORBTEXP,ORBIT EXPORTS LTD.,Active,B ,10.0,INE231G01010,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,14.81,N,67.56,N,-8.15,Y,2.6,Y,-4.9,Y,129.41,N,C
513108,Gandhi Special Tubes Ltd.,GANDHITUBE,GANDHI SPECIAL TUBES LTD.-$,Active,B ,5.0,INE524B01027,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,1.15,N,17.09,N,-2.37,Y,-10.21,Y,12.2,Y,267.88,N,C
513121,Oricon Enterprises Ltd.,ORICONENT,ORICON ENTERPRISES LTD.-$,Active,B ,2.0,INE730A01022,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,-2.53,N,32.83,N,-23.1,Y,-19.0,Y,-2.19,Y,132.03,N,C
513269,Man Industries (India) Ltd,MANINDS,MAN INDUSTRIES (INDIA) LTD.-$,Active,B ,5.0,INE993A01026,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,-5.39,N,19.1,N,-34.09,Y,-22.23,Y,6.96,Y,572.44,N,C
514045,BSL Ltd.,BSL,BSL LTD.,Active,B ,10.0,INE594B01012,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-2.72,N,26.93,N,7.78,Y,30.17,N,16.3,Y,891.23,N,C
514043,Himatsingka Seide Ltd.,HIMATSEIDE,HIMATSINGKA SEIDE LTD.,Active,B ,5.0,INE049A01027,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,0.93,N,38.95,N,-0.73,Y,11.41,Y,-19.71,Y,65.7,N,C
514162,WELSPUN LIVING LIMITED,WELSPUNLIV,Welspun Living Ltd,Active,A ,1.0,INE192B01031,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-0.24,N,16.7,N,-18.09,Y,2.26,Y,-3.97,Y,332.4,N,C
514234,Sangam (India) Ltd,SANGAMIND,SANGAM (INDIA) LTD.,Active,B ,10.0,INE495C01010,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,2.76,N,16.76,N,-11.79,Y,-8.63,Y,-4.8,Y,657.47,N,C
514300,Pioneer Embroideries Ltd.,PIONEEREMB,PIONEER EMBROIDERIES LTD.-$,Active,B ,10.0,INE156C01018,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,9.54,N,33.54,N,0.18,Y,5.73,Y,-11.87,Y,125.51,N,C
514450,Mahalaxmi Rubtech Ltd.,MHLXMIRU,MAHALAXMI RUBTECH LTD.,Active,B ,10.0,INE112D01035,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,15.25,N,94.43,N,-9.12,Y,-25.04,Y,-27.93,Y,,N,C
515093,Madhav Marbles & Granites Ltd.,MADHAV,MADHAV MARBLES & GRANITES LTD.,Active,B ,10.0,INE925C01016,Granites & Marbles,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Granites & Marbles,-1.92,N,39.23,N,-26.41,Y,11.52,Y,-13.92,Y,65.94,N,C
516092,3P LAND HOLDINGS LTD.,3PLAND,3P Land Holdings Ltd,Active,T ,2.0,INE105C01023,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,38.14,N,69.14,N,3.89,Y,44.77,Y,66.07,Y,925.06,N,C
517300,Gujarat Industries Power Co. Ltd,GIPCL,GUJARAT INDUSTRIES POWER CO.LTD.,Active,B ,10.0,INE162A01010,Power Generation,Equity,Utilities,Power,Power,Power Generation,3.1,N,36.56,N,-11.32,Y,1.48,Y,6.17,Y,222.14,N,C
517214,DIGISPICE TECHNOLOGIES LIMITED,DIGISPICE,Digispice Technologies Ltd-$,Active,T ,3.0,INE927C01020,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,14.54,N,21.49,N,-24.37,Y,2.44,Y,-5.64,Y,577.59,N,C
517500,Roto Pumps Ltd.,ROTO,ROTO PUMPS LTD.,Active,B ,2.0,INE535D01029,Compressors- Pumps & Diesel Engines,Equity,Industrials,Capital Goods,Industrial Products,"Compressors, Pumps & Diesel Engines",1.75,N,34.55,N,-13.27,Y,9.41,Y,25.55,Y,,N,C
517544,Centum Electronics Ltd,CENTUM,CENTUM ELECTRONICS LTD.,Active,B ,10.0,INE320B01020,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,29.43,N,35.03,N,6.31,Y,-11.46,Y,14.38,Y,455.27,N,C
519136,Nahar Industrial Enterprises Ltd,NAHARINDUS,NAHAR INDUSTRIAL ENTERPRISES LTD.-$,Active,B ,10.0,INE289A01011,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,1.7,N,20.85,N,-12.52,Y,8.55,Y,0.08,Y,542.65,N,C
519224,William Magor & Company Limited,WILLAMAGOR,WILLIAMSON MAGOR & COMPANY LTD.,Active,B ,10.0,INE210A01017,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,5.15,N,17.57,N,0.84,Y,-9.84,Y,7.96,Y,181.05,N,C
519494,N.K.Industries Ltd.,NKIND,N.K.INDUSTRIES LTD.,Active,B ,10.0,INE542C01019,Edible Oil,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Edible Oil,17.06,N,59.55,N,-12.27,Y,-6.78,Y,-10.39,Y,322.35,N,C
521014,Eurotex Industries & Exports Ltd.,EUROTEXIND,EUROTEX INDUSTRIES & EXPORTS LTD.,Active,T ,10.0,INE022C01012,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,18.07,N,19.8,N,-5.07,Y,0.47,Y,16.31,Y,61.37,N,C
521018,Maral Overseas Ltd.,MARALOVER,MARAL OVERSEAS LTD.,Active,B ,10.0,INE882A01013,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,5.84,N,21.05,N,0.09,Y,1.77,Y,0.27,Y,490.12,N,C
521016,Indo Count Industries Ltd,ICIL,INDO COUNT INDUSTRIES LTD.,Active,A ,2.0,INE483B01026,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,4.32,N,27.76,N,-12.4,Y,-7.24,Y,12.24,Y,752.51,N,C
521163,Zodiac Clothing Co. Ltd.,ZODIACLOTH,ZODIAC CLOTHING CO.LTD.,Active,B ,10.0,INE206B01013,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,3.45,N,32.27,N,-9.17,Y,-4.52,Y,-16.84,Y,-22.87,Y,C
521200,Suryalakshmi Cotton Mills Ltd.,SURYALAXMI,SURYALAKSHMI COTTON MILLS LTD.,Active,B ,10.0,INE713B01026,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,3.09,N,29.8,N,-14.67,Y,6.29,Y,6.73,Y,314.2,N,C
522014,United Drilling Tools Ltd.,UNIDT,UNITED DRILLING TOOLS LTD.,Active,B ,10.0,INE961D01019,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,2.64,N,22.03,N,-5.59,Y,-6.93,Y,-1.96,Y,,N,C
522205,Praj Industries Ltd.,PRAJIND,PRAJ INDUSTRIES LTD.,Active,A ,2.0,INE074A01025,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,0.38,N,17.82,N,-8.32,Y,33.7,N,13.53,Y,736.0,N,C
522241,M.M.Forgings Ltd.,MMFL,M.M.FORGINGS LTD.-$,Active,B ,10.0,INE227C01017,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,-1.69,N,21.25,N,-26.47,Y,-21.93,Y,0.15,Y,153.07,N,C
523260,Pearl Polymers Ltd.,PEARLPOLY,PEARL POLYMERS LTD.,Active,B ,10.0,INE844A01013,Plastic Products - Consumer,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Plastic Products - Consumer,6.13,N,19.84,N,-15.86,Y,-11.11,Y,16.93,Y,139.65,N,C
523329,Eldeco Housing & Ind. Ltd.,ELDEHSG,ELDECO HOUSING & INDUSTRIES LTD.,Active,B ,2.0,INE668G01021,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",5.68,N,20.32,N,-16.14,Y,-28.74,Y,8.55,Y,,N,C
523391,Nahar Polyfilms Ltd.,NAHARPOLY,NAHAR POLYFILMS LTD.,Active,T ,5.0,INE308A01027,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,3.01,N,19.51,N,-25.59,Y,34.82,N,11.06,Y,689.11,N,C
523419,Tamilnadu Telecommunications Ltd.,TNTELE,TAMILNADU TELECOMMUNICATIONS LTD.,Active,B ,10.0,INE141D01018,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,-8.05,N,33.33,N,-24.32,Y,-5.87,Y,5.11,Y,600.74,N,C
523610,ITI Limited (Indian Teleph.Ind.Ltd),ITI,ITI LTD.,Active,A ,10.0,INE248A01017,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,1.27,N,25.55,N,1.79,Y,-4.34,Y,-2.86,Y,335.1,N,C
523836,Gujarat Raffia Ind. Ltd.,GUJRAFFIA,GUJARAT RAFFIA INDUSTRIES LTD.,Active,B ,10.0,INE610B01024,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,10.77,N,77.23,N,-14.95,Y,2.37,Y,-9.75,Y,381.84,N,C
