Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500456,Pasupati Acrylon Ltd.,PASUPTAC,PASUPATI ACRYLON LTD.,Active,B ,10.00,INE818B01023,Petrochemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Petrochemicals,24.96,N,32.0,N,-0.78,Y,0.12,Y,-3.1,Y,,N,C,,2025-03-18
502137,Deccan Cements Ltd.,DECCANCE,DECCAN CEMENTS LTD.-$,Active,B ,5.00,INE583C01021,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,-6.83,N,27.64,N,7.72,Y,-1.46,Y,4.38,Y,172.31,N,C,,2025-03-18
504918,Sandur Manganese & Iron Ores Ltd.,SANDUMA,SANDUR MANGANESE & IRON ORES LTD.,Active,A ,10.00,INE149K01016,Coal,Equity,Energy,"Oil, Gas & Consumable Fuels",Consumable Fuels,Coal,-4.01,N,29.72,N,-20.22,Y,-27.46,Y,-10.93,Y,,N,C,,2025-03-18
507514,Som Distilleries & Breweries Ltd.,SDBL,SOM DISTILLERIES & BREWERIES LTD.,Active,B ,2.00,INE480C01038,Breweries & Distilleries,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Beverages,Breweries & Distilleries,2.76,N,18.57,N,1.04,Y,-5.92,Y,0.05,Y,635.97,N,C,,2025-03-18
509631,HEG Ltd.,HEG,HEG LTD.,Active,A ,2.00,INE545A01024,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories,1.57,N,16.69,N,-13.37,Y,-12.55,Y,6.35,Y,92.19,N,C,,2025-03-18
519156,Vadilal Industries Ltd.,VADILALIND,VADILAL INDUSTRIES LTD.-$,Active,B ,10.00,INE694D01016,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Dairy Products,4.87,N,26.3,N,2.32,Y,-7.16,Y,9.1,Y,606.3,N,C,,2025-03-18
523301,TCPL Packaging Limited,TCPLPACK,TCPL PACKAGING LTD.-$,Active,B ,10.00,INE822C01015,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,-6.68,N,36.71,N,-0.63,Y,3.8,Y,32.85,Y,1191.86,N,C,,2025-03-18
524709,NACL Industries Limited,NACLIND,NACL Industries Ltd,Active,B ,1.00,INE295D01020,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,30.74,N,39.63,N,30.27,Y,6.43,Y,-4.09,Y,150.12,N,C,,2025-03-18
500013,Ansal Properties & Infrastructure Ltd.,ANSALAPI,ANSAL PROPERTIES & INFRASTRUCTURE LTD.,Active,Z ,5.00,INE436A01026,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-18.67,Y,-47.88,Y,-32.91,N,-19.33,N,-25.21,N,99.75,N,G,,2025-03-18
500078,ORIENTAL AROMATICS LIMITED,OAL,Oriental Aromatics Ltd-$,Active,B ,5.00,INE959C01023,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,-11.74,N,-5.53,N,-43.89,Y,-35.51,N,-11.2,N,74.13,N,G,,2025-03-18
500279,Mirc Electronics Ltd,MIRCELECTR,MIRC ELECTRONICS LTD.,Active,B ,1.00,INE831A01028,Consumer Electronics,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Consumer Electronics,-18.98,Y,-30.68,Y,-5.49,N,-7.84,N,-15.67,N,169.51,N,G,,2025-03-18
500458,Kore Foods Limited,KORE,Kore Foods Ltd,Active,XT,10.00,INE601A01017,Other Food Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Other Food Products,-10.68,N,-33.91,Y,-31.67,N,-52.23,Y,-21.6,N,,N,G,,2025-03-18
500463,BLACK BOX LIMITED,BBOX,Black Box Ltd,Active,B ,2.00,INE676A01027,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,-10.76,N,-33.01,Y,-8.34,N,-4.02,N,100.54,N,688.41,N,G,,2025-03-18
501295,Industrial Investment Trust Ltd.,IITL,INDUSTRIAL INVESTMENT TRUST LTD.,Active,T ,10.00,INE886A01014,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),-17.23,Y,-36.87,Y,-1.65,N,67.33,N,66.34,N,543.28,N,G,,2025-03-18
501831,Coastal Corporation Limited,COASTCORP,COASTAL CORPORATION LTD.,Active,B ,10.00,INE377E01016,Seafood,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Seafood,-18.39,Y,-17.39,N,-1.95,N,-16.75,N,-19.19,N,,N,G,,2025-03-18
502448,Rollatainters Ltd.,ROLLT,ROLLATAINERS LTD.,Active,T ,1.00,INE927A01040,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,-16.27,Y,-17.26,N,-25.32,N,-28.34,N,22.07,N,14.19,N,G,,2025-03-18
