Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500033,Force Motors Limited,FORCEMOT,FORCE MOTORS LTD.-$,Active,A ,10.00,INE451A01017,Passenger Cars & Utility Vehicles,Equity,Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles,1.7,N,37.03,N,-0.99,Y,-15.94,Y,-3.42,Y,715.6,N,C,,2025-04-02
500048,BEML Ltd,BEML,BEML LTD.,Active,A ,10.00,INE258A01016,Construction Vehicles,Equity,Industrials,Capital Goods,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,11.1,N,25.27,N,-38.17,Y,-31.45,Y,-12.99,Y,381.55,N,C,,2025-04-02
500103,Bharat Heavy Electricals Ltd.,BHEL,BHARAT HEAVY ELECTRICALS LTD.,Active,A ,2.00,INE257A01026,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,-0.51,N,15.47,N,-22.49,Y,-33.12,Y,-17.96,Y,427.4,N,C,,2025-04-02
500104,Hindustan Petroleum Corporation Ltd,HINDPETRO,HINDUSTAN PETROLEUM CORPORATION LTD.,Active,A ,10.00,INE094A01015,Refineries & Marketing,Equity,Energy,"Oil, Gas & Consumable Fuels",Petroleum Products,Refineries & Marketing,-0.43,N,17.38,N,-19.12,Y,-25.49,Y,-1.63,Y,100.98,N,C,,2025-04-02
500294,NCC Limited,NCC,NCC Limited,Active,A ,2.00,INE868B01028,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,0.14,N,17.22,N,-41.54,Y,-43.4,Y,-23.72,Y,483.09,N,C,,2025-04-02
500390,Reliance Infrastructure Ltd,RELINFRA,RELIANCE INFRASTRUCTURE LTD.,Active,A ,10.00,INE036A01016,Integrated Power Utilities,Equity,Utilities,Power,Power,Integrated Power Utilities,6.16,N,16.01,N,-14.44,Y,12.51,Y,-11.95,Y,579.37,N,C,,2025-04-02
500407,Swaraj Engines Ltd.,SWARAJENG,SWARAJ ENGINES LTD.,Active,B ,10.00,INE277A01016,Compressors- Pumps & Diesel Engines,Equity,Industrials,Capital Goods,Industrial Products,"Compressors, Pumps & Diesel Engines",-1.43,N,44.71,N,-12.02,Y,-16.69,Y,23.98,Y,93.78,N,C,,2025-04-02
500456,Pasupati Acrylon Ltd.,PASUPTAC,PASUPATI ACRYLON LTD.,Active,B ,10.00,INE818B01023,Petrochemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Petrochemicals,-12.25,N,20.49,N,3.65,Y,-16.39,Y,10.01,Y,,N,C,,2025-04-02
503101,Marathon Nextgen Realty Ltd,MARATHON,MARATHON NEXTGEN REALTY LTD.,Active,B ,5.00,INE182D01020,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",4.35,N,26.87,N,-27.06,Y,-24.92,Y,-9.87,Y,670.79,N,C,,2025-04-02
504112,Nelco Ltd,NELCO,NELCO LTD.,Active,B ,10.00,INE045B01015,Computers Hardware & Equipments,Equity,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments,-1.2,N,16.95,N,-22.59,Y,-34.43,Y,14.58,Y,312.25,N,C,,2025-04-02
505192,SML ISUZU LIMITED,SMLISUZU,SML ISUZU LIMITED,Active,B ,10.00,INE294B01019,Commercial Vehicles,Equity,Industrials,Capital Goods,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,-9.15,N,45.71,N,-33.26,Y,-44.26,Y,-41.58,Y,185.22,N,C,,2025-04-02
506618,Punjab Chemicals and Crop Protection Ltd.,PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$,Active,B ,10.00,INE277B01014,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,10.52,N,28.84,N,-34.56,Y,-47.02,Y,-30.52,Y,63.55,N,C,,2025-04-02
509488,Graphite India Ltd.,GRAPHITE,GRAPHITE INDIA LTD.,Active,A ,2.00,INE371A01025,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories,3.88,N,21.25,N,-23.1,Y,-23.16,Y,-35.4,Y,113.21,N,C,,2025-04-02
511196,Can Fin Homes Ltd.,CANFINHOME,CAN FIN HOMES LTD.,Active,A ,2.00,INE477A01020,Housing Finance Company,Equity,Financial Services,Financial Services,Finance,Housing Finance Company,-2.31,N,16.47,N,-29.87,Y,-34.55,Y,-21.72,Y,63.05,N,C,,2025-04-02
509631,HEG Ltd.,HEG,HEG LTD.,Active,A ,2.00,INE545A01024,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories,11.84,N,39.47,N,-22.53,Y,-14.28,Y,-10.49,Y,95.62,N,C,,2025-04-02
512597,KEYNOTE FINANCIAL SERVICES LIMITED,KEYFINSERV,Keynote Financial Services Ltd,Active,B ,10.00,INE681C01015,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services,20.15,N,50.1,N,-16.69,Y,-23.57,Y,35.57,Y,416.87,N,C,,2025-04-02
513269,Man Industries (India) Ltd,MANINDS,MAN INDUSTRIES (INDIA) LTD.-$,Active,B ,5.00,INE993A01026,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,-1.34,N,19.21,N,-26.03,Y,-44.52,Y,-34.24,Y,377.04,N,C,,2025-04-02
513349,Ajmera Realty & Infra India Limited,AJMERA,AJMERA REALTY & INFRA INDIA LTD.,Active,B ,10.00,INE298G01027,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-4.06,N,17.75,N,-27.0,Y,15.49,Y,12.09,Y,800.57,N,C,,2025-04-02
513375,Carborundum Universal Ltd.,CARBORUNIV,CARBORUNDUM UNIVERSAL LTD.,Active,A ,1.00,INE120A01034,Abrasives & Bearings,Equity,Industrials,Capital Goods,Industrial Products,Abrasives & Bearings,0.1,N,19.93,N,-40.74,Y,-42.84,Y,-25.16,Y,216.47,N,C,,2025-04-02
513683,NLC India Limited,NLCINDIA,NLC India Ltd,Active,A ,10.00,INE589A01014,Power Generation,Equity,Utilities,Power,Power,Power Generation,-4.74,N,17.62,N,-18.18,Y,-22.92,Y,-0.24,Y,352.04,N,C,,2025-04-02
514043,Himatsingka Seide Ltd.,HIMATSEIDE,HIMATSINGKA SEIDE LTD.,Active,B ,5.00,INE049A01027,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-7.66,N,18.76,N,-30.86,Y,-15.41,Y,1.55,Y,84.97,N,C,,2025-04-02
514142,T T Ltd,TTL,T T LTD.-$,Active,T ,1.00,INE592B01024,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-4.31,N,15.53,N,-19.1,Y,3.41,Y,12.67,Y,306.48,N,C,,2025-04-02
514162,WELSPUN LIVING LIMITED,WELSPUNLIV,Welspun Living Ltd,Active,A ,1.00,INE192B01031,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-3.5,N,20.63,N,-24.24,Y,-41.2,Y,-18.26,Y,219.61,N,C,,2025-04-02
514234,Sangam (India) Ltd,SANGAMIND,SANGAM (INDIA) LTD.,Active,B ,10.00,INE495C01010,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,5.03,N,33.93,N,-10.04,Y,-18.92,Y,-18.88,Y,513.23,N,C,,2025-04-02
517273,S & S Power Switchgears Ltd.,S&SPOWER,S&S POWER SWITCHGEAR LTD.,Active,B ,10.00,INE902B01017,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,21.53,N,46.84,N,-33.8,Y,-29.15,Y,17.66,Y,1746.56,N,C,,2025-04-02
517544,Centum Electronics Ltd,CENTUM,CENTUM ELECTRONICS LTD.,Active,B ,10.00,INE320B01020,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,-2.56,N,27.72,N,-19.75,Y,-21.81,Y,-22.17,Y,312.76,N,C,,2025-04-02
519156,Vadilal Industries Ltd.,VADILALIND,VADILAL INDUSTRIES LTD.-$,Active,B ,10.00,INE694D01016,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Dairy Products,-10.88,N,25.38,N,1.86,Y,-9.34,Y,4.41,Y,610.33,N,C,,2025-04-02
521194,SIL Investments Ltd,SILINV,SIL INVESTMENTS LTD.,Active,B ,10.00,INE923A01015,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,-0.61,N,20.78,N,-29.18,Y,-19.04,Y,0.44,Y,244.23,N,C,,2025-04-02
522261,Dolphin Offshore Enterprises (India) ltd.,DOLPHIN,DOLPHIN OFFSHORE ENTERPRISES (INDIA) LTD.-$,Active,T ,1.00,INE920A01037,Offshore Support Solution Drilling,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Offshore Support Solution Drilling,7.36,N,32.79,N,-61.08,Y,-68.74,Y,-33.15,Y,581.74,N,C,,2025-04-02
524000,POONAWALLA FINCORP LIMITED,POONAWALLA,Poonawalla Fincorp Ltd,Active,A ,2.00,INE511C01022,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),0.91,N,23.86,N,-22.08,Y,-29.64,Y,-41.12,Y,825.29,N,C,,2025-04-02
524091,CARYSIL LIMITED,CARYSIL,Carysil Ltd,Active,B ,2.00,INE482D01024,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances,-7.49,N,22.6,N,-30.73,Y,-40.61,Y,-44.6,Y,,N,C,,2025-04-02
524129,Vinyl Chemicals (India) Ltd.,VINYLINDIA,VINYL CHEMICALS (INDIA) LTD.,Active,B ,1.00,INE250B01029,Trading - Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Trading - Chemicals,11.87,N,22.0,N,-32.44,Y,-42.3,Y,-29.88,Y,141.5,N,C,,2025-04-02
524709,NACL Industries Limited,NACLIND,NACL Industries Ltd,Active,B ,1.00,INE295D01020,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,-0.8,N,78.84,N,17.52,Y,10.74,Y,3.25,Y,56.62,Y,C,4,2025-04-02
