Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
505590,SVP GLOBAL TEXTILES LIMITED,SVPGLOB,SVP Global Textiles Ltd,Active,T ,1.00,INE308E01029,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,0.29,N,1.47,N,-40.93,Y,-54.55,Y,-60.77,Y,,N,G,,2025-02-27
506579,Oriental Carbon & Chemicals Ltd.,OCCL,ORIENTAL CARBON & CHEMICALS LTD.-$,Active,B ,10.00,INE321D01016,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,0.17,N,-13.18,N,-13.34,N,-37.89,N,-72.51,Y,-64.66,Y,G,,2025-02-27
506642,Sadhana Nitrochem Ltd.,SADHNANIQ,SADHANA NITROCHEM LTD.,Active,T ,1.00,INE888C01040,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,-4.13,N,-21.7,N,-29.96,N,-61.23,Y,-59.14,N,,N,G,,2025-02-27
511726,Vipul Limited,VIPULLTD,VIPUL LTD.,Active,T ,1.00,INE946H01037,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-13.83,N,-27.03,N,-34.85,N,-59.76,Y,-0.65,N,23.28,N,G,,2025-02-27
512237,Jai Corp Limited,JAICORPLTD,JAI CORP LTD.,Active,A ,1.00,INE070D01027,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial,1.25,N,-15.25,N,-61.33,Y,-66.84,Y,-62.38,Y,89.79,N,G,,2025-02-27
512553,Zenith Exports Ltd.,ZENITHEXPO,ZENITH EXPORTS LTD.,Active,T ,10.00,INE058B01018,Leather And Leather Products,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Leather And Leather Products,-18.53,Y,-14.29,N,-12.77,N,-2.79,N,55.28,N,693.39,N,G,,2025-02-27
517447,R S Software India Ltd.,RSSOFTWARE,R.S.SOFTWARE INDIA LTD.,Active,T ,5.00,INE165B01029,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,-13.07,N,-50.44,Y,-33.61,N,-40.75,N,22.86,N,1218.81,N,G,,2025-02-27
522261,Dolphin Offshore Enterprises (India) ltd.,DOLPHIN,DOLPHIN OFFSHORE ENTERPRISES (INDIA) LTD.-$,Active,T ,1.00,INE920A01037,Offshore Support Solution Drilling,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Offshore Support Solution Drilling,-16.4,Y,-49.74,Y,-17.28,N,-34.68,N,66.05,N,1243.42,N,G,,2025-02-27
523792,Mazda Ltd.,MAZDA,MAZDA LTD.-$,Active,T ,2.00,INE885E01042,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,0.11,N,-30.39,Y,40.93,N,19.93,N,23.26,N,613.75,N,G,,2025-02-27
523796,Viceroy Hotels Ltd.,VHLTD,VICEROY HOTELS LTD.,Active,T ,10.00,INE048C01025,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,0.48,N,-3.97,N,-2.14,N,-11.18,N,-67.17,Y,-54.54,Y,G,,2025-02-27
523836,Gujarat Raffia Ind. Ltd.,GUJRAFFIA,GUJARAT RAFFIA INDUSTRIES LTD.,Active,T ,10.00,INE610B01024,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,19.14,N,-30.71,Y,65.56,N,31.29,N,55.29,N,793.42,N,G,,2025-02-27
524774,NGL Fine Chem Ltd.,NGLFINE,NGL FINE-CHEM LTD.,Active,T ,5.00,INE887E01022,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,8.41,N,-35.41,Y,-9.93,N,-36.75,N,-16.54,N,,N,G,,2025-02-27
526397,Alphageo (India)Ltd.,ALPHAGEO,ALPHAGEO (INDIA) LTD.-$,Active,T ,10.00,INE137C01018,Offshore Support Solution Drilling,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Offshore Support Solution Drilling,3.03,N,-34.66,Y,-6.96,N,-14.57,N,9.51,N,188.69,N,G,,2025-02-27
530073,Sanghvi Movers Ltd.,SANGHVIMOV,SANGHVI MOVERS LTD.,Active,B ,1.00,INE989A01032,Construction Vehicles,Equity,Industrials,Capital Goods,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,4.29,N,-0.72,N,-35.63,N,-54.31,Y,-56.15,N,831.3,N,G,,2025-02-27
530943,Sri Adhikari Brothers Television Ne,SABTNL,SRI ADHIKARI BROTHERS TELEVISION NETWORK LTD.,Active,T ,10.00,INE416A01044,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,-7.74,N,-4.65,N,-56.67,Y,50.48,N,41.67,N,203.57,N,G,,2025-02-27
