Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report
500335,Birla Corporation Ltd.,BIRLACORPN,BIRLA CORPORATION LTD.,Active,A ,10.0,INE340A01012,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,0.05,N,18.22,N,-12.26,Y,-23.07,Y,-23.37,Y,56.82,N,C
500339,Rain Industries Limited,RAIN,Rain Industries Ltd,Active,A ,2.0,INE855B01025,Petrochemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Petrochemicals,2.91,N,32.42,N,-0.1,Y,-6.35,Y,5.82,Y,69.45,N,C
500343,AMJ LAND HOLDINGS LIMITED,AMJLAND,AMJ Land Holdings Ltd,Active,T ,2.0,INE606A01024,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-1.45,N,33.65,N,0.06,Y,32.66,Y,27.06,Y,168.54,N,C
500350,RSWM Limited,RSWM,RSWM LTD.,Active,B ,10.0,INE611A01016,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-2.4,N,16.89,N,-12.48,Y,0.84,Y,-7.9,Y,243.62,N,C
500380,JK Lakshmi Cement Limited,JKLAKSHMI,JK LAKSHMI CEMENT LTD.,Active,A ,5.0,INE786A01032,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,5.48,N,21.79,N,-12.58,Y,-8.87,Y,-20.26,Y,142.71,N,C
500404,Sunflag Iron & Steel Co. Ltd.,SUNFLAG,SUNFLAG IRON & STEEL CO.LTD.,Active,A ,10.0,INE947A01014,Iron & Steel,Equity,Commodities,Metals & Mining,Ferrous Metals,Iron & Steel,23.48,N,38.58,N,-4.58,Y,-0.96,Y,0.55,Y,503.45,N,C
500877,Apollo Tyres Ltd,APOLLOTYRE,APOLLO TYRES LTD.,Active,A ,1.0,INE438A01022,Tyres & Rubber Products,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Tyres & Rubber Products,-0.24,N,19.97,N,-3.09,Y,-0.59,Y,2.77,Y,248.37,N,C
501455,Greaves Cotton Ltd.,GREAVESCOT,GREAVES COTTON LTD.,Active,A ,2.0,INE224A01026,Compressors- Pumps & Diesel Engines,Equity,Industrials,Capital Goods,Industrial Products,"Compressors, Pumps & Diesel Engines",13.17,N,51.56,N,10.02,Y,35.29,Y,29.33,Y,43.93,Y,C
502219,BOROSIL RENEWABLES LIMITED,BORORENEW,Borosil Renewables Ltd,Active,A ,1.0,INE666D01022,Glass - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Glass - Industrial,4.15,N,35.01,N,-4.19,Y,-3.72,Y,6.39,Y,843.13,N,C
502820,DCM Ltd.,DCM,DCM LTD.,Active,T ,10.0,INE498A01018,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,49.34,N,52.37,N,-13.62,Y,26.56,Y,24.39,Y,390.13,N,C
502986,Vardhman Textiles Limted,VTL,VARDHMAN TEXTILES LTD.,Active,A ,2.0,INE825A01020,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,3.26,N,18.07,N,-1.27,Y,7.66,Y,17.29,Y,137.59,N,C
503169,Ruby Mills Ltd.,RUBYMILLS,RUBY MILLS LTD.,Active,B ,5.0,INE301D01026,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,11.4,N,39.74,N,-1.15,Y,13.59,Y,4.33,Y,177.99,N,C
503310,Swan Energy Ltd.,SWANENERGY,SWAN ENERGY LTD.,Active,A ,1.0,INE665A01038,Diversified,Equity,Diversified,Diversified,Diversified,Diversified,10.81,N,55.39,N,-20.35,Y,-4.6,Y,19.61,Y,380.73,N,C
503722,Banswara Syntex Ltd.,BANSWRAS,BANSWARA SYNTEX LTD.-$,Active,B ,5.0,INE629D01020,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,0.38,N,23.14,N,-5.59,Y,-7.33,Y,0.45,Y,146.37,N,C
503811,Siyaram Silk Mills Ltd.,SIYSIL,SIYARAM SILK MILLS LTD.-$,Active,B ,2.0,INE076B01028,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,12.51,N,48.04,N,40.63,Y,43.86,Y,25.03,Y,247.08,N,C
504112,Nelco Ltd,NELCO,NELCO LTD.,Active,B ,10.0,INE045B01015,Computers Hardware & Equipments,Equity,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments,7.89,N,64.09,N,4.72,Y,25.72,Y,22.18,Y,328.33,N,C
504286,DELTA MANUFACTURING LIMITED ,DELTAMAGNT,Delta Manufacturing Ltd,Active,B ,10.0,INE393A01011,Other Industrial Products,Equity,Industrials,Capital Goods,Industrial Products,Other Industrial Products,-7.31,N,28.3,N,6.71,Y,-6.59,Y,11.32,Y,234.37,N,C
505160,Talbros Automotive Components Ltd.,TALBROAUTO,TALBROS AUTOMOTIVE COMPONENTS LTD.,Active,B ,2.0,INE187D01029,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,3.27,N,21.72,N,-13.26,Y,1.07,Y,-1.11,Y,1341.91,N,C
505075,Setco Automotive Limited,SETCO,SETCO AUTOMOTIVE LTD.,Active,T ,2.0,INE878E01021,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,27.2,N,88.76,N,-21.28,Y,-23.75,Y,22.84,Y,37.24,Y,C
505400,Texmaco Infrastructure & Holdings Ltd,TEXINFRA,TEXMACO INFRASTRUCTURE & HOLDINGS LTD.,Active,B ,1.0,INE435C01024,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,-2.02,N,26.41,N,-0.24,Y,18.51,Y,23.33,Y,240.6,N,C
505537,Zee Entertainment Enterprises Ltd.,ZEEL,ZEE ENTERTAINMENT ENTERPRISES LTD.,Active,A ,1.0,INE256A01028,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,-6.06,N,15.52,N,-11.1,Y,-9.61,Y,-52.7,Y,-46.17,Y,C
505590,SVP GLOBAL TEXTILES LIMITED,SVPGLOB,SVP Global Textiles Ltd,Active,B ,1.0,INE308E01029,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-1.64,N,18.46,N,-14.37,Y,-8.53,Y,-30.99,Y,,N,C
505714,Gabriel India Ltd.,GABRIEL,GABRIEL INDIA LTD.-$,Active,A ,1.0,INE524A01029,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,5.82,N,25.08,N,-15.1,Y,16.48,Y,2.13,Y,384.55,N,C
506194,Arihant Superstructures Limited,ARIHANTSUP,Arihant Superstructures Limited,Active,B ,10.0,INE643K01018,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",4.2,N,38.8,N,22.7,Y,1.1,Y,25.83,Y,1327.95,N,C
506197,Bliss GVS Pharma Limited,BLISSGVS,BLISS GVS PHARMA LTD.,Active,B ,1.0,INE416D01022,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,13.39,N,51.37,N,7.93,Y,8.07,Y,-16.88,Y,-3.06,Y,C
506405,DMCC SPECIALITY CHEMICALS LIMITED,DMCC,DMCC Speciality Chemicals Ltd,Active,B ,10.0,INE505A01010,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,0.89,N,32.04,N,6.42,Y,-2.28,Y,0.82,Y,,N,C
507514,Som Distilleries & Breweries Ltd.,SDBL,SOM DISTILLERIES & BREWERIES LTD.,Active,B ,2.0,INE480C01038,Breweries & Distilleries,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Beverages,Breweries & Distilleries,1.36,N,15.86,N,-2.17,Y,-10.58,Y,-9.03,Y,544.24,N,C
509488,Graphite India Ltd.,GRAPHITE,GRAPHITE INDIA LTD.,Active,A ,2.0,INE371A01025,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories,-0.48,N,16.43,N,-4.98,Y,-16.46,Y,-4.49,Y,133.25,N,C
509631,HEG Ltd.,HEG,HEG LTD.,Active,A ,10.0,INE545A01016,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories,-4.88,N,40.27,N,3.72,Y,-12.82,Y,18.94,Y,126.87,N,C
509635,Hindustan Composites Ltd,HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,Active,B ,5.0,INE310C01029,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,22.71,N,24.89,N,-12.57,Y,14.37,Y,1.94,Y,203.51,N,C
509692,Indian Card Clothing Ltd,INDIANCARD,INDIAN CARD CLOTHING CO.LTD.,Active,B ,10.0,INE061A01014,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,0.09,N,24.35,N,-5.12,Y,-1.72,Y,10.29,Y,160.15,N,C
509874,Shalimar Paints Ltd.,SHALPAINTS,SHALIMAR PAINTS LTD.-$,Active,B ,2.0,INE849C01026,Paints,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Paints,-1.65,N,15.26,N,-23.42,Y,-35.85,Y,-45.7,Y,25.7,N,C
509966,VST Industries Ltd.,VSTIND,VST INDUSTRIES LTD.,Active,A ,10.0,INE710A01016,Cigarettes & Tobacco Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Cigarettes & Tobacco Products,Cigarettes & Tobacco Products,11.55,N,15.78,N,-13.66,Y,-9.99,Y,7.12,Y,-13.63,Y,C
511194,ICDS Ltd.,ICDSLTD,ICDS LTD.,Active,T ,10.0,INE613B01010,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,26.72,N,51.73,N,17.5,Y,34.5,Y,15.75,Y,,N,C
511431,Vakrangee Limited,VAKRANGEE,Vakrangee Limited-$,Active,A ,1.0,INE051B01021,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,6.88,N,21.09,N,14.38,Y,-8.5,Y,29.14,N,-30.14,Y,C
511724,BAID FINSERV LIMITED,BAIDFIN,Baid Finserv Ltd,Active,T ,2.0,INE020D01022,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),4.21,N,18.95,N,-2.56,Y,-34.97,Y,-31.42,Y,,N,C
512237,Jai Corp Limited,JAICORPLTD,JAI CORP LTD.,Active,A ,1.0,INE070D01027,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial,0.73,N,26.64,N,-7.89,Y,7.8,Y,1.13,Y,298.81,N,C
512519,Donear Industries Ltd,DONEAR,DONEAR INDUSTRIES LTD.-$,Active,T ,2.0,INE668D01028,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-1.66,N,19.04,N,-10.25,Y,13.92,Y,14.54,Y,334.78,N,C
512608,Bhandari Hosiery Exports Ltd.,BHANDARI,BHANDARI HOSIERY EXPORTS LTD.,Active,B ,1.0,INE474E01029,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-1.25,N,19.55,N,-7.87,Y,-16.96,Y,2.5,Y,615.94,N,C
512626,Orbit Exports Ltd.,ORBTEXP,ORBIT EXPORTS LTD.,Active,B ,10.0,INE231G01010,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,21.14,N,65.36,N,-1.49,Y,3.94,Y,-6.03,Y,143.61,N,C
513121,Oricon Enterprises Ltd.,ORICONENT,ORICON ENTERPRISES LTD.-$,Active,B ,2.0,INE730A01022,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,-0.13,N,28.16,N,-13.06,Y,-12.73,Y,3.99,Y,135.87,N,C
513269,Man Industries (India) Ltd,MANINDS,MAN INDUSTRIES (INDIA) LTD.-$,Active,B ,5.0,INE993A01026,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,0.82,N,24.62,N,-30.48,Y,-19.97,Y,19.36,Y,501.98,N,C
513509,Kalyani Forge Ltd.,KALYANIFRG,KALYANI FORGE LTD.,Active,B ,10.0,INE314G01014,Castings & Forgings,Equity,Industrials,Capital Goods,Industrial Products,Castings & Forgings,3.07,N,29.66,N,-9.21,Y,7.78,Y,18.15,Y,312.18,N,C
514043,Himatsingka Seide Ltd.,HIMATSEIDE,HIMATSINGKA SEIDE LTD.,Active,B ,5.0,INE049A01027,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,4.63,N,45.88,N,13.88,Y,19.1,Y,-5.13,Y,78.08,N,C
514162,WELSPUN LIVING LIMITED,WELSPUNLIV,Welspun Living Ltd,Active,A ,1.0,INE192B01031,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,1.08,N,18.08,N,-11.3,Y,11.01,Y,-4.46,Y,319.05,N,C
514300,Pioneer Embroideries Ltd.,PIONEEREMB,PIONEER EMBROIDERIES LTD.-$,Active,B ,10.0,INE156C01018,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-0.16,N,19.34,N,7.1,Y,17.31,Y,-6.92,Y,131.26,N,C
514450,Mahalaxmi Rubtech Ltd.,MHLXMIRU,MAHALAXMI RUBTECH LTD.,Active,B ,10.0,INE112D01035,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,65.65,N,118.9,N,-11.39,Y,-28.94,Y,-31.93,Y,,N,C
515093,Madhav Marbles & Granites Ltd.,MADHAV,MADHAV MARBLES & GRANITES LTD.,Active,B ,10.0,INE925C01016,Granites & Marbles,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Granites & Marbles,2.82,N,33.48,N,-3.94,Y,24.94,Y,-2.46,Y,61.42,N,C
517300,Gujarat Industries Power Co. Ltd,GIPCL,GUJARAT INDUSTRIES POWER CO.LTD.,Active,B ,10.0,INE162A01010,Power Generation,Equity,Utilities,Power,Power,Power Generation,15.63,N,30.78,N,-4.16,Y,5.42,Y,19.78,Y,217.5,N,C
517500,Roto Pumps Ltd.,ROTO,ROTO PUMPS LTD.,Active,B ,2.0,INE535D01029,Compressors- Pumps & Diesel Engines,Equity,Industrials,Capital Goods,Industrial Products,"Compressors, Pumps & Diesel Engines",4.12,N,30.04,N,-7.97,Y,30.29,N,29.73,Y,,N,C
517544,Centum Electronics Ltd,CENTUM,CENTUM ELECTRONICS LTD.,Active,B ,10.0,INE320B01020,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,36.85,N,37.77,N,9.89,Y,-8.51,Y,15.67,Y,422.56,N,C
519136,Nahar Industrial Enterprises Ltd,NAHARINDUS,NAHAR INDUSTRIAL ENTERPRISES LTD.-$,Active,B ,10.0,INE289A01011,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,3.17,N,15.89,N,-6.5,Y,12.57,Y,2.26,Y,527.94,N,C
519494,N.K.Industries Ltd.,NKIND,N.K.INDUSTRIES LTD.,Active,B ,10.0,INE542C01019,Edible Oil,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Edible Oil,19.98,N,51.38,N,-11.15,Y,-8.39,Y,0.73,Y,330.96,N,C
520151,Shreyas Shipping And Logistics Limited,SHREYAS,SHREYAS SHIPPING & LOGISTICS LTD.,Active,B ,10.0,INE757B01015,Shipping,Equity,Services,Services,Transport Services,Shipping,1.28,N,33.87,N,11.08,Y,23.74,Y,24.6,Y,578.28,N,C
521016,Indo Count Industries Ltd,ICIL,INDO COUNT INDUSTRIES LTD.,Active,A ,2.0,INE483B01026,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,2.3,N,19.59,N,-4.58,Y,-4.0,Y,10.51,Y,616.1,N,C
521018,Maral Overseas Ltd.,MARALOVER,MARAL OVERSEAS LTD.,Active,B ,10.0,INE882A01013,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,4.76,N,17.52,N,4.5,Y,5.1,Y,4.03,Y,466.0,N,C
521064,Trident Ltd,TRIDENT,TRIDENT LTD.,Active,A ,1.0,INE064C01022,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-3.74,N,15.29,N,-11.21,Y,-15.72,Y,-10.16,Y,541.18,N,C
521163,Zodiac Clothing Co. Ltd.,ZODIACLOTH,ZODIAC CLOTHING CO.LTD.,Active,B ,10.0,INE206B01013,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,-0.25,N,21.87,N,-0.67,Y,6.73,Y,-9.49,Y,-16.55,Y,C
521200,Suryalakshmi Cotton Mills Ltd.,SURYALAXMI,SURYALAKSHMI COTTON MILLS LTD.,Active,B ,10.0,INE713B01026,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-0.05,N,15.92,N,-5.91,Y,12.77,Y,14.1,Y,351.07,N,C
521220,Damodar Industries Limited,DAMODARIND,DAMODAR INDUSTRIES LTD.-$,Active,B ,5.0,INE497D01022,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-2.03,N,15.95,N,-14.86,Y,-16.65,Y,-14.51,Y,72.05,N,C
522014,United Drilling Tools Ltd.,UNIDT,UNITED DRILLING TOOLS LTD.,Active,B ,10.0,INE961D01019,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,-1.5,N,19.17,N,-5.44,Y,-4.68,Y,1.45,Y,,N,C
522205,Praj Industries Ltd.,PRAJIND,PRAJ INDUSTRIES LTD.,Active,A ,2.0,INE074A01025,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,-1.11,N,18.36,N,-0.5,Y,38.29,N,8.9,Y,706.01,N,C
522241,M.M.Forgings Ltd.,MMFL,M.M.FORGINGS LTD.-$,Active,B ,10.0,INE227C01017,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,3.29,N,26.59,N,-19.81,Y,-20.41,Y,3.61,Y,144.64,N,C
523025,Safari Industries (India) Ltd.,SAFARI,SAFARI INDUSTRIES (INDIA) LTD.,Active,A ,2.0,INE429E01023,Plastic Products - Consumer,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Plastic Products - Consumer,3.52,N,18.07,N,-2.87,Y,14.77,Y,9.58,Y,719.43,N,C
523329,Eldeco Housing & Ind. Ltd.,ELDEHSG,ELDECO HOUSING & INDUSTRIES LTD.,Active,B ,2.0,INE668G01021,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",5.19,N,17.09,N,-9.3,Y,-22.25,Y,15.75,Y,,N,C
523369,DCM Shriram Industries Ltd.,DCMSRIND,DCM SHRIRAM INDUSTRIES LTD.-$,Active,B ,2.0,INE843D01027,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,12.08,N,18.0,N,-4.56,Y,-6.74,Y,13.8,Y,,N,C
523419,Tamilnadu Telecommunications Ltd.,TNTELE,TAMILNADU TELECOMMUNICATIONS LTD.,Active,B ,10.0,INE141D01018,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,9.64,N,34.54,N,-25.48,Y,-4.8,Y,7.29,Y,619.26,N,C
523610,ITI Limited (Indian Teleph.Ind.Ltd),ITI,ITI LTD.,Active,A ,10.0,INE248A01017,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,-2.55,N,22.68,N,5.31,Y,3.3,Y,8.43,Y,314.95,N,C
523836,Gujarat Raffia Ind. Ltd.,GUJRAFFIA,GUJARAT RAFFIA INDUSTRIES LTD.,Active,B ,10.0,INE610B01024,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,5.76,N,54.83,N,-8.58,Y,9.61,Y,3.89,Y,403.33,N,C
524109,Kabra Extrusion Technik Ltd,KABRAEXTRU,KABRA EXTRUSIONTECHNIK LTD.,Active,B ,5.0,INE900B01029,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,-2.47,N,17.7,N,17.56,Y,18.9,N,7.24,Y,645.45,N,C
524518,Krebs Biochemicals & Industries Ltd.,KREBSBIO,KREBS BIOCHEMICALS & INDUSTRIES LTD.-$,Active,T ,10.0,INE268B01013,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-3.25,N,25.14,N,9.71,Y,27.62,N,11.43,Y,-2.23,Y,C
524652,Ind-Swift Ltd.,INDSWFTLTD,IND-SWIFT LTD.,Active,B ,2.0,INE788B01028,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-15.05,N,37.57,N,-9.11,Y,1.36,Y,28.21,Y,836.52,N,C
524709,NACL Industries Limited,NACLIND,NACL Industries Ltd,Active,B ,1.0,INE295D01020,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,8.94,N,16.23,N,-15.34,Y,-21.44,Y,-30.56,Y,73.3,N,C
524820,Panama Petrochem Ltd.,PANAMAPET,PANAMA PETROCHEM LTD.,Active,B ,2.0,INE305C01029,Lubricants,Equity,Energy,"Oil, Gas & Consumable Fuels",Petroleum Products,Lubricants,2.85,N,27.07,N,-12.98,Y,3.97,Y,-2.28,Y,652.54,N,C
526325,Orient Press ltd.,ORIENTLTD,ORIENT PRESS LTD.,Active,B ,10.0,INE609C01024,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,14.38,N,33.44,N,18.84,Y,19.38,Y,54.11,N,21.03,Y,C
526662,Rajdarshan Industries Ltd.,ARENTERP,RAJDARSHAN INDUSTRIES LTD.,Active,T ,10.0,INE610C01014,Trading - Minerals,Equity,Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Minerals,-24.0,N,47.18,N,-20.92,Y,0.47,Y,22.96,Y,193.27,N,C
526668,Kamat Hotels (India) ltd.,KAMATHOTEL,KAMAT HOTELS (INDIA) LTD.,Active,B ,10.0,INE967C01018,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,1.91,N,21.61,N,3.16,Y,-20.29,Y,-0.63,Y,595.24,N,C
526817,Cheviot Co.Ltd.,CHEVIOT,CHEVIOT CO.LTD.-$,Active,B ,10.0,INE974B01016,Jute & Jute Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Jute & Jute Products,5.22,N,15.01,N,-11.67,Y,-0.94,Y,1.57,Y,,N,C
526881,63 Moons Technologies Limited,63MOONS,63 Moons Technologies Ltd,Active,B ,2.0,INE111B01023,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,2.47,N,47.96,N,83.17,N,50.67,N,6.75,Y,629.27,N,C
