Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500033,Force Motors Limited,FORCEMOT,FORCE MOTORS LTD.-$,Active,A ,10.00,INE451A01017,Passenger Cars & Utility Vehicles,Equity,Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles,3.88,N,28.78,N,-2.26,Y,-17.34,Y,-0.94,Y,716.56,N,C,,2025-03-29
500048,BEML Ltd,BEML,BEML LTD.,Active,A ,10.00,INE258A01016,Construction Vehicles,Equity,Industrials,Capital Goods,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,12.37,N,19.81,N,-38.16,Y,-32.23,Y,-8.01,Y,387.54,N,C,,2025-03-29
500294,NCC Limited,NCC,NCC Limited,Active,A ,2.00,INE868B01028,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,1.22,N,15.18,N,-38.87,Y,-42.67,Y,-14.95,Y,477.73,N,C,,2025-03-29
500407,Swaraj Engines Ltd.,SWARAJENG,SWARAJ ENGINES LTD.,Active,B ,10.00,INE277A01016,Compressors- Pumps & Diesel Engines,Equity,Industrials,Capital Goods,Industrial Products,"Compressors, Pumps & Diesel Engines",4.3,N,41.47,N,-8.13,Y,-14.99,Y,29.2,Y,103.85,N,C,,2025-03-29
500411,Thermax Ltd.,THERMAX,THERMAX LTD.,Active,A ,2.00,INE152A01029,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,8.03,N,18.0,N,-28.19,Y,-26.11,Y,-10.85,Y,322.13,N,C,,2025-03-29
500425,Ambuja Cements Ltd.,AMBUJACEM,AMBUJA CEMENTS LTD.,Active,A ,2.00,INE079A01024,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,5.5,N,15.67,N,-8.3,Y,-23.69,Y,-18.38,Y,152.56,N,C,,2025-03-29
503101,Marathon Nextgen Realty Ltd,MARATHON,MARATHON NEXTGEN REALTY LTD.,Active,B ,5.00,INE182D01020,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",4.26,N,20.11,N,-24.84,Y,-23.83,Y,-3.09,Y,659.37,N,C,,2025-03-29
505192,SML ISUZU LIMITED,SMLISUZU,SML ISUZU LIMITED,Active,B ,10.00,INE294B01019,Commercial Vehicles,Equity,Industrials,Capital Goods,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,-5.74,N,40.95,N,-32.06,Y,-43.47,Y,-38.61,Y,190.67,N,C,,2025-03-29
506618,Punjab Chemicals and Crop Protection Ltd.,PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$,Active,B ,10.00,INE277B01014,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,1.49,N,22.19,N,-33.47,Y,-47.02,Y,-29.6,Y,63.18,N,C,,2025-03-29
509488,Graphite India Ltd.,GRAPHITE,GRAPHITE INDIA LTD.,Active,A ,2.00,INE371A01025,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories,6.3,N,23.03,N,-18.77,Y,-22.21,Y,-30.31,Y,118.48,N,C,,2025-03-29
509557,GARWARE TECHNICAL FIBRES LIMITED,GARFIBRES,Garware Technical Fibres Ltd,Active,A ,10.00,INE276A01018,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,14.19,N,25.43,N,-17.24,Y,-3.26,Y,14.41,Y,172.69,N,C,,2025-03-29
511196,Can Fin Homes Ltd.,CANFINHOME,CAN FIN HOMES LTD.,Active,A ,2.00,INE477A01020,Housing Finance Company,Equity,Financial Services,Financial Services,Finance,Housing Finance Company,-1.3,N,15.41,N,-26.36,Y,-30.73,Y,-15.72,Y,67.41,N,C,,2025-03-29
509631,HEG Ltd.,HEG,HEG LTD.,Active,A ,2.00,INE545A01024,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories,13.15,N,41.88,N,-18.81,Y,-12.01,Y,-1.23,Y,102.76,N,C,,2025-03-29
512597,KEYNOTE FINANCIAL SERVICES LIMITED,KEYFINSERV,Keynote Financial Services Ltd,Active,B ,10.00,INE681C01015,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services,33.16,N,56.19,N,-19.36,Y,-27.58,Y,26.68,Y,397.92,N,C,,2025-03-29
519156,Vadilal Industries Ltd.,VADILALIND,VADILAL INDUSTRIES LTD.-$,Active,B ,10.00,INE694D01016,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Dairy Products,-10.69,N,20.81,N,4.73,Y,-7.29,Y,6.42,Y,608.31,N,C,,2025-03-29
522261,Dolphin Offshore Enterprises (India) ltd.,DOLPHIN,DOLPHIN OFFSHORE ENTERPRISES (INDIA) LTD.-$,Active,T ,1.00,INE920A01037,Offshore Support Solution Drilling,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Offshore Support Solution Drilling,7.36,N,36.69,N,-60.16,Y,-69.85,Y,-32.42,Y,575.66,N,C,,2025-03-29
524129,Vinyl Chemicals (India) Ltd.,VINYLINDIA,VINYL CHEMICALS (INDIA) LTD.,Active,B ,1.00,INE250B01029,Trading - Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Trading - Chemicals,17.12,N,19.32,N,-30.86,Y,-42.6,Y,-27.55,Y,166.67,N,C,,2025-03-29
524709,NACL Industries Limited,NACLIND,NACL Industries Ltd,Active,B ,1.00,INE295D01020,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,-0.77,N,67.3,N,18.25,Y,7.19,Y,3.83,Y,57.02,Y,C,2,2025-03-29
500013,Ansal Properties & Infrastructure Ltd.,ANSALAPI,ANSAL PROPERTIES & INFRASTRUCTURE LTD.,Active,Z ,5.00,INE436A01026,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-8.0,N,-48.68,Y,-26.61,N,-25.58,N,-22.62,N,62.42,N,G,,2025-03-29
500039,Banco Products (India) Ltd.,BANCOINDIA,BANCO PRODUCTS (INDIA) LTD.-$,Active,B ,2.00,INE213C01025,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,-2.5,N,7.27,N,-42.77,Y,-3.5,N,12.71,N,743.41,N,G,,2025-03-29
500304,NIIT Ltd.,NIITLTD,NIIT LTD.,Active,B ,2.00,INE161A01038,Education,Equity,Consumer Discretionary,Consumer Services,Other Consumer Services,Education,0.87,N,3.68,N,-44.69,Y,-28.17,N,18.32,N,29.71,N,G,,2025-03-29
500333,Pix Transmissions Ltd.,PIXTRANS,PIX TRANSMISSIONS LTD.,Active,B ,10.00,INE751B01018,Rubber,Equity,Industrials,Capital Goods,Industrial Products,Rubber,-8.03,N,11.59,N,-43.88,Y,0.2,N,10.67,N,,N,G,,2025-03-29
501831,Coastal Corporation Limited,COASTCORP,COASTAL CORPORATION LTD.,Active,B ,10.00,INE377E01016,Seafood,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Seafood,-15.81,Y,-21.53,N,-7.38,N,-20.85,N,-8.67,N,,N,G,,2025-03-29
502420,Orient Paper & Industries Ltd.,ORIENTPPR,ORIENT PAPER & INDUSTRIES LTD.,Active,B ,1.00,INE592A01026,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,-4.93,N,-2.37,N,-38.57,N,-50.88,Y,-41.87,N,11.33,N,G,,2025-03-29
502937,Kesoram Industries Ltd,KESORAMIND,KESORAM INDUSTRIES LTD.,Active,A ,10.00,INE087A01019,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,-31.05,Y,-97.89,Y,-1.33,N,1.8,N,30.82,N,620.34,N,G,,2025-03-29
503031,Peninsula Land Limited,PENINLAND,PENINSULA LAND LTD.,Active,T ,2.00,INE138A01028,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-6.33,N,-5.45,N,-50.73,Y,-59.04,Y,-46.59,N,418.95,N,G,,2025-03-29
504220,W.S. Industries (India) Ltd.,WSI,W.S.INDUSTRIES (INDIA) LTD.-$,Active,T ,10.00,INE100D01014,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,-12.5,N,-13.23,N,-40.73,Y,-49.11,N,-41.16,N,4787.5,N,G,,2025-03-29
504807,Summit Securities Limited,SUMMITSEC,SUMMIT SECURITIES LTD.,Delisted,B ,10.00,INE852A01016, ,Equity,-,-,-,-,-4.99,N,19.93,N,-49.48,Y,-34.17,N,33.85,N,375.31,N,G,,2025-03-29
533306,SUMMIT SECURITIES LTD.,SUMMITSEC,SUMMIT SECURITIES LTD.,Active,B ,10.00,INE519C01017,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,-4.99,N,19.93,N,-49.48,Y,-34.17,N,33.85,N,375.31,N,G,,2025-03-29
505324,Manugraph India Ltd,MANUGRAPH,MANUGRAPH INDIA LTD.-$,Active,B ,2.00,INE867A01022,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,-15.41,Y,1.63,N,-25.75,N,-34.75,N,-18.48,N,79.69,N,G,,2025-03-29
505368,SEMAC CONSULTANTS LIMITED,SEMAC,Semac Consultants Ltd-$,Active,T ,10.00,INE617A01013,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,-4.09,N,-20.51,N,-10.3,N,-33.92,N,-87.75,Y,-10.95,N,G,,2025-03-29
505526,DOLAT ALGOTECH LIMITED,DOLATALGO,Dolat Algotech Ltd,Active,B ,1.00,INE966A01022,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,-0.45,N,6.27,N,-37.04,N,-51.24,Y,18.96,N,59.35,N,G,,2025-03-29
505590,SVP GLOBAL TEXTILES LIMITED,SVPGLOB,SVP Global Textiles Ltd,Active,T ,1.00,INE308E01029,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,0.7,N,-14.5,N,-31.68,N,-53.13,Y,-49.26,N,,N,G,,2025-03-29
505196,TIL Ltd.,TIL,TIL LTD.,Active,B ,10.00,INE806C01018,Construction Vehicles,Equity,Industrials,Capital Goods,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,14.51,N,12.17,N,-31.56,N,-51.17,Y,37.88,N,39.3,N,G,,2025-03-29
505283,Kirloskar Pneumatic Co.Ltd.,KIRLPNU,KIRLOSKAR PNEUMATIC CO.LTD.,Active,A ,2.00,INE811A01020,Compressors- Pumps & Diesel Engines,Equity,Industrials,Capital Goods,Industrial Products,"Compressors, Pumps & Diesel Engines",-13.98,N,17.98,N,-41.08,Y,-14.99,N,52.11,N,,N,G,,2025-03-29
506579,Oriental Carbon & Chemicals Ltd.,OCCL,ORIENTAL CARBON & CHEMICALS LTD.-$,Active,B ,10.00,INE321D01016,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,-9.39,N,-6.44,N,-25.9,N,-37.75,N,-74.79,Y,-75.29,Y,G,,2025-03-29
506642,Sadhana Nitrochem Ltd.,SADHNANIQ,SADHANA NITROCHEM LTD.,Active,T ,1.00,INE888C01040,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,-16.25,Y,-34.13,Y,-46.9,Y,-65.86,Y,-60.49,Y,,N,G,,2025-03-29
507878,Unitech Ltd.,UNITECH,UNITECH LTD.,Active,Z ,2.00,INE694A01020,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-15.17,Y,-18.0,N,-20.79,N,-24.45,N,-18.64,N,260.0,N,G,,2025-03-29
509020,Ruchi Infrastructure Ltd,RUCHINFRA,RUCHI INFRASTRUCTURE LTD.,Active,B ,1.00,INE413B01023,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,0.89,N,-9.26,N,-29.18,N,-51.09,Y,-18.51,N,-56.95,Y,G,,2025-03-29
509820,HUHTAMAKI INDIA LIMITED,HUHTAMAKI,Huhtamaki India Ltd,Active,B ,2.00,INE275B01026,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,-2.22,N,-2.99,N,-33.62,N,-53.52,Y,-37.83,N,-7.44,Y,G,,2025-03-29
511726,Vipul Limited,VIPULLTD,VIPUL LTD.,Active,T ,1.00,INE946H01037,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-7.95,N,-14.87,N,-54.31,Y,-65.51,Y,-51.26,N,-11.93,N,G,,2025-03-29
512161,SECUREKLOUD TECHNOLOGIES LIMITED,SECURKLOUD,Securekloud Technologies Ltd,Active,B ,5.00,INE650K01021,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,-15.38,Y,-26.38,N,-32.04,N,-31.91,N,-43.37,N,0.54,N,G,,2025-03-29
512237,Jai Corp Limited,JAICORPLTD,JAI CORP LTD.,Active,A ,1.00,INE070D01027,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial,-10.57,N,-14.17,N,-70.03,Y,-72.16,Y,-61.71,Y,22.35,N,G,,2025-03-29
517411,Shyam Telecom Ltd.,SHYAMTEL,SHYAM TELECOM LTD.,Active,T ,10.00,INE635A01023,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors,-3.78,N,-1.34,N,-51.96,Y,-13.65,N,37.3,N,132.71,N,G,,2025-03-29
517447,R S Software India Ltd.,RSSOFTWARE,R.S.SOFTWARE INDIA LTD.,Active,T ,5.00,INE165B01029,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,1.68,N,-11.69,N,-62.92,Y,-73.47,Y,-52.72,N,386.2,N,G,,2025-03-29
519528,Norben Tea & Exports Ltd,NORBTEAEXP,NORBEN TEA & EXPORTS LTD.,Active,T ,10.00,INE369C01017,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee,-18.59,Y,-22.16,N,186.83,N,190.47,N,195.39,N,1144.86,N,G,,2025-03-29
520086,Sical Logistics Limited,SICALLOG,SICAL LOGISTICS LTD.,Active,T ,10.00,INE075B01020,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider,-10.38,N,-13.56,N,-23.11,N,-42.78,N,-60.32,Y,,N,G,,2025-03-29
522261,Dolphin Offshore Enterprises (India) ltd.,DOLPHIN,DOLPHIN OFFSHORE ENTERPRISES (INDIA) LTD.-$,Active,T ,1.00,INE920A01037,Offshore Support Solution Drilling,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Offshore Support Solution Drilling,7.36,N,36.69,N,-60.16,Y,-69.85,Y,-32.42,N,575.66,N,G,,2025-03-29
523796,Viceroy Hotels Ltd.,VHLTD,VICEROY HOTELS LTD.,Active,T ,10.00,INE048C01025,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,-4.41,N,-2.06,N,-11.5,N,-3.26,N,-68.12,Y,-63.57,Y,G,,2025-03-29
524324,Seya Industries Ltd,SEYAIND,SEYA INDUSTRIES LTD.,Suspended,T ,10.00,INE573R01012,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,-16.5,Y,-33.58,Y,-22.7,N,-34.58,N,-4.22,N,-80.38,Y,G,,2025-03-29
524372,Orchid Pharma Limited,ORCHPHARMA,Orchid Pharma Ltd,Active,A ,10.00,INE191A01027,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-5.83,N,-23.24,N,-40.63,Y,-31.32,N,-4.88,N,17590.83,N,G,,2025-03-29
524774,NGL Fine Chem Ltd.,NGLFINE,NGL FINE-CHEM LTD.,Active,T ,5.00,INE887E01022,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,1.86,N,4.67,N,-41.17,Y,-51.83,Y,-47.06,N,,N,G,,2025-03-29
526423,Kriti Industries (India) Ltd.,KRITI,KRITI INDUSTRIES (INDIA) LTD.-$,Active,B ,1.00,INE479D01038,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial,-8.45,N,-14.03,N,-38.15,N,-51.77,Y,-13.55,N,1347.14,N,G,,2025-03-29
530075,Selan Exploration Technology Ltd.,SELAN,SELAN EXPLORATION TECHNOLOGY LTD.-$,Active,B ,10.00,INE818A01017,Oil Exploration & Production,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Oil Exploration & Production,-11.23,N,6.24,N,-40.3,Y,-46.05,N,21.37,N,414.68,N,G,,2025-03-29
530297,Idea Space Solutions Ltd.,IDEA,IDEA SPACE SOLUTIONS LTD.,Delisted,B ,10.00,INE311B01011, ,Equity,-,-,-,-,-9.19,N,-12.52,N,-5.26,N,-50.41,Y,-37.88,N,-19.59,Y,G,,2025-03-29
532822,VODAFONE IDEA LIMITED,IDEA,Vodafone Idea Ltd,Active,A ,10.00,INE669E01016,Telecom - Cellular & Fixed line services,Equity,Telecommunication,Telecommunication,Telecom - Services,Telecom - Cellular & Fixed line services,-9.19,N,-12.52,N,-5.26,N,-50.41,Y,-37.88,N,-19.59,Y,G,,2025-03-29
