Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500356,Shree Rama Newsprint Limited,RAMANEWS,SHREE RAMA NEWSPRINT LTD.,Active,B ,10.00,INE278B01020,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,2.81,N,74.26,N,-9.2,Y,-22.8,Y,-18.38,Y,38.03,Y,C,2,2025-03-04
502137,Deccan Cements Ltd.,DECCANCE,DECCAN CEMENTS LTD.-$,Active,B ,5.00,INE583C01021,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,-9.55,N,18.06,N,12.7,Y,-8.49,Y,2.96,Y,172.13,N,C,,2025-03-04
505368,SEMAC CONSULTANTS LIMITED,SEMAC,Semac Consultants Ltd-$,Active,T ,10.00,INE617A01013,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,14.0,N,41.29,N,-31.69,Y,-52.62,Y,-90.78,Y,-9.96,Y,C,4,2025-03-04
500013,Ansal Properties & Infrastructure Ltd.,ANSALAPI,ANSAL PROPERTIES & INFRASTRUCTURE LTD.,Active,Z ,5.00,INE436A01026,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-15.42,Y,-27.22,N,-19.33,N,-9.65,N,-23.69,N,74.31,N,G,,2025-03-04
500032,Bajaj Hindusthan Sugar Limited,BAJAJHIND,Bajaj Hindusthan Sugar Limited,Active,A ,1.00,INE306A01021,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,-14.19,N,-32.02,Y,-20.61,N,-38.43,N,-28.98,N,541.65,N,G,,2025-03-04
500048,BEML Ltd,BEML,BEML LTD.,Active,A ,10.00,INE258A01016,Construction Vehicles,Equity,Industrials,Capital Goods,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,-6.82,N,-36.16,Y,-13.04,N,-22.3,N,17.14,N,605.55,N,G,,2025-03-04
500294,NCC Limited,NCC,NCC Limited,Active,A ,2.00,INE868B01028,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,-6.37,N,-30.64,Y,-19.04,N,-30.18,N,-0.47,N,844.92,N,G,,2025-03-04
500333,Pix Transmissions Ltd.,PIXTRANS,PIX TRANSMISSIONS LTD.,Active,B ,10.00,INE751B01018,Rubber,Equity,Industrials,Capital Goods,Industrial Products,Rubber,-2.74,N,-32.43,Y,25.49,N,27.51,N,56.24,N,,N,G,,2025-03-04
500390,Reliance Infrastructure Ltd,RELINFRA,RELIANCE INFRASTRUCTURE LTD.,Active,A ,10.00,INE036A01016,Integrated Power Utilities,Equity,Utilities,Power,Power,Integrated Power Utilities,-15.99,Y,-15.51,N,-11.01,N,19.83,N,6.55,N,1382.09,N,G,,2025-03-04
503031,Peninsula Land Limited,PENINLAND,PENINSULA LAND LTD.,Active,T ,2.00,INE138A01028,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-9.33,N,-34.96,Y,-23.99,N,-44.91,N,-40.49,N,1144.75,N,G,,2025-03-04
503101,Marathon Nextgen Realty Ltd,MARATHON,MARATHON NEXTGEN REALTY LTD.,Active,B ,5.00,INE182D01020,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-13.37,N,-32.16,Y,1.07,N,-2.53,N,44.47,N,1204.85,N,G,,2025-03-04
504286,DELTA MANUFACTURING LIMITED ,DELTAMAGNT,Delta Manufacturing Ltd,Active,T ,10.00,INE393A01011,Other Industrial Products,Equity,Industrials,Capital Goods,Industrial Products,Other Industrial Products,-7.08,N,-34.53,Y,8.63,N,6.55,N,6.91,N,438.32,N,G,,2025-03-04
504807,Summit Securities Limited,SUMMITSEC,SUMMIT SECURITIES LTD.,Delisted,B ,10.00,INE852A01016, ,Equity,-,-,-,-,-9.75,N,-30.36,Y,-21.98,N,3.28,N,64.98,N,611.81,N,G,,2025-03-04
533306,SUMMIT SECURITIES LTD.,SUMMITSEC,SUMMIT SECURITIES LTD.,Active,B ,10.00,INE519C01017,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,-9.75,N,-30.36,Y,-21.98,N,3.28,N,64.98,N,611.81,N,G,,2025-03-04
504879,ORIENT CERATECH LIMITED,ORIENTCER,Orient Ceratech Ltd-$,Active,B ,1.00,INE569C01020,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories,-16.5,Y,-31.45,Y,-0.59,N,-12.42,N,-27.04,N,,N,G,,2025-03-04
505368,SEMAC CONSULTANTS LIMITED,SEMAC,Semac Consultants Ltd-$,Active,T ,10.00,INE617A01013,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,14.0,N,41.29,N,-31.69,N,-52.62,Y,-90.78,Y,-9.96,Y,G,,2025-03-04
505590,SVP GLOBAL TEXTILES LIMITED,SVPGLOB,SVP Global Textiles Ltd,Active,T ,1.00,INE308E01029,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-7.41,N,-13.33,N,-35.96,N,-52.01,Y,-59.78,N,,N,G,,2025-03-04
505029,Atlas Cycles (Haryana) Ltd.,ATLASCYCLE,ATLAS CYCLES (HARYANA) LTD.,Active,T ,5.00,INE446A01025,Cycles,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Cycles,-7.78,N,-34.63,Y,452.96,N,452.96,N,452.96,N,216.21,N,G,,2025-03-04
506642,Sadhana Nitrochem Ltd.,SADHNANIQ,SADHANA NITROCHEM LTD.,Active,T ,1.00,INE888C01040,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,-10.85,N,-26.33,N,-34.89,N,-60.01,Y,-57.79,N,,N,G,,2025-03-04
506525,Kanoria Chemicals & Industries Ltd.,KANORICHEM,KANORIA CHEMICALS & INDUSTRIES LTD.,Active,B ,5.00,INE138C01024,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,-16.68,Y,-25.43,N,-15.97,N,-20.0,N,-16.31,N,266.75,N,G,,2025-03-04
506579,Oriental Carbon & Chemicals Ltd.,OCCL,ORIENTAL CARBON & CHEMICALS LTD.-$,Active,B ,10.00,INE321D01016,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,-7.31,N,-21.06,N,-17.9,N,-36.72,N,-72.64,Y,-65.49,Y,G,,2025-03-04
507878,Unitech Ltd.,UNITECH,UNITECH LTD.,Active,Z ,2.00,INE694A01020,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-15.28,Y,-31.31,Y,-9.87,N,-17.21,N,-41.31,N,645.83,N,G,,2025-03-04
509048,Lancor Holdings Ltd.,LANCORHOL,LANCOR HOLDINGS LTD.,Active,B ,2.00,INE572G01025,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-23.17,Y,-28.15,N,-26.72,N,-31.22,N,,N,,N,G,,2025-03-04
508906,Everest Industries Ltd.,EVERESTIND,EVEREST INDUSTRIES LTD.,Active,T ,10.00,INE295A01018,Other Construction Materials,Equity,Commodities,Construction Materials,Other Construction Materials,Other Construction Materials,-7.9,N,-12.35,N,-43.21,Y,-49.69,N,-50.07,N,216.57,N,G,,2025-03-04
511076,Sat Industries Ltd,SATINDLTD,SAT INDUSTRIES LTD.-$,Active,B ,2.00,INE065D01027,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,-15.35,Y,-31.31,Y,-6.93,N,10.13,N,6.89,N,,N,G,,2025-03-04
511726,Vipul Limited,VIPULLTD,VIPUL LTD.,Active,T ,1.00,INE946H01037,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-17.07,Y,-31.7,Y,-43.91,Y,-62.69,Y,-26.17,N,7.48,N,G,,2025-03-04
512161,SECUREKLOUD TECHNOLOGIES LIMITED,SECURKLOUD,Securekloud Technologies Ltd,Active,B ,5.00,INE650K01021,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,-12.9,N,-30.76,Y,-20.19,N,-20.94,N,-51.12,N,24.78,N,G,,2025-03-04
512237,Jai Corp Limited,JAICORPLTD,JAI CORP LTD.,Active,A ,1.00,INE070D01027,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial,-13.53,N,-30.06,Y,-60.91,Y,-65.79,Y,-60.63,Y,86.15,N,G,,2025-03-04
514286,Ashima Ltd,ASHIMASYN,ASHIMA LTD.,Active,B ,10.00,INE440A01010,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-15.91,Y,-32.95,Y,-10.14,N,-32.2,N,25.41,N,520.22,N,G,,2025-03-04
514418,Mangalam Organics Limited,MANORG,Mangalam Organics Limited,Active,B ,10.00,INE370D01013,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,-15.79,Y,1.13,N,-21.46,N,-13.87,N,11.92,N,,N,G,,2025-03-04
517447,R S Software India Ltd.,RSSOFTWARE,R.S.SOFTWARE INDIA LTD.,Active,T ,5.00,INE165B01029,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,-15.49,Y,-53.98,Y,-37.26,N,-43.7,N,-0.11,N,1121.72,N,G,,2025-03-04
517498,Websol Energy System Limited,WEBELSOLAR,WEBSOL ENERGY SYSTEM LTD.,Active,T ,10.00,INE855C01015,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,-15.91,Y,-30.43,Y,-9.77,N,115.05,N,206.85,N,8452.0,N,G,,2025-03-04
521248,Kitex Garmenets Ltd.,KITEX,KITEX GARMENTS LTD.,Active,T ,1.00,INE602G01020,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,-15.45,Y,-15.78,N,8.58,N,157.94,N,125.39,N,505.87,N,G,,2025-03-04
522157,Banka (India) Ltd.,BANKA,BANKA (INDIA) LTD.,Delisted,XD,10.00,INE148C01015, ,Equity,-,-,-,-,-9.34,N,-30.13,Y,-21.14,N,-26.57,N,-21.49,N,297.74,N,G,,2025-03-04
522261,Dolphin Offshore Enterprises (India) ltd.,DOLPHIN,DOLPHIN OFFSHORE ENTERPRISES (INDIA) LTD.-$,Active,T ,1.00,INE920A01037,Offshore Support Solution Drilling,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Offshore Support Solution Drilling,6.78,N,-38.8,Y,-33.12,N,-46.84,N,46.46,N,1157.24,N,G,,2025-03-04
523792,Mazda Ltd.,MAZDA,MAZDA LTD.-$,Active,T ,2.00,INE885E01042,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,-6.02,N,-33.03,Y,34.26,N,17.27,N,22.46,N,557.21,N,G,,2025-03-04
523796,Viceroy Hotels Ltd.,VHLTD,VICEROY HOTELS LTD.,Active,T ,10.00,INE048C01025,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,-6.37,N,-4.22,N,-8.08,N,-16.45,N,-67.57,Y,-49.24,Y,G,,2025-03-04
523836,Gujarat Raffia Ind. Ltd.,GUJRAFFIA,GUJARAT RAFFIA INDUSTRIES LTD.,Active,T ,10.00,INE610B01024,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,-11.77,N,-36.89,Y,54.69,N,29.5,N,38.07,N,773.82,N,G,,2025-03-04
524372,Orchid Pharma Limited,ORCHPHARMA,Orchid Pharma Ltd,Active,A ,10.00,INE191A01027,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,4.66,N,-31.08,Y,1.39,N,0.83,N,20.67,N,25779.82,N,G,,2025-03-04
524212,Wanbury Limited,WANBURY,WANBURY LTD.,Active,B ,10.00,INE107F01022,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-15.63,Y,-24.46,N,-4.67,N,1.77,N,36.07,N,934.76,N,G,,2025-03-04
524774,NGL Fine Chem Ltd.,NGLFINE,NGL FINE-CHEM LTD.,Active,T ,5.00,INE887E01022,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-2.38,N,-35.7,Y,-14.76,N,-35.63,N,-22.47,N,,N,G,,2025-03-04
524816,Natco Pharma Ltd.,NATCOPHARM,NATCO PHARMA LTD.,Active,A ,2.00,INE987B01026,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-3.42,N,-34.34,Y,-17.19,N,-14.7,N,15.16,N,98.56,N,G,,2025-03-04
526397,Alphageo (India)Ltd.,ALPHAGEO,ALPHAGEO (INDIA) LTD.-$,Active,T ,10.00,INE137C01018,Offshore Support Solution Drilling,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Offshore Support Solution Drilling,-6.7,N,-37.88,Y,-4.92,N,-17.19,N,1.52,N,180.08,N,G,,2025-03-04
530073,Sanghvi Movers Ltd.,SANGHVIMOV,SANGHVI MOVERS LTD.,Active,B ,1.00,INE989A01032,Construction Vehicles,Equity,Industrials,Capital Goods,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,-16.05,Y,-16.78,N,-37.86,N,-58.08,Y,-57.14,N,798.72,N,G,,2025-03-04
530135,Optiemus Infracom Limited,OPTIEMUS,Optiemus Infracom Ltd,Active,B ,10.00,INE350C01017,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,-10.53,N,-31.45,Y,-9.58,N,31.28,N,104.96,N,2794.85,N,G,,2025-03-04
530299,Kothari Products Ltd.,KOTHARIPRO,KOTHARI PRODUCTS LTD.,Active,T ,10.00,INE823A01017,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors,-17.87,Y,-18.17,N,7.06,N,-18.99,N,7.69,N,88.37,N,G,,2025-03-04
530555,Paramount Communications Ltd.,PARACABLES,PARAMOUNT COMMUNICATIONS LTD.-$,Active,B ,2.00,INE074B01023,Cables - Electricals,Equity,Industrials,Capital Goods,Industrial Products,Cables - Electricals,-16.0,Y,-23.41,N,-4.33,N,-14.29,N,-18.22,N,1037.56,N,G,,2025-03-04
530943,Sri Adhikari Brothers Television Ne,SABTNL,SRI ADHIKARI BROTHERS TELEVISION NETWORK LTD.,Active,T ,10.00,INE416A01044,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,-7.75,N,4.67,N,-64.99,Y,21.6,N,21.48,N,160.31,N,G,,2025-03-04
