Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500540,Premier Limited,PREMIER,PREMIER LTD.,Active,T ,10.0,INE342A01018,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,1.94,N,15.77,N,-28.76,Y,-20.63,Y,-20.24,Y,133.57,N,C,,2025-01-28
505029,Atlas Cycles (Haryana) Ltd.,ATLASCYCLE,ATLAS CYCLES (HARYANA) LTD.,Active,T ,5.0,INE446A01025,Cycles,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Cycles,-0.09,N,139.19,N,129.29,Y,129.29,Y,129.29,Y,78.54,Y,C,,2025-01-28
523754,MAHINDRA EPC IRRIGATION LIMITED,MAHEPC,Mahindra EPC Irrigation Ltd,Active,T ,10.0,INE215D01010,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,-3.26,N,15.05,N,-16.76,Y,-32.1,Y,-20.52,Y,11.08,Y,C,6,2025-01-28
526027,Cubex Tubings Ltd,CUBEXTUB,CUBEX TUBINGS LTD.,Active,T ,10.0,INE144D01012,Aluminium- Copper & Zinc Products,Equity,Industrials,Capital Goods,Industrial Products,"Aluminium, Copper & Zinc Products",-14.47,N,36.19,N,-20.12,Y,-10.76,Y,25.96,Y,687.7,N,C,,2025-01-28
527001,Ashapura Minechem Ltd,ASHAPURMIN,ASHAPURA MINECHEM LTD.,Active,B ,2.0,INE348A01023,Industrial Minerals,Equity,Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,-7.8,N,29.77,N,27.76,Y,-5.95,Y,-10.14,Y,1189.97,N,C,,2025-01-28
531553,DISHA RESOURCES LIMITED,DRL,Disha Resources Ltd,Active,XT,10.0,INE193D01019,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,15.25,N,31.78,N,-0.77,Y,-51.59,Y,-9.79,Y,77.93,N,C,,2025-01-28
532440,MPS Limited,MPSLTD,MPS LTD.,Active,B ,10.0,INE943D01017,E-Learning,Equity,Consumer Discretionary,Consumer Services,Other Consumer Services,E-Learning,28.29,N,26.26,Y,-4.69,Y,2.7,Y,20.53,Y,654.19,N,C,,2025-01-28
532738,Tantia Constructions Limited,TCLCONS,TANTIA CONSTRUCTIONS LTD.,Active,B ,1.0,INE388G01026,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,-11.63,N,28.15,N,-5.9,Y,-25.51,Y,25.22,Y,1482.8,N,C,,2025-01-28
532805,Redington Limited,REDINGTON,Redington Ltd,Active,A ,2.0,INE891D01026,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors,2.43,N,19.33,N,8.96,Y,-4.33,Y,14.73,Y,480.06,N,C,,2025-01-28
532930,BGR ENERGY SYSTEMS LIMITED,BGRENERGY,BGR ENERGY SYSTEMS LTD.,Active,T ,10.0,INE661I01014,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,3.99,N,42.66,N,94.0,N,154.32,N,-1.3,Y,314.69,N,C,,2025-01-28
534675,PROZONE REALTY LIMITED,PROZONER,Prozone Realty Ltd,Active,T ,2.0,INE195N01013,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-7.79,N,30.83,N,4.63,Y,-7.75,Y,-27.33,Y,148.73,N,C,,2025-01-28
540937,MEDICO REMEDIES LIMITED,MEDICO,Medico Remedies Ltd,Active,B ,2.0,INE630Y01024,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,3.8,N,29.79,N,13.94,Y,35.26,N,-33.11,Y,,N,C,,2025-01-28
543264,Nureca Limited,NURECA,Nureca Ltd,Active,T ,10.0,INE0DSF01015,Medical Equipment & Supplies,Equity,Healthcare,Healthcare,Healthcare Equipment & Supplies,Medical Equipment & Supplies,-20.22,N,15.87,N,-19.87,Y,6.37,Y,-28.09,Y,,N,C,,2025-01-28
500008,Amara Raja Energy & Mobility Limited,ARE&M,Amara Raja Energy & Mobility Ltd,Active,A ,1.0,INE885A01032,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,-7.15,Y,-14.16,Y,-8.32,Y,-24.24,Y,53.0,Y,,N,G,,2025-01-28
500003,Aegis Logistics Ltd.,AEGISLOG,AEGIS LOGISTICS LTD.,Active,A ,1.0,INE208C01025,Trading - Gas,Equity,Energy,"Oil, Gas & Consumable Fuels",Gas,Trading - Gas,-14.92,Y,-19.94,Y,8.67,Y,-4.8,Y,,N,,N,G,,2025-01-28
500002,ABB India Limited,ABB,ABB India Limited,Active,A ,2.0,INE117A01022,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,-3.15,Y,-9.23,Y,-15.16,Y,-20.78,Y,43.45,Y,666.34,N,G,,2025-01-28
500023,Asian Hotels (North) Limited,ASIANHOTNR,Asian Hotels (North) Limited,Active,T ,10.0,INE363A01022,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,0.1,Y,-0.62,Y,62.79,Y,108.54,Y,46.42,Y,326.89,N,G,,2025-01-28
500027,Atul Limited.,ATUL,ATUL LTD.,Active,A ,10.0,INE100A01010,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,-5.82,Y,-7.55,Y,-6.59,Y,11.49,Y,6.58,Y,53.6,N,G,,2025-01-28
500020,Bombay Dyeing & Mfg. Co. Ltd.,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,Active,A ,2.0,INE032A01023,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-9.91,Y,-18.29,Y,-9.37,Y,-4.78,Y,23.42,Y,272.3,N,G,,2025-01-28
500033,Force Motors Limited,FORCEMOT,FORCE MOTORS LTD.-$,Active,A ,10.0,INE451A01017,Passenger Cars & Utility Vehicles,Equity,Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles,-2.77,Y,-1.11,Y,-5.56,Y,-26.47,Y,,N,691.22,N,G,,2025-01-28
500032,Bajaj Hindusthan Sugar Limited,BAJAJHIND,Bajaj Hindusthan Sugar Limited,Active,A ,1.0,INE306A01021,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,-10.49,Y,-11.09,Y,-22.92,Y,-22.88,Y,15.72,Y,556.17,N,G,,2025-01-28
500031,Bajaj Electricals Ltd.,BAJAJELEC,BAJAJ ELECTRICALS LTD.-$,Active,A ,2.0,INE193E01025,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances,-1.07,Y,-10.02,Y,-21.92,Y,-28.23,Y,-26.72,Y,140.06,N,G,,2025-01-28
500034,Bajaj Finance Limited,BAJFINANCE,Bajaj Finance Limited,Active,A ,2.0,INE296A01024,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),0.05,Y,5.91,Y,-11.08,Y,-3.61,Y,-6.13,Y,249.54,N,G,,2025-01-28
