Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500356,Shree Rama Newsprint Limited,RAMANEWS,SHREE RAMA NEWSPRINT LTD.,Active,B ,10.0,INE278B01020,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,8.76,N,29.26,N,-11.26,Y,-15.64,Y,-25.81,Y,40.74,N,C,,2025-02-13
506074,Arshiya Limited,ARSHIYA,Arshiya Limited,Active,Z ,2.0,INE968D01022,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider,-5.17,N,17.25,N,-17.79,Y,-35.65,Y,-61.15,Y,-73.13,Y,C,7,2025-02-13
511034,Jindal Drilling & Industries Ltd.,JINDRILL,JINDAL DRILLING & INDUSTRIES LTD.,Active,B ,5.0,INE742C01031,Offshore Support Solution Drilling,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Offshore Support Solution Drilling,-6.54,N,27.34,N,15.48,Y,10.03,Y,-1.7,Y,1241.03,N,C,,2025-02-13
511505,Capital Trust Ltd.,CAPTRUST,CAPITAL TRUST LTD.,Active,T ,10.0,INE707C01018,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),-2.28,N,19.48,N,-33.64,Y,-23.52,Y,-25.62,Y,44.89,N,C,,2025-02-13
514450,Mahalaxmi Rubtech Ltd.,MHLXMIRU,MAHALAXMI RUBTECH LTD.,Active,T ,10.0,INE112D01035,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,6.6,N,15.54,N,31.92,N,10.44,Y,-25.17,Y,,N,C,,2025-02-13
526668,Kamat Hotels (India) ltd.,KAMATHOTEL,KAMAT HOTELS (INDIA) LTD.,Active,B ,10.0,INE967C01018,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,-0.55,N,33.6,N,5.72,Y,-0.96,Y,-34.51,Y,983.03,N,C,,2025-02-13
530715,Alps Industries Ltd.,ALPSINDUS,ALPS INDUSTRIES LTD.,Active,T ,10.0,INE093B01015,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-4.38,N,21.89,N,-38.5,Y,-40.64,Y,16.84,Y,177.5,N,C,,2025-02-13
531449,GRM Overseas Ltd.,GRMOVER,GRM OVERSEAS LTD.,Active,B ,2.0,INE192H01020,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products,-1.81,N,18.02,N,-15.09,Y,-2.45,Y,3.45,Y,,N,C,,2025-02-13
531553,DISHA RESOURCES LIMITED,DRL,Disha Resources Ltd,Active,XT,10.0,INE193D01019,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,-4.86,N,46.1,N,-3.33,Y,-39.58,Y,-24.28,Y,100.0,N,C,,2025-02-13
532440,MPS Limited,MPSLTD,MPS LTD.,Active,B ,10.0,INE943D01017,E-Learning,Equity,Consumer Discretionary,Consumer Services,Other Consumer Services,E-Learning,-4.54,N,36.77,N,-4.89,Y,-3.76,Y,32.27,Y,720.2,N,C,,2025-02-13
