Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report
532967,KIRI INDUSTRIES LIMITED,KIRIINDUS,KIRI INDUSTRIES LTD.,Active,B ,10.0,INE415I01015,Dyes And Pigments,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Dyes And Pigments,27.72,N,49.12,N,3.83,Y,-0.7,Y,31.94,Y,-9.4,Y,C
533090,Excel Realty N Infra Limited,EXCEL,Excel Realty N Infra Ltd,Active,B ,1.0,INE688J01023,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors,20.15,N,109.09,N,-10.13,Y,29.09,Y,102.86,Y,868.19,N,C
533296,Future Market Networks Limited,FMNL,FUTURE MARKET NETWORKS LTD.,Active,T ,10.0,INE360L01017,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,8.1,N,22.31,N,109.57,N,120.81,N,142.5,N,-48.66,Y,C
533317,OMKAR SPECIALITY CHEMICALS LIMITED,OMKARCHEM,OMKAR SPECIALITY CHEMICALS LTD.,Active,Z ,10.0,INE474L01016,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,-5.03,N,17.87,N,-9.16,Y,12.92,Y,-4.35,Y,95.9,N,C
533520,Yaari Digital Integrated Services Ltd,YAARI,Yaari Digital Integrated Services Ltd,Active,B ,2.0,INE126M01010,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,19.45,N,20.11,N,40.87,N,10.77,Y,30.91,N,-84.02,Y,C
533982,Tera Software Ltd.,TERASOFT,TERA SOFTWARE LTD.,Active,B ,10.0,INE482B01010,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,21.53,N,150.23,N,2.04,Y,50.39,Y,67.03,Y,171.5,N,C
536773,JINDAL POLY INVESTMENT AND FINANCE COMPANY LIMITED,JPOLYINVST,Jindal Poly Investment and Finance Company Ltd,Active,B ,10.0,INE147P01019,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,29.57,N,28.44,Y,-10.2,Y,7.68,Y,11.59,Y,6245.93,N,C
538365,INCREDIBLE INDUSTRIES LIMITED,INCREDIBLE,Incredible Industries Ltd,Active,T ,10.0,INE452L01012,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,17.69,N,33.39,N,-10.61,Y,2.99,Y,29.06,Y,6.13,Y,C
539126,MEP Infrastructure Developers Limited,MEP,MEP Infrastructure Developers Ltd,Active,T ,10.0,INE776I01010,Road Assets–Toll- Annuity- Hybrid-Annuity,Equity,Services,Services,Transport Infrastructure,"Road Assets–Toll, Annuity, Hybrid-Annuity",-5.11,N,26.62,N,-49.45,Y,-58.99,Y,-75.36,Y,-91.26,Y,C
539963,Zeal Aqua Limited,ZEAL,Zeal Aqua Ltd,Active,T ,1.0,INE819S01025,Seafood,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Seafood,34.22,N,29.89,Y,-16.79,Y,-32.29,Y,-5.94,Y,,N,C
540425,Shankara Building Products Limited,SHANKARA,Shankara Building Products Ltd,Active,B ,10.0,INE274V01019,Speciality Retail,Equity,Consumer Discretionary,Consumer Services,Retailing,Speciality Retail,-0.36,N,23.86,N,-30.28,Y,-30.77,Y,-34.93,Y,-15.54,Y,C
540701,Dishman Carbogen Amcis Limited,DCAL,Dishman Carbogen Amcis Ltd,Active,A ,2.0,INE385W01011,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,7.49,N,29.47,N,5.4,Y,-23.76,Y,9.93,Y,74.98,N,C
540795,Dynamic Cables Limited,DYCL,Dynamic Cables Ltd,Active,B ,10.0,INE600Y01019,Cables - Electricals,Equity,Industrials,Capital Goods,Industrial Products,Cables - Electricals,23.2,N,45.48,N,-3.77,Y,30.89,Y,34.18,Y,,N,C
540798,Future Supply Chain Solutions Limited,FSC,Future Supply Chain Solutions Ltd,Active,Z ,10.0,INE935Q01015,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider,-5.13,N,17.46,N,-48.92,Y,-69.6,Y,-81.37,Y,-99.56,Y,C
541546,GAYATRI HIGHWAYS LTD,GAYAHWS,Gayatri Highways Ltd,Active,T ,2.0,INE287Z01012,Road Assets–Toll- Annuity- Hybrid-Annuity,Equity,Services,Services,Transport Infrastructure,"Road Assets–Toll, Annuity, Hybrid-Annuity",0.0,N,39.67,N,-3.76,Y,34.74,Y,34.74,Y,326.67,N,C
542774,MUFIN GREEN FINANCE LIMITED,MUFIN,Mufin Green Finance Ltd,Active,B ,1.0,INE08KJ01020,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),3.47,N,17.16,N,-17.98,Y,-22.94,Y,-21.54,Y,,N,C
543333,CarTrade Tech Limited,CARTRADE,CarTrade Tech Ltd,Active,A ,10.0,INE290S01011,E-Retail/ E-Commerce,Equity,Consumer Discretionary,Consumer Services,Retailing,E-Retail/ E-Commerce,8.24,N,27.85,N,10.72,Y,43.14,N,13.61,Y,,N,C
543396,One 97 Communications Limited,PAYTM,One 97 Communications Ltd,Active,A ,1.0,INE982J01020,Financial Technology (Fintech),Equity,Financial Services,Financial Services,Financial Technology (Fintech),Financial Technology (Fintech),17.14,N,20.92,N,50.44,N,81.74,N,-23.23,Y,,N,C
543462,DEV INFORMATION TECHNOLOGY LIMITED,DEVIT,Dev Information Technology Ltd,Active,B ,5.0,INE060X01026,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,0.24,N,16.62,N,-1.19,Y,13.57,Y,1.56,Y,536.28,N,C
543573,Syrma SGS Technology Limited,SYRMA,Syrma SGS Technology Ltd,Active,A ,10.0,INE0DYJ01015,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,-3.71,N,34.12,N,-16.21,Y,-16.54,Y,-25.45,Y,,N,C
543715,Indiabulls Enterprises Limited,IEL,Indiabulls Enterprises Ltd,Active,B ,2.0,INE059901020,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,20.59,N,30.27,N,22.33,Y,-0.23,Y,26.31,Y,,N,C
543911,Atal Realtech Limited,ATALREAL,Atal Realtech Ltd,Active,B ,2.0,INE0ALR01029,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-3.28,N,20.51,N,44.68,N,-18.02,Y,-24.54,Y,,N,C
543896,Avalon Technologies Limited,AVALON,Avalon Technologies Ltd,Active,A ,2.0,INE0LCL01028,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,10.77,N,49.92,N,3.41,Y,4.47,Y,15.25,Y,,N,C
