Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500023,Asian Hotels (North) Limited,ASIANHOTNR,Asian Hotels (North) Limited,Active,B ,10.0,INE363A01022,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,-5.24,N,49.99,N,7.35,Y,37.4,Y,-14.59,Y,202.14,N,C,,2025-01-09
500284,Lords Chloro Alkali Ltd,LORDSCHLO,LORDS CHLORO ALKALI LTD.,Active,B ,10.0,INE846D01012,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,-2.29,N,22.82,N,9.6,Y,34.31,N,-3.5,Y,,N,C,,2025-01-09
500404,Sunflag Iron & Steel Co. Ltd.,SUNFLAG,SUNFLAG IRON & STEEL CO.LTD.,Active,A ,10.0,INE947A01014,Iron & Steel,Equity,Commodities,Metals & Mining,Ferrous Metals,Iron & Steel,3.37,N,15.8,N,4.99,Y,5.79,Y,4.13,Y,840.0,N,C,,2025-01-09
511431,Vakrangee Limited,VAKRANGEE,Vakrangee Limited-$,Active,A ,1.0,INE051B01021,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,3.3,N,33.74,N,17.8,Y,5.71,Y,33.02,Y,51.85,N,C,,2025-01-09
517544,Centum Electronics Ltd,CENTUM,CENTUM ELECTRONICS LTD.,Active,B ,10.0,INE320B01020,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,-3.78,N,22.64,N,-4.85,Y,-1.96,Y,13.37,Y,572.87,N,C,,2025-01-09
519528,Norben Tea & Exports Ltd,NORBTEAEXP,NORBEN TEA & EXPORTS LTD.,Active,T ,10.0,INE369C01017,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee,5.39,N,60.76,N,-7.21,Y,41.19,Y,50.82,Y,367.32,N,C,,2025-01-09
521014,Eurotex Industries & Exports Ltd.,EUROTEXIND,EUROTEX INDUSTRIES & EXPORTS LTD.,Active,T ,10.0,INE022C01012,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-6.61,N,26.22,N,-21.46,Y,-3.18,Y,0.51,Y,40.36,N,C,,2025-01-09
523610,ITI Limited (Indian Teleph.Ind.Ltd),ITI,ITI LTD.,Active,A ,10.0,INE248A01017,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,4.9,N,32.73,N,29.79,Y,31.99,Y,26.9,Y,547.67,N,C,,2025-01-09
523716,Ashiana Housing Limited,ASHIANA,ASHIANA HOUSING LTD.-$,Active,B ,2.0,INE365D01021,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",7.26,N,19.5,N,2.93,Y,-14.83,Y,14.95,Y,562.59,N,C,,2025-01-09
523792,Mazda Ltd.,MAZDA,MAZDA LTD.-$,Active,B ,10.0,INE885E01034,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,15.46,N,29.8,N,11.28,Y,6.36,Y,11.42,Y,520.41,N,C,,2025-01-09
523836,Gujarat Raffia Ind. Ltd.,GUJRAFFIA,GUJARAT RAFFIA INDUSTRIES LTD.,Active,B ,10.0,INE610B01024,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,-7.79,N,35.86,N,26.76,Y,43.84,N,1.8,Y,709.08,N,C,,2025-01-09
524037,Rama Phosphates Ltd.,RAMAPHO,RAMA PHOSPHATES LTD.,Active,B ,10.0,INE809A01024,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers,17.1,N,19.78,N,1.79,Y,20.56,N,-10.84,Y,,N,C,,2025-01-09
524324,Seya Industries Ltd,SEYAIND,SEYA INDUSTRIES LTD.,Active,T ,10.0,INE573R01012,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,21.41,N,20.51,Y,-13.87,Y,14.31,Y,20.2,Y,-41.48,Y,C,,2025-01-09
532395,AXISCADES TECHNOLOGIES LIMITED,AXISCADES,Axiscades Technologies Ltd,Active,B ,5.0,INE555B01013,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,10.27,N,36.82,N,4.44,Y,20.44,Y,-9.56,Y,1891.36,N,C,,2025-01-09
