Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500366,Rolta India Ltd.,ROLTA,ROLTA INDIA LTD.,Active,Z ,10.0,INE293A01013,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,-5.16,N,17.33,N,-4.49,Y,-32.94,Y,25.93,N,3.03,Y,C,,2025-01-23
522217,Gujarat Apollo Industries Ltd.,GUJAPOLLO,GUJARAT APOLLO INDUSTRIES LTD.,Active,T ,10.0,INE826C01016,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,-3.29,N,17.04,N,-15.3,Y,33.75,N,10.51,Y,147.75,N,C,,2025-01-23
523754,MAHINDRA EPC IRRIGATION LIMITED,MAHEPC,Mahindra EPC Irrigation Ltd,Active,B ,10.0,INE215D01010,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,22.83,N,33.74,N,-13.9,Y,-26.99,Y,-19.49,Y,19.82,Y,C,3,2025-01-23
523792,Mazda Ltd.,MAZDA,MAZDA LTD.-$,Active,B ,10.0,INE885E01034,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,-13.17,N,21.5,N,17.14,Y,7.41,Y,-2.56,Y,486.2,N,C,,2025-01-23
526027,Cubex Tubings Ltd,CUBEXTUB,CUBEX TUBINGS LTD.,Active,B ,10.0,INE144D01012,Aluminium- Copper & Zinc Products,Equity,Industrials,Capital Goods,Industrial Products,"Aluminium, Copper & Zinc Products",9.52,N,49.32,N,-6.42,Y,3.35,Y,30.07,Y,676.02,N,C,,2025-01-23
527001,Ashapura Minechem Ltd,ASHAPURMIN,ASHAPURA MINECHEM LTD.,Active,A ,2.0,INE348A01023,Industrial Minerals,Equity,Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,13.57,N,32.57,N,30.73,Y,-1.82,Y,-4.28,Y,1244.72,N,C,,2025-01-23
532395,AXISCADES TECHNOLOGIES LIMITED,AXISCADES,Axiscades Technologies Ltd,Active,B ,5.0,INE555B01013,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,-0.92,N,17.4,N,1.17,Y,3.73,Y,-26.39,Y,1364.18,N,C,,2025-01-23
532738,Tantia Constructions Limited,TCLCONS,TANTIA CONSTRUCTIONS LTD.,Active,T ,1.0,INE388G01026,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,13.48,N,38.63,N,-15.13,Y,-32.62,Y,17.43,Y,1480.42,N,C,,2025-01-23
532822,VODAFONE IDEA LIMITED,IDEA,Vodafone Idea Ltd,Active,A ,10.0,INE669E01016,Telecom - Cellular & Fixed line services,Equity,Telecommunication,Telecommunication,Telecom - Services,Telecom - Cellular & Fixed line services,6.49,N,27.48,N,-30.96,Y,-56.72,Y,-52.87,Y,101.89,N,C,,2025-01-23
532930,BGR ENERGY SYSTEMS LIMITED,BGRENERGY,BGR ENERGY SYSTEMS LTD.,Active,T ,10.0,INE661I01014,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,8.22,N,48.47,N,74.05,N,137.79,N,-2.44,Y,276.46,N,C,,2025-01-23
533163,ARSS Infrastructure Projects Limited,ARSSINFRA,ARSS INFRASTRUCTURE PROJECTS LTD.,Active,T ,10.0,INE267I01010,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,4.98,N,43.22,N,9.12,Y,-1.15,Y,-17.46,Y,51.91,N,C,,2025-01-23
534675,PROZONE REALTY LIMITED,PROZONER,Prozone Realty Ltd,Active,B ,2.0,INE195N01013,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",2.57,N,51.16,N,-11.6,Y,-23.66,Y,-40.87,Y,114.89,N,C,,2025-01-23
538451,Worth Investment & Trading Co Limited,WORTH,Worth Investment & Trading Co Ltd,Active,X ,1.0,INE114O01020,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,2.15,N,35.42,N,-23.14,Y,-9.54,Y,-7.6,Y,226.47,N,C,,2025-01-23
540798,Future Supply Chain Solutions Limited,FSC,Future Supply Chain Solutions Ltd,Active,Z ,10.0,INE935Q01015,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider,-5.08,N,18.52,N,-21.25,Y,-49.6,Y,-83.78,Y,-98.42,Y,C,11,2025-01-23
540937,MEDICO REMEDIES LIMITED,MEDICO,Medico Remedies Ltd,Active,T ,2.0,INE630Y01024,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,13.23,N,46.63,N,7.45,Y,24.91,Y,-41.5,Y,,N,C,,2025-01-23
540879,Apollo Micro Systems Limited,APOLLO,Apollo Micro Systems Ltd,Active,B ,1.0,INE713T01028,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,9.14,N,46.85,N,-13.55,Y,-14.92,Y,-26.23,Y,1469.72,N,C,,2025-01-23
541770,CreditAccess Grameen Ltd.,CREDITACC,CreditAccess Grameen Ltd,Active,A ,10.0,INE741K01010,Microfinance Institutions,Equity,Financial Services,Financial Services,Finance,Microfinance Institutions,5.92,N,16.1,N,-33.56,Y,-41.31,Y,-51.5,Y,105.03,N,C,,2025-01-23
542759,Spandana Sphoorty Financial Limited,SPANDANA,Spandana Sphoorty Financial Ltd,Active,A ,10.0,INE572J01011,Microfinance Institutions,Equity,Financial Services,Financial Services,Finance,Microfinance Institutions,-2.96,N,15.33,N,-46.12,Y,-56.5,Y,-73.67,Y,-33.61,Y,C,2,2025-01-23
543264,Nureca Limited,NURECA,Nureca Ltd,Active,B ,10.0,INE0DSF01015,Medical Equipment & Supplies,Equity,Healthcare,Healthcare,Healthcare Equipment & Supplies,Medical Equipment & Supplies,-2.44,N,36.88,N,-26.82,Y,0.71,Y,-32.39,Y,,N,C,,2025-01-23
543767,BODHI TREE MULTIMEDIA LIMITED,BTML,Bodhi Tree Multimedia Ltd,Active,B ,1.0,INE0EEJ01023,Digital Entertainment,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Digital Entertainment,0.82,N,17.58,N,-15.19,Y,-25.11,Y,-50.63,Y,,N,C,,2025-01-23
543911,Atal Realtech Limited,ATALREAL,Atal Realtech Ltd,Active,B ,2.0,INE0ALR01029,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",4.51,N,20.03,N,44.59,N,44.42,N,-5.56,Y,,N,C,,2025-01-23
