Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500023,Asian Hotels (North) Limited,ASIANHOTNR,Asian Hotels (North) Limited,Active,B ,10.0,INE363A01022,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,5.82,N,47.33,N,12.58,Y,45.58,Y,-3.8,Y,190.41,N,C,,2025-01-17
523792,Mazda Ltd.,MAZDA,MAZDA LTD.-$,Active,B ,10.0,INE885E01034,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,4.06,N,45.71,N,5.38,Y,-4.35,Y,2.69,Y,464.19,N,C,,2025-01-17
532395,AXISCADES TECHNOLOGIES LIMITED,AXISCADES,Axiscades Technologies Ltd,Active,B ,5.0,INE555B01013,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,-4.17,N,25.38,N,8.04,Y,-3.74,Y,-18.75,Y,1618.06,N,C,,2025-01-17
532930,BGR ENERGY SYSTEMS LIMITED,BGRENERGY,BGR ENERGY SYSTEMS LTD.,Active,T ,10.0,INE661I01014,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,8.23,N,66.72,N,54.94,Y,88.09,N,-19.58,Y,226.3,N,C,,2025-01-17
533163,ARSS Infrastructure Projects Limited,ARSSINFRA,ARSS INFRASTRUCTURE PROJECTS LTD.,Active,T ,10.0,INE267I01010,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,4.99,N,60.1,N,-5.46,Y,-21.08,Y,-30.6,Y,16.95,Y,C,3,2025-01-17
534675,PROZONE REALTY LIMITED,PROZONER,Prozone Realty Ltd,Active,B ,2.0,INE195N01013,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",2.58,N,44.2,N,-13.38,Y,-25.92,Y,-30.92,Y,138.26,N,C,,2025-01-17
538451,Worth Investment & Trading Co Limited,WORTH,Worth Investment & Trading Co Ltd,Active,X ,1.0,INE114O01020,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,0.86,N,30.56,N,-16.31,Y,8.7,Y,3.05,Y,217.26,N,C,,2025-01-17
540798,Future Supply Chain Solutions Limited,FSC,Future Supply Chain Solutions Ltd,Active,Z ,10.0,INE935Q01015,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider,-5.22,N,23.56,N,-22.67,Y,-52.37,Y,-85.69,Y,-98.06,Y,C,7,2025-01-17
540879,Apollo Micro Systems Limited,APOLLO,Apollo Micro Systems Ltd,Active,B ,1.0,INE713T01028,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,7.17,N,33.35,N,-9.52,Y,-11.28,Y,-22.77,Y,1629.81,N,C,,2025-01-17
540937,MEDICO REMEDIES LIMITED,MEDICO,Medico Remedies Ltd,Active,T ,2.0,INE630Y01024,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-0.29,N,25.89,N,6.02,Y,24.94,Y,-41.62,Y,,N,C,,2025-01-17
543243,Equitas Small Finance Bank Limited,EQUITASBNK,Equitas Small Finance Bank Ltd,Active,A ,10.0,INE063P01018,Other Bank,Equity,Financial Services,Financial Services,Banks,Other Bank,8.31,N,15.36,N,-24.1,Y,-37.42,Y,-42.73,Y,,N,C,,2025-01-17
543264,Nureca Limited,NURECA,Nureca Ltd,Active,B ,10.0,INE0DSF01015,Medical Equipment & Supplies,Equity,Healthcare,Healthcare,Healthcare Equipment & Supplies,Medical Equipment & Supplies,2.27,N,35.88,N,-18.36,Y,4.26,Y,-27.88,Y,,N,C,,2025-01-17
543748,Aarti Pharmalabs Limited,AARTIPHARM,Aarti Pharmalabs Ltd,Active,A ,5.0,INE0LRU01027,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-1.44,N,16.88,N,-11.91,Y,-9.13,Y,16.39,Y,,N,C,,2025-01-17
543995,MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,MVGJL,Manoj Vaibhav Gems N Jewellers Ltd,Active,B ,10.0,INE0KNT01012,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches",0.02,N,16.72,N,-16.36,Y,6.66,Y,-22.98,Y,,N,C,,2025-01-17
