Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500023,Asian Hotels (North) Limited,ASIANHOTNR,Asian Hotels (North) Limited,Active,B ,10.0,INE363A01022,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,13.05,N,42.16,N,22.03,Y,59.93,N,-2.87,Y,258.89,N,C,,2025-01-03
500171,GHCL Ltd.,GHCL,GHCL LTD.,Active,A ,10.0,INE539A01019,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,10.04,N,15.96,N,-4.09,Y,27.51,N,14.25,Y,736.1,N,C,,2025-01-03
500284,Lords Chloro Alkali Ltd,LORDSCHLO,LORDS CHLORO ALKALI LTD.,Active,B ,10.0,INE846D01012,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,17.01,N,33.57,N,-0.84,Y,22.0,Y,-12.39,Y,,N,C,,2025-01-03
500404,Sunflag Iron & Steel Co. Ltd.,SUNFLAG,SUNFLAG IRON & STEEL CO.LTD.,Active,A ,10.0,INE947A01014,Iron & Steel,Equity,Commodities,Metals & Mining,Ferrous Metals,Iron & Steel,7.94,N,27.94,N,1.58,Y,1.94,Y,2.7,Y,809.75,N,C,,2025-01-03
501455,Greaves Cotton Ltd.,GREAVESCOT,GREAVES COTTON LTD.,Active,A ,2.0,INE224A01026,Compressors- Pumps & Diesel Engines,Equity,Industrials,Capital Goods,Industrial Products,"Compressors, Pumps & Diesel Engines",-3.35,N,42.95,N,15.62,Y,53.06,N,39.76,Y,139.39,N,C,,2025-01-03
504212,Universal Cables Ltd.,UNIVCABLES,UNIVERSAL CABLES LTD.,Active,B ,10.0,INE279A01012,Cables - Electricals,Equity,Industrials,Capital Goods,Industrial Products,Cables - Electricals,2.52,N,30.46,N,-12.08,Y,-4.32,Y,22.62,Y,634.4,N,C,,2025-01-03
509635,Hindustan Composites Ltd,HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,Active,B ,5.0,INE310C01029,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,1.5,N,18.33,N,-21.71,Y,10.09,Y,7.59,Y,349.29,N,C,,2025-01-03
511194,ICDS Ltd.,ICDSLTD,ICDS LTD.,Active,T ,10.0,INE613B01010,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,8.13,N,23.56,N,18.26,Y,35.67,N,-16.76,Y,,N,C,,2025-01-03
511431,Vakrangee Limited,VAKRANGEE,Vakrangee Limited-$,Active,A ,1.0,INE051B01021,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,5.85,N,35.18,N,29.97,Y,15.22,Y,37.31,N,23.12,Y,C,14,2025-01-03
512381,STARTECK FINANCE LIMITED,STARTECK,Starteck Finance Ltd,Active,B ,10.0,INE992I01013,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),13.65,N,20.5,N,0.19,Y,20.1,Y,-21.41,Y,,N,C,,2025-01-03
512519,Donear Industries Ltd,DONEAR,DONEAR INDUSTRIES LTD.-$,Active,T ,2.0,INE668D01028,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,10.15,N,35.03,N,0.77,Y,18.16,Y,21.74,Y,494.75,N,C,,2025-01-03
512626,Orbit Exports Ltd.,ORBTEXP,ORBIT EXPORTS LTD.,Active,B ,10.0,INE231G01010,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-4.65,N,16.07,N,2.05,Y,16.15,N,6.9,Y,202.49,N,C,,2025-01-03
514450,Mahalaxmi Rubtech Ltd.,MHLXMIRU,MAHALAXMI RUBTECH LTD.,Active,B ,10.0,INE112D01035,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-14.98,N,49.81,N,-10.04,Y,-25.88,Y,-50.34,Y,,N,C,,2025-01-03
517544,Centum Electronics Ltd,CENTUM,CENTUM ELECTRONICS LTD.,Active,B ,10.0,INE320B01020,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,1.99,N,27.19,N,-13.52,Y,-6.41,Y,19.38,Y,539.36,N,C,,2025-01-03
519494,N.K.Industries Ltd.,NKIND,N.K.INDUSTRIES LTD.,Active,B ,10.0,INE542C01019,Edible Oil,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Edible Oil,-18.56,N,29.62,N,-8.59,Y,15.13,Y,-10.41,Y,385.32,N,C,,2025-01-03
519528,Norben Tea & Exports Ltd,NORBTEAEXP,NORBEN TEA & EXPORTS LTD.,Active,T ,10.0,INE369C01017,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee,21.46,N,64.92,N,4.28,Y,30.08,Y,38.91,Y,332.39,N,C,,2025-01-03
521014,Eurotex Industries & Exports Ltd.,EUROTEXIND,EUROTEX INDUSTRIES & EXPORTS LTD.,Active,T ,10.0,INE022C01012,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-5.71,N,48.84,N,-25.52,Y,-16.83,Y,-17.79,Y,37.2,Y,C,8,2025-01-03
523419,Tamilnadu Telecommunications Ltd.,TNTELE,TAMILNADU TELECOMMUNICATIONS LTD.,Active,B ,10.0,INE141D01018,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,-0.67,N,21.44,N,-13.16,Y,2.97,Y,0.75,Y,680.83,N,C,,2025-01-03
523610,ITI Limited (Indian Teleph.Ind.Ltd),ITI,ITI LTD.,Active,A ,10.0,INE248A01017,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,16.07,N,31.68,N,-4.07,Y,-5.89,Y,-5.6,Y,461.97,N,C,,2025-01-03
523792,Mazda Ltd.,MAZDA,MAZDA LTD.-$,Active,B ,10.0,INE885E01034,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,-1.74,N,15.11,N,0.91,Y,1.75,Y,8.24,Y,430.94,N,C,,2025-01-03
523836,Gujarat Raffia Ind. Ltd.,GUJRAFFIA,GUJARAT RAFFIA INDUSTRIES LTD.,Active,B ,10.0,INE610B01024,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,-1.19,N,105.87,N,-10.29,Y,7.58,Y,-15.34,Y,483.54,N,C,,2025-01-03
524709,NACL Industries Limited,NACLIND,NACL Industries Ltd,Active,B ,1.0,INE295D01020,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,2.56,N,27.16,N,-3.1,Y,-22.82,Y,-28.35,Y,171.41,N,C,,2025-01-03
