Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500023,Asian Hotels (North) Limited,ASIANHOTNR,Asian Hotels (North) Limited,Active,B ,10.0,INE363A01022,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,21.54,N,52.59,N,7.98,Y,42.94,Y,-5.71,Y,206.81,N,C,,2025-01-01
500171,GHCL Ltd.,GHCL,GHCL LTD.,Active,A ,10.0,INE539A01019,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,8.32,N,19.69,N,-13.83,Y,19.08,Y,9.02,Y,728.08,N,C,,2025-01-01
500231,Umang Dairies Limited,UMANGDAIRY,UMANG DAIRIES LTD.,Active,T ,5.0,INE864B01027,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Dairy Products,-4.09,N,26.39,N,-20.66,Y,-3.09,Y,23.32,Y,186.86,N,C,,2025-01-01
500284,Lords Chloro Alkali Ltd,LORDSCHLO,LORDS CHLORO ALKALI LTD.,Active,B ,10.0,INE846D01012,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,3.56,N,17.09,N,-5.39,Y,17.76,N,-14.93,Y,,N,C,,2025-01-01
500404,Sunflag Iron & Steel Co. Ltd.,SUNFLAG,SUNFLAG IRON & STEEL CO.LTD.,Active,A ,10.0,INE947A01014,Iron & Steel,Equity,Commodities,Metals & Mining,Ferrous Metals,Iron & Steel,-11.33,N,16.37,N,-0.61,Y,2.38,Y,4.59,Y,828.11,N,C,,2025-01-01
501455,Greaves Cotton Ltd.,GREAVESCOT,GREAVES COTTON LTD.,Active,A ,2.0,INE224A01026,Compressors- Pumps & Diesel Engines,Equity,Industrials,Capital Goods,Industrial Products,"Compressors, Pumps & Diesel Engines",12.05,N,46.51,N,11.32,Y,50.25,N,39.8,Y,143.15,N,C,,2025-01-01
502219,BOROSIL RENEWABLES LIMITED,BORORENEW,Borosil Renewables Ltd,Active,A ,1.0,INE666D01022,Glass - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Glass - Industrial,-3.27,N,27.2,N,-13.92,Y,-6.64,Y,4.04,Y,1395.77,N,C,,2025-01-01
504212,Universal Cables Ltd.,UNIVCABLES,UNIVERSAL CABLES LTD.,Active,B ,10.0,INE279A01012,Cables - Electricals,Equity,Industrials,Capital Goods,Industrial Products,Cables - Electricals,4.32,N,34.87,N,-14.31,Y,-1.73,Y,23.91,Y,734.29,N,C,,2025-01-01
504879,ORIENT CERATECH LIMITED,ORIENTCER,Orient Ceratech Ltd-$,Active,B ,1.0,INE569C01020,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories,-0.96,N,16.05,N,-20.44,Y,-1.4,Y,-15.97,Y,,N,C,,2025-01-01
505075,Setco Automotive Limited,SETCO,SETCO AUTOMOTIVE LTD.,Active,T ,2.0,INE878E01021,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,-10.17,N,73.89,N,-26.55,Y,-4.1,Y,43.86,Y,67.83,Y,C,17,2025-01-01
509635,Hindustan Composites Ltd,HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,Active,B ,5.0,INE310C01029,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,-1.31,N,18.04,N,-20.83,Y,8.33,Y,10.13,Y,348.04,N,C,,2025-01-01
509692,Indian Card Clothing Ltd,INDIANCARD,INDIAN CARD CLOTHING CO.LTD.,Active,B ,10.0,INE061A01014,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-4.11,N,24.53,N,-4.61,Y,2.49,Y,0.82,Y,219.35,N,C,,2025-01-01
511194,ICDS Ltd.,ICDSLTD,ICDS LTD.,Active,T ,10.0,INE613B01010,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,2.66,N,23.14,N,17.41,Y,32.08,N,-18.91,Y,,N,C,,2025-01-01
511431,Vakrangee Limited,VAKRANGEE,Vakrangee Limited-$,Active,A ,1.0,INE051B01021,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,9.32,N,35.18,N,17.04,Y,7.08,Y,27.87,Y,3.82,Y,C,12,2025-01-01
512519,Donear Industries Ltd,DONEAR,DONEAR INDUSTRIES LTD.-$,Active,T ,2.0,INE668D01028,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-6.75,N,26.27,N,-7.2,Y,10.69,Y,16.79,Y,456.61,N,C,,2025-01-01
512626,Orbit Exports Ltd.,ORBTEXP,ORBIT EXPORTS LTD.,Active,B ,10.0,INE231G01010,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-6.39,N,19.37,N,-2.14,Y,9.02,Y,6.29,Y,249.24,N,C,,2025-01-01
513121,Oricon Enterprises Ltd.,ORICONENT,ORICON ENTERPRISES LTD.-$,Active,B ,2.0,INE730A01022,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,-0.28,N,22.71,N,-15.4,Y,-10.74,Y,5.51,Y,249.78,N,C,,2025-01-01
514450,Mahalaxmi Rubtech Ltd.,MHLXMIRU,MAHALAXMI RUBTECH LTD.,Active,B ,10.0,INE112D01035,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-12.96,N,58.63,N,-11.6,Y,-27.09,Y,-46.39,Y,,N,C,,2025-01-01
517214,DIGISPICE TECHNOLOGIES LIMITED,DIGISPICE,Digispice Technologies Ltd-$,Active,T ,3.0,INE927C01020,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,4.29,N,20.15,N,-26.54,Y,-2.52,Y,-5.28,Y,821.03,N,C,,2025-01-01
517544,Centum Electronics Ltd,CENTUM,CENTUM ELECTRONICS LTD.,Active,B ,10.0,INE320B01020,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,-4.45,N,28.79,N,-7.93,Y,-8.23,Y,14.31,Y,622.03,N,C,,2025-01-01
519494,N.K.Industries Ltd.,NKIND,N.K.INDUSTRIES LTD.,Active,B ,10.0,INE542C01019,Edible Oil,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Edible Oil,-18.56,N,42.65,N,-12.85,Y,9.76,Y,-10.33,Y,354.73,N,C,,2025-01-01
519528,Norben Tea & Exports Ltd,NORBTEAEXP,NORBEN TEA & EXPORTS LTD.,Active,T ,10.0,INE369C01017,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee,14.52,N,54.18,N,-0.93,Y,25.74,Y,32.44,Y,319.72,N,C,,2025-01-01
521014,Eurotex Industries & Exports Ltd.,EUROTEXIND,EUROTEX INDUSTRIES & EXPORTS LTD.,Active,T ,10.0,INE022C01012,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-5.43,N,59.45,N,-32.83,Y,-22.37,Y,-17.65,Y,35.6,Y,C,6,2025-01-01
523419,Tamilnadu Telecommunications Ltd.,TNTELE,TAMILNADU TELECOMMUNICATIONS LTD.,Active,B ,10.0,INE141D01018,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,0.32,N,32.09,N,-10.46,Y,5.11,Y,3.42,Y,705.83,N,C,,2025-01-01
523610,ITI Limited (Indian Teleph.Ind.Ltd),ITI,ITI LTD.,Active,A ,10.0,INE248A01017,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,12.63,N,35.11,N,-5.95,Y,-5.54,Y,1.41,Y,474.98,N,C,,2025-01-01
523836,Gujarat Raffia Ind. Ltd.,GUJRAFFIA,GUJARAT RAFFIA INDUSTRIES LTD.,Active,B ,10.0,INE610B01024,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,13.44,N,130.07,N,-14.48,Y,6.91,Y,-18.02,Y,,N,C,,2025-01-01
524652,Ind-Swift Ltd.,INDSWFTLTD,IND-SWIFT LTD.,Active,B ,2.0,INE788B01028,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,22.82,N,54.44,N,-13.48,Y,-4.63,Y,24.47,Y,880.95,N,C,,2025-01-01
524709,NACL Industries Limited,NACLIND,NACL Industries Ltd,Active,B ,1.0,INE295D01020,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,9.44,N,31.14,N,-7.06,Y,-22.84,Y,-29.66,Y,179.62,N,C,,2025-01-01
530299,Kothari Products Ltd.,KOTHARIPRO,KOTHARI PRODUCTS LTD.,Active,T ,10.0,INE823A01017,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors,0.72,N,25.47,N,-14.48,Y,23.57,Y,25.06,Y,364.9,N,C,,2025-01-01
530555,Paramount Communications Ltd.,PARACABLES,PARAMOUNT COMMUNICATIONS LTD.-$,Active,B ,2.0,INE074B01023,Cables - Electricals,Equity,Industrials,Capital Goods,Industrial Products,Cables - Electricals,-1.24,N,20.39,N,-19.09,Y,-7.24,Y,-14.07,Y,1068.13,N,C,,2025-01-01
531213,Manappuram Finance Limited,MANAPPURAM,MANAPPURAM FINANCE LTD.,Active,A ,2.0,INE522D01027,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),1.27,N,20.66,N,-27.64,Y,-6.96,Y,-4.81,Y,85.36,N,C,,2025-01-01
531543,Jindal Worldwide Ltd.,JINDWORLD,JINDAL WORLDWIDE LTD.,Active,A ,1.0,INE247D01039,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,-4.13,N,22.72,N,-15.67,Y,-4.42,Y,5.39,Y,1123.7,N,C,,2025-01-01
531556,Coral India Finance And Housing Ltd,CORALFINAC,CORAL INDIA FINANCE & HOUSING LTD.,Active,T ,2.0,INE558D01021,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,9.01,N,16.5,N,-14.12,Y,1.79,Y,-11.7,Y,410.0,N,C,,2025-01-01
531633,Lincoln Pharmaceuticals ltd.,LINCOLN,LINCOLN PHARMACEUTICALS LTD.,Active,B ,10.0,INE405C01035,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-1.81,N,23.87,N,-10.83,Y,12.05,Y,2.39,Y,586.94,N,C,,2025-01-01
532305,Ind-Swift Laboratories Ltd.,INDSWFTLAB,IND-SWIFT LABORATORIES LTD.,Active,T ,10.0,INE915B01019,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,1.47,N,20.73,N,-36.34,Y,-9.98,Y,4.48,Y,360.63,N,C,,2025-01-01
