Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500034,Bajaj Finance Limited,BAJFINANCE,Bajaj Finance Limited,Active,A ,2.0,INE296A01024,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),7.26,N,15.23,N,2.32,Y,3.6,Y,7.87,Y,249.15,N,C,,2025-02-05
500151,Golden Tobacco Ltd.,GOLDENTOBC,GOLDEN TOBACCO LTD.,Active,Z ,10.0,INE973A01010,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",19.95,N,16.76,Y,-1.44,Y,-9.63,Y,-23.7,Y,51.87,N,C,,2025-02-05
501295,Industrial Investment Trust Ltd.,IITL,INDUSTRIAL INVESTMENT TRUST LTD.,Active,T ,10.0,INE886A01014,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),-1.0,N,34.16,N,5.24,Y,55.82,N,25.94,Y,401.53,N,C,,2025-02-05
503806,SRF Ltd.,SRF,SRF LTD.,Active,A ,10.0,INE647A01010,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,4.91,N,26.34,N,-0.86,Y,-2.53,Y,3.87,Y,215.79,N,C,,2025-02-05
506074,Arshiya Limited,ARSHIYA,Arshiya Limited,Active,Z ,2.0,INE968D01022,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider,18.71,N,15.18,Y,-0.62,Y,-35.15,Y,-50.99,Y,-73.14,Y,C,1,2025-02-05
511034,Jindal Drilling & Industries Ltd.,JINDRILL,JINDAL DRILLING & INDUSTRIES LTD.,Active,B ,5.0,INE742C01031,Offshore Support Solution Drilling,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Offshore Support Solution Drilling,7.55,N,21.2,N,35.39,N,24.42,N,4.9,Y,1495.8,N,C,,2025-02-05
511505,Capital Trust Ltd.,CAPTRUST,CAPITAL TRUST LTD.,Active,T ,10.0,INE707C01018,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),26.96,N,18.18,Y,-22.04,Y,-21.37,Y,-11.83,Y,62.19,N,C,,2025-02-05
512070,UPL Limited,UPL,UPL Limited,Active,A ,2.0,INE628A01036,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,12.34,N,18.04,N,-5.61,Y,-4.04,Y,1.72,Y,43.65,N,C,,2025-02-05
523754,MAHINDRA EPC IRRIGATION LIMITED,MAHEPC,Mahindra EPC Irrigation Ltd,Active,T ,10.0,INE215D01010,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,1.84,N,19.11,N,-11.64,Y,-29.44,Y,-25.45,Y,11.26,Y,C,9,2025-02-05
526027,Cubex Tubings Ltd,CUBEXTUB,CUBEX TUBINGS LTD.,Active,T ,10.0,INE144D01012,Aluminium- Copper & Zinc Products,Equity,Industrials,Capital Goods,Industrial Products,"Aluminium, Copper & Zinc Products",10.24,N,32.1,N,-11.65,Y,-20.34,Y,23.11,Y,692.53,N,C,,2025-02-05
