Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500356,Shree Rama Newsprint Limited,RAMANEWS,SHREE RAMA NEWSPRINT LTD.,Active,B ,10.00,INE278B01020,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,-5.81,N,17.41,N,6.14,Y,-4.73,Y,-0.26,Y,60.58,N,C,,2025-03-14
502137,Deccan Cements Ltd.,DECCANCE,DECCAN CEMENTS LTD.-$,Active,B ,5.00,INE583C01021,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,-4.12,N,29.47,N,8.3,Y,-0.08,Y,4.98,Y,177.19,N,C,,2025-03-14
504918,Sandur Manganese & Iron Ores Ltd.,SANDUMA,SANDUR MANGANESE & IRON ORES LTD.,Active,A ,10.00,INE149K01016,Coal,Equity,Energy,"Oil, Gas & Consumable Fuels",Consumable Fuels,Coal,-3.05,N,31.09,N,-17.92,Y,-30.22,Y,-10.72,Y,,N,C,,2025-03-14
505368,SEMAC CONSULTANTS LIMITED,SEMAC,Semac Consultants Ltd-$,Active,T ,10.00,INE617A01013,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,-7.75,N,16.98,N,-23.24,Y,-46.54,Y,-89.17,Y,-18.83,Y,C,10,2025-03-14
507514,Som Distilleries & Breweries Ltd.,SDBL,SOM DISTILLERIES & BREWERIES LTD.,Active,B ,2.00,INE480C01038,Breweries & Distilleries,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Beverages,Breweries & Distilleries,3.83,N,17.65,N,-2.69,Y,-5.0,Y,0.31,Y,641.1,N,C,,2025-03-14
509631,HEG Ltd.,HEG,HEG LTD.,Active,A ,2.00,INE545A01024,Electrodes & Refractories,Equity,Industrials,Capital Goods,Industrial Products,Electrodes & Refractories,5.62,N,15.71,N,-12.14,Y,-15.72,Y,7.69,Y,93.34,N,C,,2025-03-14
511218,Shriram Finance Limited,SHRIRAMFIN,Shriram Finance Ltd,Active,A ,2.00,INE721A01047,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),-1.15,N,18.27,N,-4.34,Y,-3.02,Y,15.32,Y,351.14,N,C,,2025-03-14
519156,Vadilal Industries Ltd.,VADILALIND,VADILAL INDUSTRIES LTD.-$,Active,B ,10.00,INE694D01016,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Dairy Products,7.09,N,27.16,N,0.99,Y,-7.91,Y,5.98,Y,598.26,N,C,,2025-03-14
523301,TCPL Packaging Limited,TCPLPACK,TCPL PACKAGING LTD.-$,Active,B ,10.00,INE822C01015,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,-0.27,N,38.8,N,-1.23,Y,7.09,Y,36.15,Y,1235.48,N,C,,2025-03-14
524709,NACL Industries Limited,NACLIND,NACL Industries Ltd,Active,B ,1.00,INE295D01020,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,14.47,N,22.37,N,30.47,N,8.21,Y,-2.05,Y,155.64,N,C,,2025-03-14
