Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report
524051,Polyplex Corporation Ltd.,POLYPLEX,POLYPLEX CORPORATION LTD.,Active,A ,10.0,INE633B01018,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,9.14,N,17.54,N,3.43,Y,45.42,N,13.95,Y,160.05,N,C
524518,Krebs Biochemicals & Industries Ltd.,KREBSBIO,KREBS BIOCHEMICALS & INDUSTRIES LTD.-$,Active,T ,10.0,INE268B01013,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,7.67,N,26.32,N,14.62,Y,40.7,N,15.49,Y,-1.79,Y,C
526325,Orient Press ltd.,ORIENTLTD,ORIENT PRESS LTD.,Active,B ,10.0,INE609C01024,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,22.9,N,38.35,N,11.4,Y,21.23,Y,51.78,N,17.34,Y,C
526662,Rajdarshan Industries Ltd.,ARENTERP,RAJDARSHAN INDUSTRIES LTD.,Active,T ,10.0,INE610C01014,Trading - Minerals,Equity,Commodities,Metals & Mining,Metals & Minerals Trading,Trading - Minerals,21.26,N,53.33,N,-24.41,Y,7.26,Y,30.26,Y,180.7,N,C
526881,63 Moons Technologies Limited,63MOONS,63 Moons Technologies Ltd,Active,B ,2.0,INE111B01023,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,19.7,N,56.0,N,60.93,N,37.84,Y,8.65,Y,531.57,N,C
527001,Ashapura Minechem Ltd,ASHAPURMIN,ASHAPURA MINECHEM LTD.,Active,A ,2.0,INE348A01023,Industrial Minerals,Equity,Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals,16.66,N,92.29,N,-25.99,Y,-20.05,Y,-34.52,Y,680.66,N,C
530555,Paramount Communications Ltd.,PARACABLES,PARAMOUNT COMMUNICATIONS LTD.-$,Active,B ,2.0,INE074B01023,Cables - Electricals,Equity,Industrials,Capital Goods,Industrial Products,Cables - Electricals,12.38,N,16.55,N,-14.07,Y,0.18,Y,13.45,Y,1092.17,N,C
530813,KRBL Ltd.,KRBL,KRBL LTD.,Active,A ,1.0,INE001B01026,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products,1.96,N,15.77,N,-1.18,Y,0.94,Y,-18.73,Y,10.43,Y,C
531146,Medicamen Biotech Ltd.,MEDICAMEQ,MEDICAMEN BIOTECH LTD.-$,Active,B ,10.0,INE646B01010,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,0.05,N,18.08,N,25.12,N,0.33,Y,-19.77,Y,,N,C
531543,Jindal Worldwide Ltd.,JINDWORLD,JINDAL WORLDWIDE LTD.,Active,A ,1.0,INE247D01039,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,2.97,N,33.78,N,-15.52,Y,-14.83,Y,-9.6,Y,421.04,N,C
531633,Lincoln Pharmaceuticals ltd.,LINCOLN,LINCOLN PHARMACEUTICALS LTD.,Active,B ,10.0,INE405C01035,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,2.11,N,43.39,N,-2.01,Y,16.94,Y,-1.64,Y,316.95,N,C
532219,Energy Development Company Ltd.,ENERGYDEV,ENERGY DEVELOPMENT COMPANY LTD.,Active,B ,10.0,INE306C01019,Power Generation,Equity,Utilities,Power,Power,Power Generation,21.49,N,37.98,N,-14.72,Y,2.92,Y,25.62,Y,373.86,N,C
532221,Sonata Software Ltd.,SONATSOFTW,SONATA SOFTWARE LTD.,Active,A ,1.0,INE269A01021,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,1.96,N,15.82,N,2.62,Y,19.71,N,-9.43,Y,389.69,N,C
532310,Shree Rama Multi-tech Ltd.,SHREERAMA,SHREE RAMA MULTI-TECH LTD.,Active,T ,5.0,INE879A01019,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,-4.0,N,26.23,N,49.41,N,57.72,N,17.18,Y,802.27,N,C
532356,Triveni Engineering & Industries Ltd,TRIVENI,TRIVENI ENGINEERING & INDUSTRIES LTD.,Active,A ,1.0,INE256C01024,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,6.72,N,20.65,N,3.55,Y,17.39,Y,4.34,Y,560.08,N,C
532341,IZMO Limited,IZMO,IZMO Limited-$,Active,T ,10.0,INE848A01014,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,15.45,N,55.06,N,-11.02,Y,30.92,Y,48.95,Y,1698.87,N,C
532382,Balaji Telefilms Ltd.,BALAJITELE,BALAJI TELEFILMS LTD.,Active,T ,2.0,INE794B01026,Media & Entertainment,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,9.23,N,30.05,N,-11.17,Y,-14.52,Y,-12.55,Y,23.62,Y,C
532416,Next Mediaworks Ltd,NEXTMEDIA,NEXT MEDIAWORKS LTD.,Active,T ,10.0,INE747B01016,Media & Entertainment,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,-8.36,N,23.46,N,-7.3,Y,0.54,Y,10.96,Y,21.79,Y,C
532481,Noida Toll Bridge Company Ltd,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD.,Active,T ,10.0,INE781B01015,Road Assets–Toll- Annuity- Hybrid-Annuity,Equity,Services,Services,Transport Infrastructure,"Road Assets–Toll, Annuity, Hybrid-Annuity",21.44,N,32.7,N,35.83,N,101.1,N,24.45,Y,385.0,N,C
532613,VIP Clothing Limited,VIPCLOTHNG,VIP Clothing Ltd,Active,T ,2.0,INE450G01024,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,10.03,N,28.33,N,-15.41,Y,5.13,Y,-16.69,Y,500.62,N,C
532624,Jindal Photo Limited,JINDALPHOT,JINDAL PHOTO LTD.,Active,B ,10.0,INE796G01012,Household Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products,Household Products,7.86,N,18.8,N,-7.54,Y,26.24,N,15.74,Y,6984.48,N,C
532630,Gokaldas Exports Ltd,GOKEX,GOKALDAS EXPORTS LTD.,Active,A ,5.0,INE887G01027,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,14.0,N,29.01,N,-3.7,Y,6.38,Y,-8.26,Y,1427.42,N,C
532621,Morarjee Textiles Limited,MORARJEE,MORARJEE TEXTILES LTD.,Active,T ,7.0,INE161G01027,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,8.03,N,24.39,N,-22.11,Y,-44.38,Y,-61.92,Y,-17.15,Y,C
532644,J.K. CEMENT LTD,JKCEMENT,J.K.CEMENT LTD.,Active,A ,10.0,INE823G01014,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,1.99,N,15.58,N,-3.67,Y,6.26,Y,11.47,Y,204.17,N,C
532654,McLeod Russel India Limited,MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,Active,B ,5.0,INE942G01012,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee,7.4,N,58.7,N,13.78,Y,32.35,Y,46.6,Y,1059.26,N,C
532686,Kernex Microsystems (India) Ltd.,KERNEX,KERNEX MICROSYSTEMS (INDIA) LTD.,Active,B ,10.0,INE202H01019,Transport Related Services,Equity,Services,Services,Transport Services,Transport Related Services,21.54,N,67.68,N,-1.06,Y,64.02,Y,41.91,Y,4221.77,N,C
532687,Repro India Ltd.,REPRO,REPRO INDIA LTD.,Active,B ,10.0,INE461B01014,Printing & Publication,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Printing & Publication,Printing & Publication,1.13,N,22.11,N,-19.41,Y,-36.71,Y,-38.29,Y,2.82,Y,C
532716,Gillanders Arbuthnot & Co. Ltd.,GILLANDERS,GILLANDERS ARBUTHNOT & CO.LTD.,Active,B ,10.0,INE047B01011,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee,4.21,N,32.43,N,10.38,Y,20.12,Y,-8.52,Y,257.74,N,C
532734,GODAWARI POWER AND ISPAT LTD.,GPIL,GODAWARI POWER & ISPAT LTD.,Active,A ,1.0,INE177H01039,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,13.7,N,18.64,N,-4.26,Y,11.39,Y,-70.24,Y,394.38,N,C
532807,Cineline India Limited,CINELINE,Cineline India Limited,Active,B ,5.0,INE704H01022,Film Production- Distribution & Exhibition,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",17.6,N,30.51,N,-13.57,Y,-10.95,Y,-11.13,Y,303.16,N,C
532826,Raj Television Network Ltd,RAJTV,RAJ TELEVISION NETWORK LTD.,Active,T ,5.0,INE952H01027,TV Broadcasting & Software Production,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,8.21,N,37.38,N,-10.85,Y,-54.08,Y,1.72,Y,44.8,N,C
532900,PAISALO DIGITAL LIMITED,PAISALO,Paisalo Digital Ltd,Active,A ,1.0,INE420C01059,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),-2.73,N,36.06,N,-30.03,Y,-25.75,Y,9.43,Y,299.38,N,C
532915,Religare Enterprises Ltd,RELIGARE,RELIGARE ENTERPRISES LTD.,Active,A ,10.0,INE621H01010,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company,10.64,N,19.07,N,4.36,Y,17.78,Y,11.48,Y,627.06,N,C
532930,BGR ENERGY SYSTEMS LIMITED,BGRENERGY,BGR ENERGY SYSTEMS LTD.,Active,T ,10.0,INE661I01014,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,39.54,N,51.02,N,-2.63,Y,6.16,Y,-52.07,Y,26.44,Y,C
532931,Burnpur Cement Limited,BURNPUR,BURNPUR CEMENT LTD.,Active,T ,10.0,INE817H01014,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products,16.77,N,17.67,N,-15.0,Y,7.8,Y,-14.45,Y,563.0,N,C
532942,KNR Constructions Limited,KNRCON,KNR CONSTRUCTIONS LTD.,Active,A ,2.0,INE634I01029,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,3.79,N,21.63,N,-20.22,Y,16.79,Y,0.96,Y,116.8,N,C
532946,Bang Overseas Ltd,BANG,BANG OVERSEAS LTD.,Active,B ,10.0,INE863I01016,Garments & Apparels,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,-11.96,N,43.92,N,-4.61,Y,11.01,Y,-10.73,Y,222.3,N,C
532960,Dhani Services Limited,DHANI,Dhani Services Ltd,Active,A ,2.0,INE274G01010,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services,9.65,N,32.43,N,31.59,Y,48.85,N,73.94,N,-66.85,Y,C
532967,KIRI INDUSTRIES LIMITED,KIRIINDUS,KIRI INDUSTRIES LTD.,Active,B ,10.0,INE415I01015,Dyes And Pigments,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Dyes And Pigments,1.88,N,45.04,N,25.84,Y,29.01,Y,46.23,N,18.03,Y,C
532998,Lotus Eye Hospital And Institute Limited,LOTUSEYE,Lotus Eye Hospital And Institute Ltd,Active,T ,10.0,INE947I01017,Hospital,Equity,Healthcare,Healthcare,Healthcare Services,Hospital,3.66,N,15.06,N,-2.22,Y,9.45,Y,-24.38,Y,157.85,N,C
533012,Landmark Property Development Company Ltd.,LPDC,LANDMARK PROPERTY DEVELOPMENT COMPANY LTD.,Active,B ,1.0,INE197J01017,Real Estate related services,Equity,Consumer Discretionary,Realty,Realty,Real Estate related services,20.42,N,38.56,N,-11.71,Y,11.17,Y,36.3,Y,947.37,N,C
